environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
MiniGrid-DoorKey-5x5,reliability_gated,504,30000,0.0,0.0,250.0,180.66213810000045,30000,1844,95.82153710000784,84.8406009999926,0.7564135593538643,0.0,9.99704e-11,6.659939529667005e-06,219.0,30000,0.0,30000,3.1940512366669283,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,505,30000,0.0,0.0,250.0,172.03906020000068,30000,1844,94.34059779999734,77.69846240000334,0.7351963520804955,0.0,1.3000000000000002e-44,2.316639157595133e-06,256.0,30000,0.0,30000,3.144686593333245,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,506,30000,0.0,0.0,250.0,136.68563500000164,30000,1844,79.49890109999978,57.186733900001855,0.7374097041045016,0.0,1.3000000000000002e-44,1.4892761698890482e-05,274.0,30000,0.0,30000,2.649963369999993,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,507,30000,0.0,0.0,250.0,184.83406699999975,30000,1844,102.49505049999787,82.33901650000189,0.7405238743553385,0.0,1.3000000000000002e-44,6.237823682627004e-06,231.0,30000,0.0,30000,3.4165016833332627,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,508,30000,0.0,0.0,250.0,115.55233020000014,30000,1844,63.40848210000331,52.14384809999683,0.7642835733582717,0.0,1.3000000000000002e-44,1.2391046633605749e-05,238.0,30000,0.0,30000,2.1136160700001105,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,reliability_gated,509,30000,0.48428,0.5,129.36666666666667,138.53474160000042,30000,1844,79.7445252999969,58.79021630000352,0.7416465332987313,0.0,2.4842169e-07,3.846510641726617e-06,196.0,30000,0.48428,30000,2.65815084333323,0.1067,0.11,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,support_abstain_tau_20,500,30000,0.0,0.0,250.0,163.3259322999984,30000,1844,88.72075150000092,74.60518079999747,0.8941178247654441,0.0015198456772081,1.0,1.0,208.0,30000,0.0,30000,2.957358383333364,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,support_abstain_tau_20,501,30000,0.19268000000000002,0.2,202.03333333333333,159.4193766999997,30000,1844,92.09503910000058,67.32433759999913,0.872204371846369,0.0028653295128939,1.0,1.0,223.0,30000,0.19268000000000002,30000,3.0698346366666858,0.06423066666666667,0.06666666666666667,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,support_abstain_tau_20,502,30000,0.12829333333333331,0.13333333333333333,218.06666666666666,169.20345890000317,30000,1844,89.84381060000305,79.35964830000012,0.8920992830027937,0.0016388645010242,1.0,1.0,185.0,30000,0.12829333333333331,30000,2.9947936866667684,0.038608,0.04,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,support_abstain_tau_20,503,30000,0.0,0.0,250.0,151.46624220000012,30000,1844,72.4631346999995,79.00310750000062,0.885798010620983,0.0022875241949674,1.0,1.0,214.0,30000,0.0,30000,2.4154378233333165,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
MiniGrid-DoorKey-5x5,support_abstain_tau_20,504,30000,0.0,0.0,250.0,121.99989569999887,30000,1844,71.59116949999952,50.40872619999936,0.8902060594639457,0.0018752930145335,1.0,1.0,201.0,30000,0.0,30000,2.386372316666651,0.0,0.0,asoc_minigrid_extended_diagnostic,configs/minigrid_extended_diagnostic.json,MiniGrid-DoorKey-5x5-v0,MiniGrid-DoorKey-5x5-v0,fully_observable_image,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
