environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
FourRooms-7-unseen-goals,support_abstain_tau_20,100,8000,-0.6583333333333339,0.3333333333333333,76.7,15.19954040000448,8000,485,10.36310150002828,4.836438899976201,0.3695893429611753,0.077675033025099,1.0,1.0,782.0,8000,-0.6583333333333339,8000,1.295387687503535,-0.6235000000000007,0.3555555555555555,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,101,8000,-0.43033333333333396,0.4666666666666667,68.66666666666667,14.916589400032535,8000,485,10.30735390004702,4.609235499985516,0.3767968199264229,0.0730819245773732,1.0,1.0,784.0,8000,-0.43033333333333396,8000,1.2884192375058774,-0.6037222222222228,0.3722222222222222,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,102,8000,-0.6636666666666674,0.36666666666666664,78.3,15.08332569996128,8000,485,10.457004499970935,4.626321199990343,0.3745662861561912,0.0683670786221404,1.0,1.0,799.0,8000,-0.6636666666666674,8000,1.307125562496367,-0.44127777777777843,0.4777777777777778,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,103,8000,-0.45000000000000057,0.4666666666666667,71.4,15.369656300055794,8000,485,10.501844300015364,4.867812000040431,0.3760585927644027,0.0763579113093676,1.0,1.0,769.0,8000,-0.45000000000000057,8000,1.3127305375019205,-0.645833333333334,0.35,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,104,8000,-0.632333333333334,0.3333333333333333,74.63333333333334,14.812329600041268,8000,485,10.46223560004728,4.350093999993987,0.3808382483690537,0.0703186726362918,1.0,1.0,760.0,8000,-0.632333333333334,8000,1.30777945000591,-0.47133333333333394,0.45,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,105,8000,-0.5576666666666673,0.4,73.86666666666666,14.733352600014769,8000,485,10.357615300046746,4.375737299968023,0.3652066816827904,0.0716510903426791,1.0,1.0,800.0,8000,-0.5576666666666673,8000,1.2947019125058432,-0.4451111111111117,0.47777777777777775,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,106,8000,-0.37066666666666725,0.4666666666666667,65.26666666666667,14.888765100040471,8000,485,10.265422499971464,4.623342600069009,0.3785610732821488,0.0720814834160355,1.0,1.0,755.0,8000,-0.37066666666666725,8000,1.283177812496433,-0.6248888888888896,0.37222222222222223,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,107,8000,-0.5486666666666673,0.36666666666666664,70.63333333333334,15.108534200000577,8000,485,10.528252399992198,4.580281800008379,0.3837884023603375,0.0677618069815195,1.0,1.0,736.0,8000,-0.5486666666666673,8000,1.3160315499990247,-0.5532777777777784,0.4,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,108,8000,-0.704333333333334,0.36666666666666664,81.2,17.23984739999287,8000,485,11.967945600044914,5.271901799947955,0.3839494929483231,0.0637242099764951,1.0,1.0,722.0,8000,-0.704333333333334,8000,1.4959932000056142,-0.5817777777777784,0.41111111111111115,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,109,8000,-0.40733333333333394,0.5,70.5,16.735490199993365,8000,485,11.763939199969172,4.971551000024192,0.3766154929240202,0.0707987551867219,1.0,1.0,787.0,8000,-0.40733333333333394,8000,1.4704923999961466,-0.46338888888888946,0.4611111111111111,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
FourRooms-7-unseen-goals,support_abstain_tau_20,110,8000,-0.6186666666666674,0.4,79.26666666666667,16.795415000000503,8000,485,11.822094900009688,4.973320099990815,0.3610012511082507,0.0806197478991596,1.0,1.0,805.0,8000,-0.6186666666666674,8000,1.477761862501211,-0.5372222222222228,0.4,posthoc_support_abstention_confirmatory,configs/support_abstention_confirmatory.json,StructuredFourRooms-v0,StructuredFourRooms-v0,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
