environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
CliffWalking-v1,support_abstain_tau_20,521,10000,-13.0,1.0,13.0,26.17327410000144,10000,594,11.399563599999963,14.77371050000147,0.8665072475848231,0.0005053057099545,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.1399563599999962,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,522,10000,-13.0,1.0,13.0,26.728755100000853,10000,594,11.472203000008449,15.256552099992405,0.8656207412199851,0.0,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.147220300000845,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,523,10000,-13.0,1.0,13.0,33.30194279999705,10000,594,11.57129740000164,21.73064539999541,0.868544483337627,0.0,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.157129740000164,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,524,10000,-13.0,1.0,13.0,33.02240569999776,10000,594,11.39370699999563,21.628698700002133,0.8649173130444674,0.0002495009980039,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.139370699999563,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,525,10000,-17.0,1.0,17.0,33.53090399999928,10000,594,11.272511800001666,22.258392199997616,0.8669728103622028,0.0010157440325038,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-17.0,10000,1.1272511800001666,-419.5,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,526,10000,-13.0,1.0,13.0,33.47093070000119,10000,594,11.927262999997764,21.543667700003425,0.8660761706226597,0.0004973887092762,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.1927262999997763,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,527,10000,-13.0,1.0,13.0,25.315385199999582,10000,594,10.912650599999324,14.402734600000258,0.8636721337229797,0.0,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.0912650599999325,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,528,10000,-15.0,1.0,15.0,33.022544799998286,10000,594,11.605754600001092,21.416790199997195,0.8666794184426336,0.000253164556962,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-15.0,10000,1.1605754600001092,-419.1666666666667,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,support_abstain_tau_20,529,10000,-13.0,1.0,13.0,25.6320753,10000,594,11.239867799995409,14.392207500004588,0.8688407033007911,0.000770218228498,1.0,1.0,37.0,,,,,,,,,,,,,,,,,10000,-13.0,10000,1.1239867799995409,-257.8333333333333,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,500,10000,-13.0,1.0,13.0,12.325427699997816,10000,0,2.275441099995078,10.04998660000274,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.22754410999950778,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,501,10000,-13.0,1.0,13.0,16.614739200002077,10000,0,2.9042496000038227,13.710489599998256,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.29042496000038226,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,502,10000,-13.0,1.0,13.0,14.022715699997208,10000,0,1.8191690999956336,12.203546600001571,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.18191690999956336,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,503,10000,-13.0,1.0,13.0,15.974556099998154,10000,0,2.263230900000053,13.7113251999981,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.22632309000000528,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,504,10000,-13.0,1.0,13.0,15.32312539999839,10000,0,2.2272660999951768,13.095859300003212,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.22272660999951768,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,505,10000,-13.0,1.0,13.0,17.972318500000256,10000,0,2.10260930000004,15.869709200000216,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.210260930000004,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,506,10000,-13.0,1.0,13.0,7.273482399999921,10000,0,1.7402872999991814,5.533195100000739,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.17402872999991814,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,507,10000,-13.0,1.0,13.0,10.559884800000871,10000,0,1.6730728000002273,8.886812000000646,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.16730728000002273,-257.8333333333333,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,508,10000,-13.0,1.0,13.0,12.545213099998364,10000,0,2.640573199994833,9.90463990000353,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.2640573199994833,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,509,10000,-13.0,1.0,13.0,9.797877600001812,10000,0,1.9307068000016443,7.867170800000167,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.19307068000016442,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,510,10000,-13.0,1.0,13.0,7.36058299999786,10000,0,2.4941938999945705,4.866389100003289,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.24941938999945706,-225.99444444444447,0.6666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,511,10000,-13.0,1.0,13.0,14.850126899997122,10000,0,2.225799999996525,12.624326900000597,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.2225799999996525,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,512,10000,-13.0,1.0,13.0,12.48928010000236,10000,0,1.930433000004996,10.558847099997363,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.1930433000004996,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,513,10000,-13.0,1.0,13.0,10.15135670000018,10000,0,1.8781482999947912,8.273208400005387,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.18781482999947913,-592.0,0.31111111111111106,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,514,10000,-13.0,1.0,13.0,11.008179299999028,10000,0,1.4463304999990214,9.561848800000009,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.14463304999990215,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,515,10000,-13.0,1.0,13.0,13.966312600001402,10000,0,2.51159959999859,11.454713000002812,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.25115995999985896,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,516,10000,-13.0,1.0,13.0,16.209251199998107,10000,0,2.515196099997411,13.694055100000696,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.2515196099997411,-752.1333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,517,10000,-13.0,1.0,13.0,16.29316910000125,10000,0,2.32855120000022,13.96461790000103,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.232855120000022,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,518,10000,-13.0,1.0,13.0,17.258204699999624,10000,0,2.6072337000005064,14.650970999999116,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.26072337000005064,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,519,10000,-13.0,1.0,13.0,10.535396999999648,10000,0,1.8665836999934984,8.66881330000615,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.18665836999934984,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,520,10000,-13.0,1.0,13.0,14.580268599998815,10000,0,2.3342410000004747,12.246027599998342,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.23342410000004749,-792.2,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,521,10000,-13.0,1.0,13.0,11.292097999998076,10000,0,1.6653370999956678,9.62676090000241,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.1665337099995668,-256.5,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,522,10000,-13.0,1.0,13.0,14.098987899997155,10000,0,1.9884742999929583,12.110513600004197,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.19884742999929583,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,523,10000,-13.0,1.0,13.0,11.042755999998915,10000,0,1.6896215000051598,9.353134499993756,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.16896215000051598,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,524,10000,-13.0,1.0,13.0,20.8833444999982,10000,0,2.896882299999561,17.98646219999864,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.2896882299999561,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,525,10000,-13.0,1.0,13.0,16.707849700000224,10000,0,2.328585100000055,14.37926460000017,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.2328585100000055,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,526,10000,-13.0,1.0,13.0,7.37457970000105,10000,0,1.471995899999456,5.902583800001594,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.1471995899999456,-376.3888888888889,0.3333333333333333,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,527,10000,-13.0,1.0,13.0,10.142479199999798,10000,0,1.7324291999975685,8.41005000000223,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.17324291999975686,-257.1666666666667,0.5,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,528,10000,-13.0,1.0,13.0,18.335831899999903,10000,0,2.312781900000118,16.023049999999785,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.23127819000001182,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,tabular,529,10000,-13.0,1.0,13.0,9.9892299000021,10000,0,1.4139106000038737,8.575319299998228,,,,,,,,,,,,,,,,,,,,,,10000,-13.0,10000,0.14139106000038737,-418.8333333333333,0.16666666666666666,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,500,10000,-500.0,0.0,500.0,52.33538050000061,10000,594,9.054015100002289,43.28136539999832,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.9054015100002288,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,501,10000,-500.0,0.0,500.0,61.914544399998704,10000,594,9.75484510000024,52.15969929999847,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.975484510000024,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,502,10000,-500.0,0.0,500.0,49.57948679999754,10000,594,7.288042899999709,42.29144389999783,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.7288042899999709,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,503,10000,-500.0,0.0,500.0,54.49263810000048,10000,594,9.279537400001573,45.2131006999989,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.9279537400001573,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,504,10000,-500.0,0.0,500.0,71.48679040000206,10000,594,10.774311500001204,60.71247890000086,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,1.0774311500001204,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,505,10000,-500.0,0.0,500.0,55.19146969999929,10000,594,8.632242600000609,46.55922709999868,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.8632242600000609,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,506,10000,-500.0,0.0,500.0,55.49089979999917,10000,594,11.755985099996906,43.73491470000226,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,1.1755985099996906,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,507,10000,-500.0,0.0,500.0,41.83460079999713,10000,594,6.873000999999931,34.9615997999972,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.6873000999999931,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,508,10000,-500.0,0.0,500.0,51.07625079999707,10000,594,6.637516599999799,44.43873419999727,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.6637516599999799,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,509,10000,-500.0,0.0,500.0,55.84122009999919,10000,594,10.206358499995986,45.634861600003205,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,1.0206358499995987,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,510,10000,-500.0,0.0,500.0,58.97041739999986,10000,594,7.579215999994631,51.39120140000523,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.7579215999994631,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,511,10000,-500.0,0.0,500.0,45.39025469999979,10000,594,7.338100500001019,38.05215419999877,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.7338100500001019,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,validated_dqn,512,10000,-500.0,0.0,500.0,52.47003069999846,10000,594,7.262949699997989,45.20708100000047,,,,,,,,,,,,,,,,,,,,,,10000,-500.0,10000,0.7262949699997989,-500.0,0.0,asoc_confirmatory_extended_compact,configs/confirmatory_extended_compact.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,a867c4bd9a5206204e82b235e92cf9a3500d38ba,1.3.0.dev0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
