result_family,environment,agent,seed_aggregation_level,seed_source_file,seed_source_column,seed_n_seed_rows,seed_n_finite_returns,seed_nonfinite_returns_dropped,seed_mean_return,seed_minimum_return,seed_return_quantile_0_05,seed_worst_decile_mean_return,seed_cvar_0_10_return,seed_cvar_0_10_tail_count,seed_cvar_0_05_return,seed_cvar_0_05_tail_count,seed_cvar_0_05_available,seed_cvar_0_05_reason,seed_failure_probability,seed_failure_probability_n,seed_failure_probability_reason,seed_collision_rate,seed_collision_rate_n,seed_collision_rate_reason,seed_risk_zone_rate,seed_risk_zone_rate_n,seed_risk_zone_rate_reason,seed_motor_saturation_rate,seed_motor_saturation_rate_n,seed_motor_saturation_rate_reason,episode_aggregation_level,episode_source_file,episode_source_column,episode_n_episode_rows,episode_n_finite_returns,episode_nonfinite_returns_dropped,episode_n_seeds,episode_final_checkpoint_min,episode_final_checkpoint_max,episode_mean_return,episode_minimum_return,episode_return_quantile_0_05,episode_worst_decile_mean_return,episode_cvar_0_10_return,episode_cvar_0_10_tail_count,episode_cvar_0_05_return,episode_cvar_0_05_tail_count,episode_cvar_0_05_available,episode_cvar_0_05_reason,checkpoint_source_file,checkpoint_source_column,n_checkpoints,worst_checkpoint,worst_checkpoint_return,maximum_learning_curve_drawdown
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,count_gate_tau_20,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.15917777778,-2.874,-2.75796666667,-2.79088888889,-2.79088888889,3,-2.85483333333,2,True,,0.797777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.15917777778,-3.15,-3.1,-3.10155555556,-3.10155555556,90,-3.11644444444,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,2000,-2.39806666667,0.0893666666667
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,crisp_relative_gate,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.26291111111,-2.909,-2.81541666667,-2.84177777778,-2.84177777778,3,-2.89483333333,2,True,,0.836666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.26291111111,-3.16,-3.1,-3.10155555556,-3.10155555556,90,-3.11755555556,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,2000,-2.40858888889,0.103177777778
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_reliability,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.02686666667,-2.54833333333,-2.50045,-2.51555555556,-2.51555555556,3,-2.53016666667,2,True,,0.777777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.02686666667,-3.18,-3.09,-3.09722222222,-3.09722222222,90,-3.11377777778,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,2000,-2.37778888889,0
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_support,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.10567777778,-2.65133333333,-2.62145,-2.63055555556,-2.63055555556,3,-2.64216666667,2,True,,0.782222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.10567777778,-3.16,-3.09,-3.09533333333,-3.09533333333,90,-3.11155555556,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,2000,-2.38675555556,0.0610111111111
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_full,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.10611111111,-2.888,-2.66386666667,-2.73222222222,-2.73222222222,3,-2.81883333333,2,True,,0.797777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.10611111111,-3.16,-3.09,-3.09633333333,-3.09633333333,90,-3.112,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,4000,-2.38637777778,0.00858888888889
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.21301111111,-2.92766666667,-2.78585,-2.83222222222,-2.83222222222,3,-2.86283333333,2,True,,0.812222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,12000,12000,-2.21301111111,-3.16,-3.1,-3.10011111111,-3.10011111111,90,-3.11488888889,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,6,2000,-2.40481111111,0.110588888889
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,count_gate_tau_20,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.657777777778,0.4,0.415,0.411111111111,0.411111111111,3,0.4,2,True,,0.342222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.657777777778,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.205555555556,0
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,crisp_relative_gate,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.415555555556,0,0,0,0,3,0,2,True,,0.584444444444,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.415555555556,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.106666666667,0.0355555555556
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_reliability,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.647777777778,0.166666666667,0.29,0.255555555556,0.255555555556,3,0.183333333333,2,True,,0.352222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.647777777778,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.211111111111,0
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_support,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.638888888889,0.333333333333,0.366666666667,0.355555555556,0.355555555556,3,0.35,2,True,,0.361111111111,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.638888888889,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.15,0.0188888888889
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_full,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.708888888889,0.533333333333,0.581666666667,0.566666666667,0.566666666667,3,0.55,2,True,,0.291111111111,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.708888888889,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.183333333333,0
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.651111111111,0,0.381666666667,0.255555555556,0.255555555556,3,0.183333333333,2,True,,0.348888888889,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,900,900,0,30,10000,10000,0.651111111111,0,0,0,0,90,0,45,True,,results/fuzzy_reliability_confirmatory/raw.csv.gz,return,5,2000,0.207777777778,0.0155555555556
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,count_gate,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.582666666667,0.43,0.4545,0.446666666667,0.446666666667,3,0.44,2,True,,0.208666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.582666666667,-1,-1,-1,-1,600,-1,300,True,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,16,4000,0.405333333333,0.0126666666667
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.997333333333,0.94,0.989,0.973333333333,0.973333333333,3,0.96,2,True,,0.00133333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.997333333333,-1,1,0.973333333333,0.973333333333,600,0.946666666667,300,True,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,16,1000,0.405,0.00866666666667
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,1,1,1,1,1,3,1,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,1,1,1,1,1,600,1,300,True,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,16,4000,0.405333333333,0.0126666666667
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.998,0.95,0.9945,0.98,0.98,3,0.97,2,True,,0.001,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,0.998,-1,1,0.98,0.98,600,0.96,300,True,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,16,4000,0.405333333333,0.0126666666667
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_support,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,1,1,1,1,1,3,1,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent,episode,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,6000,6000,0,30,8000,8000,1,1,1,1,1,600,1,300,True,,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,16,4000,0.405333333333,0.0153333333333
