result_family,environment,agent,checkpoint,aggregation_level,source_file,source_column,n_seeds,n_finite_returns,nonfinite_returns_dropped,mean_return,minimum_return,return_quantile_0_05,worst_decile_mean_return,cvar_0_10_return,cvar_0_10_tail_count,cvar_0_05_return,cvar_0_05_tail_count,cvar_0_05_available,cvar_0_05_reason
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,3000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.407666666667,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,3500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.411,0.27,0.3235,0.306666666667,0.306666666667,3,0.29,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,4000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.405333333333,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,4500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.412,0.27,0.3235,0.306666666667,0.306666666667,3,0.29,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,5000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.406,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,5500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.41,0.27,0.3235,0.306666666667,0.306666666667,3,0.29,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,6000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.406,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,6500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.446666666667,0.27,0.3325,0.313333333333,0.313333333333,3,0.29,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,7000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.908666666667,0.81,0.82,0.816666666667,0.816666666667,3,0.815,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,7500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.989,0.92,0.9345,0.93,0.93,3,0.925,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,8000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,1,1,1,1,1,3,1,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.418,0.27,0.3445,0.32,0.32,3,0.305,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,1000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.407,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,1500,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.411666666667,0.27,0.3235,0.306666666667,0.306666666667,3,0.29,2,True,
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,2000,seed_at_checkpoint,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,return,30,30,0,0.406666666667,0.27,0.3245,0.306666666667,0.306666666667,3,0.295,2,True,
