result_family,environment,agent,aggregation_level,source_file,source_column,n_seed_rows,n_finite_returns,nonfinite_returns_dropped,mean_return,minimum_return,return_quantile_0_05,worst_decile_mean_return,cvar_0_10_return,cvar_0_10_tail_count,cvar_0_05_return,cvar_0_05_tail_count,cvar_0_05_available,cvar_0_05_reason,failure_probability,failure_probability_n,failure_probability_reason,collision_rate,collision_rate_n,collision_rate_reason,risk_zone_rate,risk_zone_rate_n,risk_zone_rate_reason,motor_saturation_rate,motor_saturation_rate_n,motor_saturation_rate_reason
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_h64,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,0.07,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target1000,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,0.02,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,FrozenLake-8x8-slippery,vanilla_dqn_target250,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,0.03,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,double_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_buffer100k,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h64,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_lr3e4_h128,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target1000,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target250,seed,results/dqn_tuning_development/seed_metrics.csv,mean_return,5,5,0,-200,-200,-200,-200,-200,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,seed,results/fuzzy_ablation/seed_metrics.csv,mean_return,30,30,0,-6.72428888889,-13.0286666667,-12.4678166667,-12.643,-12.643,3,-12.8276666667,2,True,,0.383333333333,30,,0.321018775463,30,,0.0129633727384,30,,,0,source column motor_saturation_rate is absent
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_confidence,seed,results/fuzzy_ablation/seed_metrics.csv,mean_return,30,30,0,-5.43805555556,-12.471,-11.5066166667,-11.8268888889,-11.8268888889,3,-11.9968333333,2,True,,0.373333333333,30,,0.276825975918,30,,0.0128265524442,30,,,0,source column motor_saturation_rate is absent
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_count,seed,results/fuzzy_ablation/seed_metrics.csv,mean_return,30,30,0,-3.59936666667,-9.43133333333,-8.29435,-8.667,-8.667,3,-8.90566666667,2,True,,0.71,30,,0.116811379779,30,,0.0227234002616,30,,,0,source column motor_saturation_rate is absent
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_td_residual,seed,results/fuzzy_ablation/seed_metrics.csv,mean_return,30,30,0,-4.632,-14.8126666667,-12.28705,-13.0585555556,-13.0585555556,3,-14.0248333333,2,True,,0.498888888889,30,,0.21095308124,30,,0.0159590286949,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,count_gate_tau_20,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-13,-13,-13,-13,-13,3,-13,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,crisp_relative_gate,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-321.833333333,-500,-500,-500,-500,3,-500,2,True,,0.633333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_reliability,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-29.2333333333,-500,-13,-175.333333333,-175.333333333,3,-256.5,2,True,,0.0333333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_support,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-78.9333333333,-500,-500,-500,-500,3,-500,2,True,,0.133333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_reliability_full,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-13,-13,-13,-13,-13,3,-13,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-13,-13,-13,-13,-13,3,-13,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,count_gate_tau_20,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.15917777778,-2.874,-2.75796666667,-2.79088888889,-2.79088888889,3,-2.85483333333,2,True,,0.797777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,crisp_relative_gate,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.26291111111,-2.909,-2.81541666667,-2.84177777778,-2.84177777778,3,-2.89483333333,2,True,,0.836666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_reliability,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.02686666667,-2.54833333333,-2.50045,-2.51555555556,-2.51555555556,3,-2.53016666667,2,True,,0.777777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_support,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.10567777778,-2.65133333333,-2.62145,-2.63055555556,-2.63055555556,3,-2.64216666667,2,True,,0.782222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_full,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.10611111111,-2.888,-2.66386666667,-2.73222222222,-2.73222222222,3,-2.81883333333,2,True,,0.797777777778,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,-2.21301111111,-2.92766666667,-2.78585,-2.83222222222,-2.83222222222,3,-2.86283333333,2,True,,0.812222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,count_gate_tau_20,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.657777777778,0.4,0.415,0.411111111111,0.411111111111,3,0.4,2,True,,0.342222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,crisp_relative_gate,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.415555555556,0,0,0,0,3,0,2,True,,0.584444444444,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_reliability,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.647777777778,0.166666666667,0.29,0.255555555556,0.255555555556,3,0.183333333333,2,True,,0.352222222222,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_support,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.638888888889,0.333333333333,0.366666666667,0.355555555556,0.355555555556,3,0.35,2,True,,0.361111111111,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_full,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.708888888889,0.533333333333,0.581666666667,0.566666666667,0.566666666667,3,0.55,2,True,,0.291111111111,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.651111111111,0,0.381666666667,0.255555555556,0.255555555556,3,0.183333333333,2,True,,0.348888888889,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,count_gate,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.582666666667,0.43,0.4545,0.446666666667,0.446666666667,3,0.44,2,True,,0.208666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.997333333333,0.94,0.989,0.973333333333,0.973333333333,3,0.96,2,True,,0.00133333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,1,1,1,1,1,3,1,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.998,0.95,0.9945,0.98,0.98,3,0.97,2,True,,0.001,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_support,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,1,1,1,1,1,3,1,2,True,,0,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.930333333333,0.83,0.86,0.85,0.85,3,0.845,2,True,,0.0348333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,count_gate,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.699,0.56,0.579,0.573333333333,0.573333333333,3,0.565,2,True,,0.1505,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_crisp,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.996333333333,0.93,0.978,0.963333333333,0.963333333333,3,0.945,2,True,,0.00183333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_full,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.994666666667,0.93,0.9545,0.946666666667,0.946666666667,3,0.94,2,True,,0.00266666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_no_reliability,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.991666666667,0.93,0.9445,0.94,0.94,3,0.935,2,True,,0.00416666666667,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_no_support,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.997,0.95,0.978,0.97,0.97,3,0.955,2,True,,0.0015,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-030-confirmatory,original_fuzzy,seed,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,mean_return,30,30,0,0.937333333333,0.83,0.859,0.85,0.85,3,0.84,2,True,,0.0313333333333,30,,0,30,,0,30,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_kappa_025,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_kappa_4,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_shoulder_conservative,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_tau_20,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_tau_5,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_tau_80,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-7.24,-9.31,-9.103,-9.31,-9.31,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0.7,2,,0,2,,,0,source column motor_saturation_rate is absent
fuzzy_sensitivity_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_zero_support_abstain,seed,results/fuzzy_sensitivity_ablation/seed_metrics.csv,mean_return,2,2,0,-0.8,-0.8,-0.8,-0.8,-0.8,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,1,2,,0,2,,0,2,,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.113006666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0517973333333,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.036332,0,0.005226,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.048428,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0934866666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.563270666667,0.0559066666667,0.0710686666667,0.0559066666667,0.0559066666667,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-5x5,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0223166666667,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.027625,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-DoorKey-6x6,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0955,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,random,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.202966666667,0.1521,0.15717,0.1521,0.1521,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,reliability_gated,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,support_abstain_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.0955,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,tabular,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.18935,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-5x5,validated_dqn,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,count_gated_tau_20,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
minigrid_extended_diagnostic,MiniGrid-Empty-6x6,fixed_hybrid,seed,results/minigrid_extended_diagnostic/seed_metrics.csv,mean_return,10,10,0,0.095625,0,0,0,0,1,,1,False,fewer than two observations fall in the alpha=0.05 empirical tail,,0,source column failure_rate has no finite observations,,0,source column collision_rate has no finite observations,,0,source column risk_zone_rate has no finite observations,,0,source column motor_saturation_rate is absent
