environment,candidate_id,estimator_family,estimator_type,representation,slot_id,k,h,tau_approx,regularization,requested_index,effective_index,seed,return_auc,failure_probability,median_query_latency_seconds,checkpoint_first,checkpoint_last,checkpoint_count,evaluation_episodes_per_checkpoint,source_row_count,execution_source_commit,source_snapshot_sha256,source_file
ApplicationNavigation-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13003,-3.248533333333334,0.7125,0.00043975,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13004,-2.032166666666667,0.8,0.00044865,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13000,-1.9316333333333338,0.75625,0.0032232,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13001,-2.0817333333333337,0.8,0.0031501000000000003,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13002,-2.066933333333334,0.78125,0.00332315,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13003,-1.6606333333333338,0.65,0.0036971,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s1,raw_normalized,gaussian_affinity,raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13004,-1.6984666666666672,0.66875,0.00294085,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13000,-3.2888999999999995,0.7125,0.0007795,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13001,-2.4158999999999997,0.81875,0.0007352,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13002,-1.8555666666666668,0.7625,0.0006629,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13003,-2.3170666666666664,0.79375,0.0006898500000000001,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13004,-2.4333666666666667,0.84375,0.0006824,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13000,-1.993333333333334,0.7375,0.00362955,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13001,-2.125466666666667,0.80625,0.00361445,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13002,-1.9616000000000005,0.75625,0.0039120000000000005,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13003,-1.7886000000000004,0.7,0.0048509,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s2,raw_normalized,gaussian_affinity,raw_state,s2,5,0.5,4.0,0.001,auto,auto,13004,-1.9623666666666675,0.73125,0.004028449999999999,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13000,-5.822033333333333,0.725,0.00043035,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13001,-3.5312333333333332,0.8,0.00046135,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13002,-2.564333333333334,0.8875,0.0004782,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13003,-3.1169333333333333,0.75625,0.0004344,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13004,-2.238266666666666,0.84375,0.0004947,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13000,-1.9408666666666672,0.7375,0.0032570000000000003,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13001,-2.1261000000000005,0.7875,0.0032078000000000002,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13002,-2.1731666666666674,0.8125,0.0029182,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13003,-1.8315000000000006,0.6875,0.00339155,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s3,raw_normalized,gaussian_affinity,raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13004,-1.9037000000000004,0.71875,0.0034739999999999997,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13000,-4.391299999999998,0.75625,0.0006965,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13001,-4.105333333333332,0.81875,0.00074535,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13002,-4.314233333333333,0.80625,0.0006796,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13003,-4.523699999999999,0.76875,0.00069485,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13004,-3.3425333333333334,0.83125,0.00069885,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13000,-1.927866666666667,0.73125,0.00404325,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13001,-1.9409333333333338,0.78125,0.004293399999999999,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13002,-1.7577333333333338,0.75625,0.00378915,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13003,-1.7598000000000005,0.70625,0.0046644,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,raw_normalized_s4,raw_normalized,gaussian_affinity,raw_state,s4,9,2.0,2.0,0.1,auto,auto,13004,-1.7096000000000005,0.7,0.00505,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13000,-7.3171,0.75625,0.00049625,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13001,-2.731966666666667,0.76875,0.00051545,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13002,-1.5751333333333337,0.79375,0.00057885,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13003,-3.4508,0.70625,0.0005595,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13004,-2.559933333333334,0.8625,0.0005823499999999999,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13000,-1.942166666666667,0.74375,0.0035259,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13001,-2.2178000000000004,0.8125,0.0032178,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13002,-2.2626000000000004,0.83125,0.00289,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13003,-1.9524666666666672,0.725,0.00365215,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s1,zscore,zscore_knn,zscore_normalized_raw_state,s1,3,0.25,1.0,0.0001,brute_force,brute_force,13004,-2.192766666666667,0.775,0.0043422,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13000,-5.452133333333333,0.74375,0.0007569499999999999,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13001,-2.6339000000000006,0.75,0.0007717,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13002,-3.0228,0.725,0.00087075,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13003,-4.740433333333334,0.65,0.0008553,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13004,-2.0502,0.8125,0.0008850500000000001,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13000,-1.8706000000000005,0.6875,0.0043219999999999995,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13001,-2.136333333333334,0.80625,0.00466365,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13002,-2.0390000000000006,0.75625,0.0042203,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13003,-2.074933333333334,0.775,0.0039493,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s2,zscore,zscore_knn,zscore_normalized_raw_state,s2,5,0.5,4.0,0.001,auto,auto,13004,-1.784433333333334,0.68125,0.00507505,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13000,-7.465633333333332,0.7875,0.0005649,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13001,-2.4258999999999995,0.85625,0.00058905,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13002,-2.7511000000000005,0.9125,0.0005171500000000001,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13003,-4.5218,0.73125,0.0005219000000000001,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
ApplicationNavigation-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13004,-2.9316333333333335,0.875,0.00054915,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13000,-1.8573000000000006,0.68125,0.00334725,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13001,-2.136433333333334,0.79375,0.0035776000000000002,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13002,-2.338133333333334,0.85,0.0037634499999999998,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
Reviewer1-transition-dynamics-support-estimator-development,zscore_s3,zscore,zscore_knn,zscore_normalized_raw_state,s3,7,1.0,8.0,0.01,brute_force,brute_force,13003,-1.8814000000000004,0.725,0.0037919499999999997,1000,16000,16,10,160,e273c8ef07f45e6b8d788fcd9200e3cdb8a2c2d8,742ca77d888656ad8bef598c19c64970034574038d720df6054167dd41c2715c,results/reviewer1_remaining/support_development/execution/raw.csv.gz
