report_family,evidence_class,environment_or_severity,contrast_name,left,right,metric,n_pairs,raw_paired_t_p,report_holm_paired_t_p,raw_wilcoxon_p,report_holm_wilcoxon_p,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,wins,losses,ties,source_file,source_row,source_kind,principal_planned,primary_confirmatory,registry_source_id,global_holm_paired_t_p,global_holm_wilcoxon_p,global_sensitivity_scope
dqn_strong_validation.planned,confirmatory,FourRooms-9-slip-unseen-goals,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.7943293897524202,1.0,0.9192965272814037,1.0,0.0085251461988302,0.005793859649122,-0.0538766520467838,0.071574692982456,0.0480363285962381,0.0236559139784946,16,14,0,results/dqn_strong_validation/planned_contrasts.csv,5,planned,True,True,dqn_independent_evaluation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
dqn_strong_validation.planned,confirmatory,FrozenLake-4x4-slippery,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.028996290456985,0.2319703236558803,0.0340737731267872,0.2725901850142977,0.0714814814814814,0.0555555555555555,0.0109212962962962,0.1312962962962962,0.4194685027844105,0.4505747126436781,20,9,1,results/dqn_strong_validation/planned_contrasts.csv,6,planned,True,True,dqn_independent_evaluation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
dqn_strong_validation.planned,confirmatory,FrozenLake-8x8-slippery,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.0323120642059782,0.2319703236558803,0.0434372523036658,0.3040607661256609,0.0109523809523809,0.0035714285714285,0.0021428571428571,0.0207142857142857,0.4105202300461713,0.4615384615384615,16,9,5,results/dqn_strong_validation/planned_contrasts.csv,7,planned,True,True,dqn_independent_evaluation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
dqn_strong_validation.planned,confirmatory,MiniGrid-Empty-5x5-validation,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,results/dqn_strong_validation/planned_contrasts.csv,8,planned,True,True,dqn_independent_evaluation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
dqn_strong_validation.planned,confirmatory,Taxi-v3-compatible,validated_vs_original_dqn,validated_dqn,original_selected_dqn,return_auc,30,0.1043277846897259,0.6259667081383555,0.2040841777655732,1.0,-16.272857142857145,0.0,-35.977875000000004,1.002874999999998,-0.3061428446983175,-0.5357142857142857,1,6,23,results/dqn_strong_validation/planned_contrasts.csv,9,planned,True,True,dqn_independent_evaluation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_ablation.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,crisp_threshold_vs_full,crisp_threshold_gate,fuzzy_support_adaptive,return_auc,30,0.2535436098583392,1.0,0.3183960802853107,1.0,-0.256092222222222,-0.1497166666666665,-0.6752329722222217,0.1522217777777779,-0.2126848132000563,-0.2129032258064516,14,16,0,results/fuzzy_ablation/combined/planned_contrasts.csv,5,planned,True,True,fuzzy_ablation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_ablation.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,no_confidence_vs_full,fuzzy_no_confidence,fuzzy_support_adaptive,return_auc,30,0.5771366846022863,1.0,0.7456546742469072,1.0,-0.1260644444444444,0.0711499999999996,-0.5783771111111108,0.2721695833333333,-0.1029592263604412,0.0709677419354838,18,12,0,results/fuzzy_ablation/combined/planned_contrasts.csv,4,planned,True,True,fuzzy_ablation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_ablation.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,no_count_vs_full,fuzzy_no_count,fuzzy_support_adaptive,return_auc,30,0.2862670306451555,1.0,0.4044945035129785,1.0,0.2491599999999998,0.0638666666666667,-0.1748715277777774,0.7002543333333325,0.1983415053593353,0.1784946236559139,15,15,0,results/fuzzy_ablation/combined/planned_contrasts.csv,3,planned,True,True,fuzzy_ablation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_ablation.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,no_td_residual_vs_full,fuzzy_no_td_residual,fuzzy_support_adaptive,return_auc,30,0.2971567522568527,1.0,0.7151329666376114,1.0,-0.1968944444444443,0.0186833333333329,-0.5631096111111111,0.1438606111111108,-0.1938297042409123,-0.0795698924731182,16,14,0,results/fuzzy_ablation/combined/planned_contrasts.csv,2,planned,True,True,fuzzy_ablation_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_reliability_shift.planned,confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_vs_count,fuzzy_shift_full,count_gate,return_auc,30,1.0453656988748771e-34,2.0907313977497543e-34,1.7311263949197286e-06,3.462252789839457e-06,0.0871777777777777,0.087,0.0849555555555555,0.0894002777777777,13.632430710050572,1.0,30,0,0,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,2,planned,True,True,fuzzy_reliability_shift_planned,8.258389021111529e-33,0.00010386758369518371,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_reliability_shift.planned,confirmatory,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_vs_count,fuzzy_shift_full,count_gate,return_auc,30,1.6840656980220476e-29,1.6840656980220476e-29,1.7311263949197286e-06,3.462252789839457e-06,0.0585,0.0583333333333333,0.0562333333333333,0.0607777777777777,8.98686821716208,1.0,30,0,0,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,3,planned,True,True,fuzzy_reliability_shift_planned,1.2798899304967562e-27,0.00010386758369518371,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_reliability_stationary.planned,confirmatory,CliffWalking-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,0.6995224455880344,0.9425394691671228,0.867799297150097,0.8799335323274136,11.091666666666669,0.0,-40.43375,69.03343749999999,0.0711699570274913,-0.0457516339869281,8,9,13,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,2,planned,True,True,fuzzy_reliability_stationary_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_reliability_stationary.planned,confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,0.4712697345835613,0.9425394691671228,0.4399667661637068,0.8799335323274136,-0.0207988888888889,-0.0380000000000002,-0.0766069444444446,0.0329748333333333,-0.133272063718954,-0.1655913978494623,14,16,0,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,3,planned,True,True,fuzzy_reliability_stationary_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
fuzzy_reliability_stationary.planned,confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_vs_count,fuzzy_reliability_full,count_gate_tau_20,return_auc,30,0.2144160934592516,0.643248280377755,0.1558252859818348,0.4674758579455045,0.0266666666666666,0.0312499999999998,-0.0137534722222222,0.0655555555555555,0.2317468823397263,0.2967741935483871,19,11,0,results/fuzzy_reliability_confirmatory/planned_contrasts.csv,4,planned,True,True,fuzzy_reliability_stationary_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
strong_baselines.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,double_dqn_vs_validated_dqn,double_dqn,validated_dqn,return_auc,30,0.3613527374959205,0.7227054749918411,0.308520769700408,0.617041539400816,0.2135155555555551,0.3143333333333322,-0.2478102500000001,0.6507624166666662,0.1693267612125834,0.2172043010752688,19,11,0,results/strong_baselines/planned_contrasts.csv,2,planned,True,True,strong_baselines_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
strong_baselines.planned,confirmatory,ApplicationNavigation-deployment-goal-shift,dueling_double_dqn_vs_validated_dqn,dueling_double_dqn,validated_dqn,return_auc,30,0.6756747654320792,0.7227054749918411,0.761065473780036,0.761065473780036,-0.1232422222222221,0.0417499999999999,-0.7125382222222223,0.4185726944444444,-0.0771633038915512,-0.0666666666666666,15,15,0,results/strong_baselines/planned_contrasts.csv,3,planned,True,True,strong_baselines_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_pybullet_validation.planned,confirmatory,Crazyflie-waypoint-physics-and-goal-shift,double_dqn_vs_dqn,double_dqn,dqn,risk_adjusted_score,30,0.527874122383881,1.0,0.6408254038542509,1.0,0.0260643788095348,0.0015052573764276,-0.0510979444674294,0.1058670344221878,0.1166546820314934,0.1010752688172043,16,14,0,results/uav_pybullet_validation/planned_contrasts.csv,2,planned,True,True,uav_state_accessible_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_pybullet_validation.planned,confirmatory,Crazyflie-waypoint-physics-and-goal-shift,feature_support_vs_dqn,feature_support,dqn,risk_adjusted_score,30,0.2204193856069837,0.6612581568209511,0.2800867818295955,0.8402603454887867,0.0457660660215531,0.0100466916814462,-0.0227931763744793,0.1189522802293947,0.2286614769648964,0.2301075268817204,18,12,0,results/uav_pybullet_validation/planned_contrasts.csv,4,planned,True,True,uav_state_accessible_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_pybullet_validation.planned,confirmatory,Crazyflie-waypoint-physics-and-goal-shift,feature_support_vs_pid_safe_controller,feature_support,pid_safe_controller,risk_adjusted_score,30,3.62974030023874e-19,1.451896120095496e-18,1.862645149230957e-09,7.450580596923828e-09,-0.7728231694666678,-0.8484234428597421,-0.8407653747508864,-0.6990078058539632,-3.859836106308695,-1.0,0,30,0,results/uav_pybullet_validation/planned_contrasts.csv,5,planned,True,True,uav_state_accessible_planned,2.5045208071647308e-17,1.471489667892456e-07,all_registry_rows_explicitly_marked_primary_confirmatory
uav_pybullet_validation.planned,confirmatory,Crazyflie-waypoint-physics-and-goal-shift,fuzzy_support_vs_dqn,fuzzy_support,dqn,risk_adjusted_score,30,0.8863265820612384,1.0,1.0,1.0,0.0057352114882978,-0.0009971161255764,-0.0697967414270968,0.0829744152961291,0.0263303240665343,0.0021505376344086,15,15,0,results/uav_pybullet_validation/planned_contrasts.csv,3,planned,True,True,uav_state_accessible_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_sensorized_motor_validation.planned,confirmatory,Crazyflie-sensorized-motor-control-shift,double_dqn_vs_dqn,double_dqn,dqn,risk_adjusted_score,30,0.4858606115611082,1.0,0.6554384250193834,1.0,-0.0008307027905513,-0.0010379453350166,-0.003148304000355,0.0013736555288737,-0.1288857486942473,-0.0967741935483871,12,18,0,results/uav_sensorized_motor_validation/planned_contrasts.csv,2,planned,True,True,uav_sensorized_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_sensorized_motor_validation.planned,confirmatory,Crazyflie-sensorized-motor-control-shift,fuzzy_reliability_vs_dqn,fuzzy_reliability,dqn,risk_adjusted_score,30,0.4829962868998244,1.0,0.5978077705949545,1.0,-0.0008349581095958,-0.000791073199797,-0.0031581413272928,0.0013600619314569,-0.1297407981542886,-0.1139784946236559,12,18,0,results/uav_sensorized_motor_validation/planned_contrasts.csv,3,planned,True,True,uav_sensorized_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_sensorized_motor_validation.planned,confirmatory,Crazyflie-sensorized-motor-control-shift,fuzzy_reliability_vs_sensorized_controller,fuzzy_reliability,sensorized_controller,risk_adjusted_score,30,3.923302010368183e-18,1.9616510051840908e-17,1.862645149230957e-09,9.313225746154784e-09,-0.4788374341632008,-0.4676374965877135,-0.5277610153662952,-0.4320723835276287,-3.5357406116978365,-1.0,0,30,0,results/uav_sensorized_motor_validation/planned_contrasts.csv,4,planned,True,True,uav_sensorized_planned,2.6678453670503646e-16,1.471489667892456e-07,all_registry_rows_explicitly_marked_primary_confirmatory
uav_sensorized_motor_validation.planned,confirmatory,Crazyflie-sensorized-motor-control-shift,knn_support_vs_dqn,knn_support,dqn,risk_adjusted_score,30,0.1671110300404056,0.6684441201616226,0.2054096926003694,0.8216387704014778,-0.0013233244907719,-0.001064402199984,-0.0031352693044476,0.0005403167314256,-0.2587240384284403,-0.2688172043010752,13,17,0,results/uav_sensorized_motor_validation/planned_contrasts.csv,5,planned,True,True,uav_sensorized_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
uav_sensorized_motor_validation.planned,confirmatory,Crazyflie-sensorized-motor-control-shift,knn_support_vs_fuzzy_reliability,knn_support,fuzzy_reliability,risk_adjusted_score,30,0.6096431383772404,1.0,0.583757072687149,1.0,-0.0004883663811761,-0.0006176974306571,-0.0023052894504547,0.0013122668308608,-0.094240952131449,-0.1182795698924731,13,17,0,results/uav_sensorized_motor_validation/planned_contrasts.csv,6,planned,True,True,uav_sensorized_planned,1.0,1.0,all_registry_rows_explicitly_marked_primary_confirmatory
