environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
FourRooms-7-unseen-goals,count_gated_tau_10,return_auc,5,-1.8295000000000012,-1.5308333333333342,-1.6112500000000012,0.08041666666666702,-0.4228387150603767,-3.0117608411191163,0,0,True
FourRooms-7-unseen-goals,count_gated_tau_10,mean_return,5,-1.984000000000001,-1.491500000000001,-1.688000000000001,0.09400000000000008,-0.8686867898188315,1.1707979686921215,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_100,return_auc,5,-1.8252500000000011,-1.6534166666666676,-1.746666666666668,0.03591666666666704,0.2329748819492497,-0.3653860642210902,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_100,mean_return,5,-1.8810000000000013,-1.487000000000001,-1.681500000000001,0.15949999999999998,0.31526087360318805,-1.0451320180985573,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_20,return_auc,5,-1.8015000000000012,-1.5421666666666676,-1.7143333333333346,0.08716666666666661,0.32548635409736715,-2.8994532175443632,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_20,mean_return,5,-1.7375000000000012,-1.2945000000000009,-1.593500000000001,0.10050000000000026,1.4852595739244934,2.547585622011958,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_5,return_auc,5,-1.8450833333333345,-1.3914166666666679,-1.6900000000000013,0.13474999999999993,1.2452747346554272,1.628415857247064,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_5,mean_return,5,-1.9790000000000014,-1.2440000000000009,-1.883500000000001,0.09550000000000036,1.0443923778796738,-0.40132167758303927,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_50,return_auc,5,-1.8680000000000012,-1.5794166666666678,-1.6914166666666677,0.06525000000000025,-0.38517959208658015,0.6552617250404582,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_50,mean_return,5,-1.933500000000001,-1.0970000000000009,-1.546500000000001,0.1964999999999999,0.76392673884232,1.1912575526429823,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_1,return_auc,5,-2.5022000000000006,-2.1084500000000004,-2.3874500000000007,0.11474999999999991,0.6255901968097748,-1.5872341373987453,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_1,mean_return,5,-2.626500000000001,-1.9635000000000002,-2.1420000000000003,0.12650000000000006,-1.2750450874519539,1.6473293939412788,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_10,return_auc,5,-2.5412500000000007,-2.0790000000000006,-2.4553500000000006,0.08590000000000009,0.6829593071634139,-2.009809142211112,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_10,mean_return,5,-2.7185,-1.6120000000000005,-2.169,0.12050000000000027,0.27392030958620533,1.6872086903890322,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_100,return_auc,5,-2.4438000000000004,-2.1006000000000005,-2.1529000000000003,0.05229999999999979,-0.663735714372811,-2.505935778739822,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_100,mean_return,5,-2.355000000000001,-1.6690000000000005,-2.1189999999999998,0.13250000000000117,1.0948648855802636,1.3657147297987589,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,return_auc,5,-2.52215,-2.005900000000001,-2.2440000000000007,0.16374999999999984,-0.21452462874358344,-1.6375510465766727,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,mean_return,5,-2.694,-1.1854999999999998,-2.0065,0.14249999999999985,0.33819688768777595,1.4269479263686344,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_5,return_auc,5,-2.5175500000000004,-2.0356,-2.28345,0.22565000000000035,0.09359965874403951,-2.288612663160177,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_5,mean_return,5,-2.1650000000000005,-1.8500000000000008,-1.9685000000000001,0.11849999999999938,-0.0633708532809797,-1.5763100404412758,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_50,return_auc,5,-2.3385000000000002,-2.1793000000000005,-2.2458000000000005,0.06420000000000003,-0.09020405102945028,-1.6393306517683577,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_50,mean_return,5,-2.508000000000001,-1.8095000000000006,-2.0395,0.174500000000001,-0.822161865616464,-0.04082380886639703,0,0,False
FrozenLake-v1,count_gated_tau_1,return_auc,5,0.36875,0.5375,0.45,0.01874999999999999,0.1412093807432851,1.1163084744319232,0,0,False
FrozenLake-v1,count_gated_tau_1,mean_return,5,0.45,0.9,0.65,0.19999999999999996,-0.08282633405929965,-1.621290425701955,0,0,False
FrozenLake-v1,count_gated_tau_10,return_auc,5,0.35625,0.525,0.50625,0.018750000000000044,-1.3326154484918535,0.9119964322877969,0,0,False
FrozenLake-v1,count_gated_tau_10,mean_return,5,0.45,0.75,0.5,0.04999999999999999,0.8284388773693395,-1.216931216931222,0,0,False
FrozenLake-v1,count_gated_tau_100,return_auc,5,0.2625,0.59375,0.45625,0.11874999999999997,0.08358380905963743,-0.5360126845719266,0,0,False
FrozenLake-v1,count_gated_tau_100,mean_return,5,0.25,0.7,0.6,0.09999999999999998,-0.7933288280219153,-1.2533620225927973,0,0,False
FrozenLake-v1,count_gated_tau_20,return_auc,5,0.475,0.625,0.55,0.06875000000000003,0.3579872437409396,-1.0803972099375692,0,0,False
FrozenLake-v1,count_gated_tau_20,mean_return,5,0.4,0.85,0.75,0.050000000000000044,-1.6970562748477123,3.151999999999994,0,0,True
FrozenLake-v1,count_gated_tau_5,return_auc,5,0.3875,0.55625,0.5,0.043749999999999956,-1.1589911357078035,1.308937663278737,0,0,False
FrozenLake-v1,count_gated_tau_5,mean_return,5,0.45,0.85,0.75,0.09999999999999998,-1.1180799331493803,1.4555765595463237,0,0,False
FrozenLake-v1,count_gated_tau_50,return_auc,5,0.30625,0.55625,0.51875,0.03749999999999998,-0.6525820775710902,-2.661699355140501,0,0,False
FrozenLake-v1,count_gated_tau_50,mean_return,5,0.45,0.85,0.6,0.14999999999999997,0.300833237874238,-1.343713956170705,0,0,False
