experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,source_snapshot_sha256,execution_inputs_clean,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,support_status,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,tabular_greedy_action,neural_greedy_action,mixed_selected_action,optimal_action,tabular_action_correct,neural_action_correct,relative_reliability_score,predicted_better_branch,actually_better_branch,actually_better_branch_value,tabular_q_error,neural_q_error,post_shift,shift_region,steps_since_shift
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,9869,,,9869,111,-6.079999999999979,120,0.0,9869,585,0.019286501702144104,0.3006114065647125,0,1,3,11.917935000004945,11.387648300005822,0.5302866999991238,11.387648300005822,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46556192746625186,0.0,0.0018416229,0.007126609108591159,323.0,1.0,0.13333333333333333,0.0,0.4083333333333333,-0.17416666666666666,0.0,0.6448195181076898,0.3551804818923101,0.0,0.6448195181076898,0.19770509488232024,0.9402372137596549,0.6158722273250147,1.0,1.0,1.0,0.0,0.0,0.0,exact,369.12999999999994,43.75,memory,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,9914,,,9914,112,2.7399999999999993,45,1.0,9914,588,0.01945576893833314,0.3006114065647125,0,1,3,11.972962100000586,11.442675400001463,0.5302866999991238,11.442675400001463,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4659165178979349,0.0,0.47481078,1.329447441363443,323.0,0.0,0.13333333333333333,0.0,0.37777777777777777,0.8288888888888889,0.0,0.5089308971297892,0.49106910287021077,0.0,0.5089308971297892,0.05800583495777012,0.7686714100129743,0.7892935856971909,1.0,1.0,1.0,0.0,0.0,0.0,exact,352.6466666666667,29.9,neural,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10000,,,10000,113,-0.8499999999999908,86,1.0,10000,594,0.019284405641301662,0.3006114065647125,0,1,3,12.082163300001412,11.551876600002288,0.5302866999991238,11.551876600002288,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4669603639867523,0.0,0.33129993,1.3800274562937094,323.0,0.0,0.19767441860465115,0.03488372093023256,0.313953488372093,0.7709302325581395,0.0,0.5339792023627576,0.4660207976372423,0.0,0.5339792023627576,0.03949503025415635,0.8286113354047717,0.727109990745402,1.0,1.0,1.0,0.0,0.0,0.0,exact,342.2151162790698,30.200000000000003,memory,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10002,,,10002,114,4.98,2,1.0,10002,594,0.019284405641301662,0.3006114065647125,0,1,3,12.085666800005129,11.555380100006005,0.5302866999991238,11.555380100006005,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46690589932937354,0.0,0.41463202,2.602043324855522,323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3337398120385125,0.6662601879614876,0.0,0.3337398120385125,0.0,0.7134952031398099,0.9733129457322667,1.0,1.0,1.0,0.0,0.0,0.0,exact,501.8,501.8,neural,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10122,,,10122,115,-5.179999999999989,120,0.0,10122,601,0.019340660923955567,0.3006114065647125,0,1,3,12.235323200002313,11.705036500003189,0.5302866999991238,11.705036500003189,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4688881712569716,0.0,0.0018212926,0.011876861858253646,323.0,1.0,0.08333333333333333,0.05,0.2833333333333333,-0.11166666666666666,0.0,0.5590949112386483,0.44090508876135176,0.0,0.5590949112386483,0.04345607782307548,0.8495064980700727,0.858269197531067,1.0,1.0,1.0,0.0,0.0,0.0,exact,373.9816666666667,31.25,memory,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10145,,,10145,116,3.4,23,1.0,10145,603,0.019290402494556276,0.3006114065647125,0,1,3,12.26520800000435,11.734921300005226,0.5302866999991238,11.734921300005226,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4683927150649193,0.0,1.8321998,1.3524129533131397,323.0,0.0,0.17391304347826086,0.13043478260869565,0.30434782608695654,0.7956521739130434,0.0,0.2276871932299584,0.7723128067700415,0.0,0.2276871932299584,0.022289698938264713,0.4967605680875122,0.8082782341395958,1.0,1.0,1.0,0.0,0.0,0.0,exact,180.5,26.5,neural,323.0,1615.0,14212.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10265,,,10265,117,-6.639999999999978,120,0.0,10265,610,0.019585921552765076,0.3006114065647125,0,1,3,12.400559200003045,11.87027250000392,0.5302866999991238,11.87027250000392,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4659268864179177,0.0,0.005316455,0.009821802260963948,325.0,1.0,0.13333333333333333,0.058333333333333334,0.48333333333333334,-0.18166666666666667,0.016666666666666666,0.3555833478208474,0.6444166521791526,0.0,0.3555833478208474,0.19017407879295967,0.4564627781173863,0.5652801776353794,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.016666666666666666,2.0,0.016666666666666666,exact,342.12666666666667,29.35,neural,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10385,,,10385,118,-5.249999999999993,120,0.0,10385,618,0.01984944349794549,0.3006114065647125,0,1,3,12.54951890000666,12.019232200007536,0.5302866999991238,12.019232200007536,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4645359653685698,0.0,0.0038618273,0.006929050216401371,325.0,1.0,0.09166666666666666,0.03333333333333333,0.475,-0.13916666666666666,0.0,0.39384425560390823,0.6061557443960919,0.0,0.39384425560390823,0.13845854430006171,0.48902161032196606,0.8520803781815023,1.0,1.0,1.0,0.0,0.0,0.0,exact,349.4091666666666,27.9,neural,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10397,,,10397,119,4.78,12,1.0,10397,618,0.01984944349794549,0.3006114065647125,0,1,3,12.565884400006325,12.035597700007202,0.5302866999991238,12.035597700007202,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46428413610599817,0.0,1.2521743,1.4239735083228036,325.0,0.0,0.0,0.0,0.6666666666666666,0.9333333333333333,0.0,0.3855231209784708,0.6144768790215293,0.0,0.3855231209784708,0.0907249336366035,0.47819504049192085,0.8937612382340762,1.0,1.0,1.0,0.0,0.0,0.0,exact,606.025,656.35,neural,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10399,,,10399,120,4.98,2,1.0,10399,618,0.01984944349794549,0.3006114065647125,0,1,3,12.56962900000508,12.039342300005956,0.5302866999991238,12.039342300005956,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4642247044329629,0.0,1.6890799,2.6777566176758785,325.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3863989285933269,0.6136010714066731,0.0,0.3863989285933269,0.09717149035742129,0.52435747316984,0.8126468161801135,1.0,1.0,1.0,0.0,0.0,0.0,exact,746.9000000000001,746.9000000000001,neural,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10519,,,10519,121,-4.699999999999987,120,0.0,10519,626,0.01962933067110376,0.3006114065647125,0,1,3,12.746924500002933,12.21663780000381,0.5302866999991238,12.21663780000381,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46632720306154524,0.0,0.0043402887,0.008604937476966702,325.0,1.0,0.08333333333333333,0.0,0.5666666666666667,-0.14,0.0,0.5247333930092667,0.47526660699073336,0.0,0.5247333930092667,0.04477821928374648,0.8685892339990899,0.6984299924891014,1.0,1.0,1.0,0.0,0.0,0.0,exact,501.7300000000001,684.7,memory,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10544,,,10544,122,3.5999999999999996,25,1.0,10544,628,0.01957455167738175,0.3006114065647125,0,1,3,12.781103600005736,12.250816900006612,0.5302866999991238,12.250816900006612,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4660478281008913,0.0,2.231633,1.3185677474984676,325.0,0.0,0.16,0.0,0.12,0.828,0.0,0.3468730068490904,0.6531269931509097,0.0,0.3468730068490904,0.2493406942910181,0.6668813787081218,0.5153476286570711,1.0,1.0,1.0,0.0,0.0,0.0,exact,381.824,32.5,neural,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10664,,,10664,123,-4.549999999999992,120,0.0,10664,635,0.019863867456841423,0.3006114065647125,0,1,3,12.942697500002396,12.412410800003272,0.5302866999991238,12.412410800003272,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4669297574353814,0.0,0.005763614,0.006375508936897235,325.0,1.0,0.075,0.008333333333333333,0.16666666666666666,-0.09166666666666667,0.0,0.5057491881600773,0.4942508118399227,0.0,0.5057491881600773,0.06877792918579273,0.9615829981525297,0.8070908298363321,1.0,1.0,1.0,0.0,0.0,0.0,exact,447.7074999999999,636.55,memory,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10784,,,10784,124,-6.159999999999983,120,0.0,10784,643,0.019648655990868645,0.3006114065647125,0,1,3,13.101090200005274,12.57080350000615,0.5302866999991238,12.57080350000615,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46949348039462613,0.0,0.00064773066,0.004953637868361412,325.0,1.0,0.13333333333333333,0.008333333333333333,0.49166666666666664,-0.1825,0.0,0.578418931679897,0.421581068320103,0.0,0.578418931679897,0.04444673552996192,0.9812193394434812,0.8502652631644008,1.0,1.0,1.0,0.0,0.0,0.0,exact,408.3375,627.95,memory,325.0,1625.0,14300.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10811,,,10811,125,3.9399999999999995,27,1.0,10811,644,0.019622869864438792,0.3006114065647125,0,1,3,13.13529290000588,12.605006200006756,0.5302866999991238,12.605006200006756,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46871871837730483,0.0,1.2334297,1.4421147658825773,326.0,0.0,0.07407407407407407,0.037037037037037035,0.6296296296296297,0.8629629629629629,0.07407407407407407,0.3304561949220038,0.6695438050779963,0.0,0.3304561949220038,0.2573006959758869,0.45574622989904623,0.6443407293885225,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.07407407407407407,2.0,0.07407407407407407,exact,427.9481481481481,677.5,neural,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10816,,,10816,126,4.92,5,1.0,10816,645,0.019596750959537404,0.3006114065647125,0,1,3,13.145691100005934,12.61540440000681,0.5302866999991238,12.61540440000681,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4686199659725559,0.0,1.6637051,2.5131082629133172,326.0,0.0,0.0,0.0,0.2,0.98,0.0,0.4103209863078705,0.5896790136921295,0.0,0.4103209863078705,0.06541145370367446,0.4341997344548436,0.6720556662473925,1.0,1.0,1.0,0.0,0.0,0.0,exact,371.73999999999995,20.3,neural,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10820,,,10820,127,4.94,4,1.0,10820,645,0.019596750959537404,0.3006114065647125,0,1,3,13.151581500002067,12.621294800002943,0.5302866999991238,12.621294800002943,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4685444627084239,0.0,1.8230675,3.413588943219427,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3561078771644159,0.6438921228355841,0.0,0.3561078771644159,0.10175938550870312,0.48182119883466956,0.8430572375929458,1.0,1.0,1.0,0.0,0.0,0.0,exact,557.85,706.6,neural,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,10940,,,10940,128,-5.269999999999996,120,0.0,10940,652,0.019638375908727728,0.3006114065647125,0,1,3,13.300553600005514,12.77026690000639,0.5302866999991238,12.77026690000639,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4687745315272724,0.0,0.006407569,0.017433689814574202,326.0,1.0,0.075,0.08333333333333333,0.5,-0.125,0.0,0.4772743741387079,0.5227256258612921,0.0,0.4772743741387079,0.024504392334573633,0.6586563353667977,0.7674345407230658,1.0,1.0,1.0,0.0,0.0,0.0,exact,369.6566666666667,55.25,neural,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,11060,,,11060,129,-5.549999999999987,120,0.0,11060,660,0.019665077424989165,0.3006114065647125,0,1,3,13.46078810000472,12.930501400005596,0.5302866999991238,12.930501400005596,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46948519852681697,0.0,0.0010800964,0.005531428932756699,326.0,1.0,0.10833333333333334,0.016666666666666666,0.43333333333333335,-0.15166666666666667,0.0,0.49198397611664196,0.5080160238833582,0.0,0.49198397611664196,0.03493318375575649,0.8274193181952559,0.8640599677125754,1.0,1.0,1.0,0.0,0.0,0.0,exact,427.9616666666667,629.8499999999999,memory,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,11079,,,11079,130,4.64,19,1.0,11079,661,0.019639462529880285,0.3006114065647125,0,1,3,13.49014060000627,12.959853900007147,0.5302866999991238,12.959853900007147,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.46955419123003483,0.0,0.5127957,1.3848515522312872,326.0,0.0,0.0,0.0,0.47368421052631576,0.9526315789473684,0.0,0.4976100936321378,0.5023899063678622,0.0,0.4976100936321378,0.0038671807182880658,0.849010759405362,0.8158843666372688,1.0,1.0,1.0,0.0,0.0,0.0,exact,475.4631578947369,701.1,memory,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,11082,,,11082,131,4.96,3,1.0,11082,661,0.019639462529880285,0.3006114065647125,0,1,3,13.495375800004695,12.96508910000557,0.5302866999991238,12.96508910000557,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4695254339355825,0.0,1.3125949,2.6037177672531078,326.0,0.0,0.0,0.0,0.3333333333333333,0.9666666666666667,0.0,0.4639592876385876,0.5360407123614124,0.0,0.4639592876385876,0.11232116266959824,0.6419623059916834,0.8867234127680136,1.0,1.0,1.0,0.0,0.0,0.0,exact,614.3000000000001,709.3,memory,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_localized_reward_shift_smoke,reviewer1_localized_reward_shift_smoke,configs/reviewer1_remaining/smoke/localized_reward_shift.yaml,Reviewer1-localized-reward-shift-smoke,Reviewer1LocalizedRewardShift-v0,Reviewer1LocalizedRewardShift-v0,native_gymnasium_observation,relative_reliability_fuzzy,11021,train,11086,,,11086,132,4.94,4,1.0,11086,661,0.019639462529880285,0.3006114065647125,0,1,3,13.500847300005262,12.970560600006138,0.5302866999991238,12.970560600006138,0.5302866999991238,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,d1c23f2e71aa761353c5b3f635ffd119fc8d1e2b9bf91b28fb2bd07506e49edd,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.4695301754438726,0.0,1.6905136,3.530136684853691,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44515082563051733,0.5548491743694828,0.0,0.44515082563051733,0.031475016969483516,0.6194550499813799,0.7878713163856461,1.0,1.0,1.0,0.0,0.0,0.0,exact,421.025,360.7,neural,326.0,1630.0,14344.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
