environment,agent,metric,n_seeds,minimum,maximum,median,mad,skew,excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,heavy_tail_flag
FourRooms-7-unseen-goals,count_gated_tau_20,return_auc,30,-1.9179444444444456,-1.4574444444444452,-1.666555555555557,0.06886111111111137,-0.24567709165421697,0.23344178498356838,0,0,False
FourRooms-7-unseen-goals,count_gated_tau_20,mean_return,30,-1.9516666666666678,-1.2616666666666676,-1.671500000000001,0.11666666666666681,0.5772231406044239,-0.42756677098339146,0,0,False
FourRooms-7-unseen-goals,fixed_hybrid,return_auc,30,-1.8072777777777789,-1.5064444444444456,-1.6523611111111123,0.06130555555555528,0.14812166600129906,-0.4940613289382054,0,0,False
FourRooms-7-unseen-goals,fixed_hybrid,mean_return,30,-1.981666666666668,-1.155000000000001,-1.6710000000000012,0.1173333333333334,0.35963008242557004,-0.07351248295925661,0,0,False
FourRooms-7-unseen-goals,random,return_auc,30,-0.6550555555555563,-0.3636111111111117,-0.5372222222222228,0.04477777777777786,0.4476773271842694,0.13671818302006278,0,0,False
FourRooms-7-unseen-goals,random,mean_return,30,-0.8866666666666674,-0.20233333333333384,-0.5471666666666672,0.1046666666666668,0.012104459819782951,-0.35482858902380876,0,0,False
FourRooms-7-unseen-goals,reliability_gated,return_auc,30,-1.8763333333333345,-1.5067222222222232,-1.673777777777779,0.05480555555555566,-0.26394532838518925,0.1340181506718534,0,0,False
FourRooms-7-unseen-goals,reliability_gated,mean_return,30,-1.953000000000001,-1.1953333333333342,-1.6201666666666676,0.1293333333333333,0.04101550414566403,-0.31210818361381243,0,0,False
FourRooms-7-unseen-goals,support_abstain_tau_20,return_auc,30,-0.6499444444444452,-0.2786666666666672,-0.5038888888888895,0.04144444444444448,0.36767033263440885,0.5663965885364535,0,0,False
FourRooms-7-unseen-goals,support_abstain_tau_20,mean_return,30,-0.726333333333334,-0.16533333333333383,-0.5216666666666673,0.13333333333333336,0.4564090075438583,-0.8566321368707626,0,0,False
FourRooms-7-unseen-goals,tabular,return_auc,30,-0.7041666666666673,-0.3586666666666673,-0.5285555555555561,0.04747222222222228,-0.1735705055271878,0.8918211799944888,0,0,False
FourRooms-7-unseen-goals,tabular,mean_return,30,-0.9043333333333341,-0.18833333333333385,-0.5240000000000007,0.12416666666666665,-0.21157872405663355,-0.4276045150146772,0,0,False
FourRooms-7-unseen-goals,validated_dqn,return_auc,30,-1.8648333333333345,-1.4994444444444452,-1.6735277777777788,0.06877777777777794,-0.10112191817242772,-0.6431113338095389,0,0,False
FourRooms-7-unseen-goals,validated_dqn,mean_return,30,-1.9533333333333345,-1.0956666666666675,-1.620000000000001,0.10016666666666685,0.8068819617373743,1.5387913493965844,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,return_auc,30,-2.5576333333333343,-1.8375000000000004,-2.272100000000001,0.07431666666666703,0.6043289418855307,1.6898251565565712,0,0,False
FourRooms-9-slip-unseen-goals,count_gated_tau_20,mean_return,30,-2.832666666666667,-0.984,-2.138833333333334,0.18433333333333368,0.8606106795236219,1.1193387141656679,0,0,False
FourRooms-9-slip-unseen-goals,fixed_hybrid,return_auc,30,-2.6243666666666674,-1.780266666666667,-2.280283333333334,0.08609999999999984,0.7636117053507961,2.9648797680099097,0,0,False
FourRooms-9-slip-unseen-goals,fixed_hybrid,mean_return,30,-2.6573333333333333,-1.4219999999999995,-2.219833333333334,0.19250000000000012,0.8033161048586827,0.7692975622888265,0,0,False
FourRooms-9-slip-unseen-goals,random,return_auc,30,-1.2651666666666674,-0.9049666666666675,-1.0791833333333343,0.06251666666666655,0.113598607426414,-0.31276647767745214,0,0,False
FourRooms-9-slip-unseen-goals,random,mean_return,30,-1.4206666666666676,-0.6660000000000007,-1.066500000000001,0.15216666666666656,0.14317586971592758,-0.6224432656637182,0,0,False
FourRooms-9-slip-unseen-goals,reliability_gated,return_auc,30,-2.5780333333333343,-1.833166666666667,-2.3339333333333343,0.0761666666666665,1.1754752579064003,1.8480254263212323,0,0,False
FourRooms-9-slip-unseen-goals,reliability_gated,mean_return,30,-2.926333333333334,-1.665666666666667,-2.2731666666666674,0.20950000000000002,0.008607670602738753,-0.5271441429768351,0,0,False
FourRooms-9-slip-unseen-goals,support_abstain_tau_20,return_auc,30,-1.2325000000000008,-0.8792333333333341,-1.086783333333334,0.07253333333333323,0.46504830593262775,-0.4756930770379859,0,0,False
FourRooms-9-slip-unseen-goals,support_abstain_tau_20,mean_return,30,-1.5253333333333343,-0.523333333333334,-1.1170000000000009,0.11099999999999999,0.24021612554871904,0.8743310602180241,0,0,False
FourRooms-9-slip-unseen-goals,tabular,return_auc,30,-1.2450333333333343,-0.754033333333334,-1.1081833333333342,0.06646666666666667,1.1161604665137863,1.1973526662188752,0,0,False
FourRooms-9-slip-unseen-goals,tabular,mean_return,30,-1.7023333333333344,-0.6003333333333339,-1.1046666666666676,0.10683333333333356,-0.10663111853828211,1.4643743365023152,0,0,False
FourRooms-9-slip-unseen-goals,validated_dqn,return_auc,30,-2.525266666666668,-1.8533666666666675,-2.2983000000000007,0.08783333333333365,0.49909499725930645,0.3717195499479726,0,0,False
FourRooms-9-slip-unseen-goals,validated_dqn,mean_return,30,-2.7176666666666676,-1.5756666666666663,-2.0998333333333337,0.2643333333333333,-0.03227041807720817,-0.8777640827135689,0,0,False
MiniGrid-Empty-5x5-replication,count_gated_tau_20,return_auc,30,0.0,0.6892222222222222,0.21097222222222223,0.05330555555555555,1.211906810397861,1.5686241569898849,0,1,True
MiniGrid-Empty-5x5-replication,count_gated_tau_20,mean_return,30,0.0,0.955,0.0,0.0,0.1408815510613666,-2.1267095740514423,0,0,False
MiniGrid-Empty-5x5-replication,fixed_hybrid,return_auc,30,0.0,0.5831111111111111,0.15916666666666668,0.10611111111111113,0.752625497081267,-0.28474194393700714,0,0,False
MiniGrid-Empty-5x5-replication,fixed_hybrid,mean_return,30,0.0,0.955,0.0,0.0,0.9196092845776149,-1.2417334685607844,0,0,False
MiniGrid-Empty-5x5-replication,random,return_auc,30,0.16847962962962962,0.23481666666666665,0.19412222222222222,0.011570370370370356,0.32122317331819394,-0.43015126743502297,0,0,False
MiniGrid-Empty-5x5-replication,random,mean_return,30,0.10039999999999999,0.33209999999999995,0.20651666666666665,0.03336666666666667,0.14273193113612512,-0.1201075575802828,0,0,False
MiniGrid-Empty-5x5-replication,reliability_gated,return_auc,30,0.0,0.42444444444444446,0.05305555555555556,0.05305555555555556,1.4040793497133932,1.3185455495476788,0,0,False
MiniGrid-Empty-5x5-replication,reliability_gated,mean_return,30,0.0,0.955,0.0,0.0,1.580386954014895,0.528794798237159,0,0,False
MiniGrid-Empty-5x5-replication,support_abstain_tau_20,return_auc,30,0.0,0.6882222222222222,0.21197222222222223,0.10286111111111113,0.9863464757552084,1.4811720095866558,0,0,False
MiniGrid-Empty-5x5-replication,support_abstain_tau_20,mean_return,30,0.0,0.955,0.9415,0.013499999999999956,-0.2830945900295098,-2.061743156771235,13,0,True
MiniGrid-Empty-5x5-replication,tabular,return_auc,30,0.05255555555555556,0.8473888888888889,0.21072222222222223,0.1318888888888889,1.1544037707856583,0.8017730312184703,0,0,False
MiniGrid-Empty-5x5-replication,tabular,mean_return,30,0.0,0.955,0.0,0.0,0.43098658044393695,-1.9476998202984102,0,0,False
MiniGrid-Empty-5x5-replication,validated_dqn,return_auc,30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False
MiniGrid-Empty-5x5-replication,validated_dqn,mean_return,30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False
