environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,610,12000,-5.4869999999999965,0.2,97.36666666666666,32.868448700000044,12000,719,16.076655499999106,16.79179320000094,0.6888572467952624,0.0,1.0,1.0,197.0,0.8,0.1628888888888889,0.04549999999999999,0.49922222222222223,-0.012811111111111087,0.5333333333333333,0.3668832981242007,0.6331167018757992,0.0,,,0.3668832981242007,,921.8346666666667,833.25,197.0,985.0,8668.0,12000,-5.4869999999999965,12000,1.3397212916665922,-3.523666666666665,0.23,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,611,12000,0.4296666666666679,0.5,68.2,32.67274180000004,12000,719,16.198708200000056,16.474033599999984,0.6881068739812889,0.0,1.0,1.0,190.0,0.5,0.03651960784313724,0.010016339869281044,0.3545834394363806,0.4280220482132247,0.4695238095238095,0.4103901500689615,0.5896098499310384,0.0,,,0.4103901500689615,,953.0960527162381,847.4,190.0,950.0,8360.0,12000,0.4296666666666679,12000,1.3498923500000046,-1.703866666666667,0.24333333333333335,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,612,12000,-2.5519999999999996,0.2,97.33333333333333,34.08413329999985,12000,719,16.315841999999975,17.768291299999873,0.688620797603599,0.0,1.0,1.0,198.0,0.8,0.03444444444444444,0.06861111111111111,0.5273333333333333,0.11282222222222224,0.43333333333333335,0.42032476769517024,0.5796752323048296,0.0,,,0.42032476769517024,,960.3793,845.9,198.0,990.0,8712.0,12000,-2.5519999999999996,12000,1.3596534999999978,-3.1945333333333323,0.20333333333333334,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,613,12000,-2.717666666666667,0.2,100.56666666666666,34.96575559999974,12000,719,16.51306539999996,18.45269019999978,0.6888194789703712,0.0,1.0,1.0,200.0,0.8,0.04805555555555554,0.039999999999999994,0.6768083613916948,0.08426360830527499,0.3333333333333333,0.4824053056586974,0.5175946943413025,0.0,,,0.4824053056586974,,958.3574172979799,851.7,200.0,1000.0,8800.0,12000,-2.717666666666667,12000,1.37608878333333,-3.5299,0.1466666666666667,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,614,12000,-6.058333333333334,0.36666666666666664,81.9,34.359621799999786,12000,719,16.21364399999993,18.14597779999985,0.6881045435418395,0.0,1.0,1.0,195.0,0.6333333333333333,0.2405867498514557,0.006111111111111107,0.4309699940582294,0.082982917409388,0.26666666666666666,0.5350840938433741,0.4649159061566258,0.0,,,0.5350840938433741,,885.6331469845514,829.75,195.0,975.0,8580.0,12000,-6.058333333333334,12000,1.3511369999999943,-2.887133333333334,0.17333333333333334,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,615,12000,0.10833333333333377,0.4,74.63333333333334,33.58243250000032,12000,719,16.112441299999773,17.46999120000055,0.6890772051260647,0.0,1.0,1.0,196.0,0.6,0.02777777777777776,0.017166666666666663,0.5522727272727272,0.3169949494949495,0.36666666666666664,0.47605151547329144,0.5239484845267085,0.0,,,0.47605151547329144,,927.3011005050505,842.925,196.0,980.0,8624.0,12000,0.10833333333333377,12000,1.3427034416666477,-1.6036333333333335,0.19666666666666668,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,616,12000,-2.5920000000000005,0.3,90.76666666666667,34.173973599999954,12000,719,16.565488900000673,17.60848469999928,0.6881490438307512,0.0,1.0,1.0,199.0,0.7,0.09963499731615673,0.0023456790123456733,0.48664406588128933,0.15170059609571435,0.5333333333333333,0.37935698505628895,0.6206430149437109,0.0,,,0.37935698505628895,,949.5971777763651,834.6750000000001,199.0,995.0,8756.0,12000,-2.5920000000000005,12000,1.3804574083333894,-2.5085,0.21,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,617,12000,-3.6956666666666673,0.43333333333333335,74.1,31.38783319999993,12000,719,16.653680799999165,14.734152400000768,0.6888237441343404,0.0,1.0,1.0,201.0,0.5666666666666667,0.15816091954022987,0.010833333333333327,0.28584975369458127,0.24658743842364533,0.4,0.44121750626319545,0.5587824937368044,0.0,,,0.44121750626319545,,941.556597564313,832.225,201.0,1005.0,8844.0,12000,-3.6956666666666673,12000,1.3878067333332638,-1.8778,0.37333333333333335,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,618,12000,-3.0756666666666663,0.3333333333333333,95.5,33.582321800000045,12000,719,16.264649299999746,17.3176725000003,0.6885902385140649,0.0,1.0,1.0,194.0,0.6666666666666666,0.10052891933028918,0.037341468532376146,0.6526640034847856,0.16753801365456558,0.4,0.43788577614878044,0.5621142238512195,0.0,,,0.43788577614878044,,907.2835664764359,830.875,194.0,970.0,8536.0,12000,-3.0756666666666663,12000,1.3553874416666456,-3.8744,0.2466666666666667,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,619,12000,-4.212,0.3333333333333333,82.13333333333334,34.25313640000013,12000,719,16.494639600000028,17.758496800000103,0.6890211450549828,0.0,1.0,1.0,199.0,0.6666666666666666,0.14666666666666664,0.020277777777777773,0.388172514619883,0.14784941520467837,0.5,0.3980890458469613,0.6019109541530386,0.0,,,0.3980890458469613,,881.8755774853801,823.5,199.0,995.0,8756.0,12000,-4.212,12000,1.3745533000000023,-2.5918333333333328,0.23333333333333334,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,620,12000,-1.2833333333333343,0.4,80.86666666666666,33.73765860000003,12000,719,16.351103799999237,17.386554800000795,0.6882289536212198,0.0,1.0,1.0,186.0,0.6,0.05833333333333333,0.01194444444444444,0.4621717171717172,0.29544949494949496,0.3333333333333333,0.49952687657641387,0.500473123423586,0.0,,,0.49952687657641387,,877.8837222222222,803.7,186.0,930.0,8184.0,12000,-1.2833333333333343,12000,1.3625919833332698,-2.9814999999999987,0.22,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,621,12000,-1.3063333333333327,0.36666666666666664,77.2,33.20819999999958,12000,719,16.49365280000029,16.714547199999288,0.6887973309100008,0.0,1.0,1.0,184.0,0.6333333333333333,0.05749999999999999,0.0016666666666666635,0.3722222222222222,0.27194444444444443,0.35888888888888887,0.4856464879114821,0.5143535120885178,0.0,,,0.4856464879114821,,898.4123055555556,805.55,184.0,920.0,8096.0,12000,-1.3063333333333327,12000,1.3744710666666908,-1.9010333333333336,0.2333333333333333,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,622,12000,-2.6536666666666666,0.23333333333333334,98.8,34.94029329999967,12000,719,16.37477159999935,18.56552170000032,0.6884089145835227,0.0,1.0,1.0,182.0,0.7666666666666667,0.06306209150326796,0.02965359477124183,0.7125266106442577,0.09901858076563963,0.4666666666666667,0.40670578527800905,0.5932942147219908,0.0,,,0.40670578527800905,,933.1559233426705,853.0999999999999,182.0,910.0,8008.0,12000,-2.6536666666666666,12000,1.3645642999999457,-3.503933333333333,0.18333333333333335,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,623,12000,-2.6026666666666665,0.4,74.26666666666667,32.376110400000016,12000,719,16.929230500000358,15.446879899999658,0.687288273994418,0.0,1.0,1.0,201.0,0.6,0.12936507936507935,0.007023809523809517,0.2652777777777778,0.24410714285714288,0.3,0.5171871299843641,0.4828128700156358,0.0,,,0.5171871299843641,,921.5013809523809,833.125,201.0,1005.0,8844.0,12000,-2.6026666666666665,12000,1.4107692083333632,-1.9005000000000003,0.3333333333333333,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,624,12000,-0.2540000000000004,0.3333333333333333,83.63333333333334,34.19425409999985,12000,719,16.7303421000006,17.463911999999254,0.6887926610062205,0.0,1.0,1.0,195.0,0.6666666666666666,0.003333333333333323,0.02083333333333333,0.4432472613458529,0.28567527386541475,0.4,0.44666642919692856,0.5533335708030713,0.0,,,0.44666642919692856,,954.739122456964,899.55,195.0,975.0,8580.0,12000,-0.2540000000000004,12000,1.3941951750000499,-3.777733333333332,0.24333333333333335,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,625,12000,-5.176000000000001,0.16666666666666666,100.46666666666667,35.608752000000095,12000,719,16.783596899999793,18.825155100000305,0.6888828856458252,0.0,1.0,1.0,199.0,0.8333333333333334,0.14388888888888887,0.011388888888888877,0.5972222222222221,-0.036944444444444426,0.23333333333333334,0.553603581835811,0.4463964181641888,0.0,,,0.553603581835811,,1034.3584444444446,943.5999999999999,199.0,995.0,8756.0,12000,-5.176000000000001,12000,1.3986330749999827,-1.8209333333333335,0.20000000000000004,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,626,12000,-0.6713333333333323,0.5,61.7,33.32292700000016,12000,719,16.6735635,16.649363500000163,0.6884357415797839,0.0,1.0,1.0,193.0,0.5,0.06388888888888888,0.02444444444444444,0.27027777777777773,0.40908333333333335,0.23333333333333334,0.5533827946294579,0.44661720537054195,0.0,,,0.5533827946294579,,1011.5894999999999,897.525,193.0,965.0,8492.0,12000,-0.6713333333333323,12000,1.389463625,-4.2138,0.2633333333333333,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,627,12000,-3.868333333333334,0.3,92.73333333333333,34.00167220000003,12000,719,16.991839200000413,17.009832999999617,0.6879895864225478,0.0,1.0,1.0,193.0,0.7,0.1257471264367816,0.010168308702791451,0.15445402298850572,0.15880747126436784,0.5,0.40195978850989644,0.5980402114901033,0.0,,,0.40195978850989644,,1019.3494422675026,959.775,193.0,965.0,8492.0,12000,-3.868333333333334,12000,1.4159866000000345,-1.5114000000000003,0.31,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
ApplicationNavigation-deployment-goal-shift,feature_distance_support_gate,628,12000,-10.280333333333333,0.26666666666666666,93.1,34.02347120000013,12000,719,16.964345800000046,17.059125400000084,0.6879259042138963,0.0,1.0,1.0,198.0,0.7333333333333333,0.3647699581742135,0.03870931078377886,0.13055555555555554,-0.11115884706310239,0.43333333333333335,0.4282598883725087,0.571740111627491,0.0,,,0.4282598883725087,,1019.8009524458993,947.175,198.0,990.0,8712.0,12000,-10.280333333333333,12000,1.4136954833333373,-3.2284333333333337,0.2866666666666667,asoc_feature_distance_support_30seed,C:/Users/Ercan/Desktop/reinforcement/configs/approx_support/feature_distance_support_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,0f8459261c4fed1e7039ea2905cfcde4d922ebed,1.4.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
