environment_key,environment,agent,target_type,target_definition,aggregation_level,bin_index,bin_low,bin_high,n_rows,n_seeds,mean_support_score,observed_target_rate,observed_rate_ci_low,observed_rate_ci_high,bootstrap_available_seed_count,calibration_gap_descriptive,source_file
independent_observation_shift,support-final-observation-shift,raw_normalized_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,207,30,0.6854637757760829,0.1894400873601709,0.1414039592746217,0.2360954139973504,30,0.49602368841591193,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,raw_normalized_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2758,30,0.7270017102590295,0.29118863155535757,0.2723246471156593,0.3111255412292756,30,0.4358130787036719,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,0,0.0,0.1,89,26,0.020069306261821657,0.1376068376068376,0.061955128205128204,0.2329113247863247,26,0.11753753134501593,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,1,0.1,0.2,33,20,0.1571934105720684,0.2958333333333333,0.125,0.4833333333333333,20,0.13863992276126488,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,47,23,0.2514061783815676,0.3115942028985507,0.16666666666666666,0.4710144927536231,23,0.06018802451698313,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,88,27,0.34876026309569585,0.24382716049382716,0.15555555555555553,0.33271604938271593,27,0.1049331026018687,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,4,0.4,0.5,99,30,0.4557534111223025,0.23,0.14776388888888892,0.3233333333333333,30,0.2257534111223025,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,226,30,0.5562653339371345,0.3146626984126984,0.25107556216931215,0.3840949074074074,30,0.24160263552443612,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,684,30,0.6593007141836253,0.3217448741713254,0.2813646920033028,0.359142724272328,30,0.33755584001229993,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,1734,30,0.7133176185401577,0.3289674594964451,0.2878180144812818,0.37053127028400906,30,0.3843501590437126,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,0,0.0,0.1,85,26,0.020817665772181894,0.26675193679549314,0.1684534563906374,0.36732611574251733,26,0.24593427102331125,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,1,0.1,0.2,33,20,0.1571934105720684,0.08035857758360837,0.026266864016626652,0.14796881366200504,20,0.07683483298846003,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,47,23,0.2514061783815676,0.16197848568250608,0.10336560563752645,0.2228988148985173,23,0.0894276926990615,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,87,27,0.3488178523266808,0.19055387493989492,0.12619116140020875,0.26255450433468097,27,0.15826397738678585,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,4,0.4,0.5,98,30,0.45612036769838044,0.18894958099728562,0.11611317556174247,0.2655838396657671,30,0.26717078670109484,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,225,30,0.5564987354212996,0.2543148694167963,0.20829987011440443,0.30042887549613645,30,0.30218386600450325,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,679,30,0.6593769607639802,0.2634802551752217,0.23079763185511828,0.29760797273534906,30,0.3958967055887585,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_observation_shift,support-final-observation-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,1716,30,0.71330746368968,0.30264860479409583,0.28617903547141504,0.3186685009406382,30,0.4106588588955842,results/reviewer1_remaining/support_final/execution/independent_observation_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,exact_count_gate,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,0,0.0,0.1,3000,30,0.0,0.36866666666666664,0.34766666666666673,0.38833333333333336,30,0.36866666666666664,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,exact_count_gate,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,0,0.0,0.1,2994,30,0.0,0.24864867993269232,0.22634385278563232,0.2725032600309942,30,0.24864867993269232,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,1,1,0.599206464733437,0.0,,,1,0.599206464733437,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,103,22,0.68589845956904,0.3416666666666667,0.23203463203463207,0.4556277056277056,22,0.3442317929023734,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2896,30,0.7293819036196537,0.4862893585656832,0.455926943302345,0.5171185228041092,30,0.2430925450539705,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,1,1,0.599206464733437,0.0,,,1,0.599206464733437,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,103,22,0.68589845956904,0.2906457506498158,0.18595637211624422,0.4081909004922341,22,0.39525270891922426,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,frozen_embedding_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2895,30,0.729390300432612,0.3190156783136249,0.30398026930034994,0.33466285128910983,30,0.4103746221189871,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_affinity_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,33,16,0.5797955345388945,0.40208333333333335,0.225,0.5958333333333333,16,0.1777122012055612,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_affinity_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,2967,30,0.6748708672318442,0.4984137811018673,0.464947884926125,0.5325828984270228,30,0.1764570861299769,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_affinity_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,33,16,0.5797955345388945,0.24036881821943845,0.14901030159273693,0.3334839950294586,16,0.3394267163194561,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_affinity_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,2966,30,0.6748783231073269,0.3248585859080006,0.31278393938417176,0.33680177092726715,30,0.3500197371993263,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_density_s3,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,8,0.8,0.9,13,6,0.8857855274741344,0.5416666666666666,0.20833333333333334,0.8333333333333334,6,0.3441188608074678,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_density_s3,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,9,0.9,1.0,2987,30,0.9554158615643059,0.35428650450079024,0.33234444100872673,0.37867096818525386,30,0.6011293570635157,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_density_s3,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,8,0.8,0.9,13,6,0.8857855274741344,0.29149002250374884,0.16442240104692288,0.39007609552164,6,0.5942955049703855,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,gaussian_density_s3,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,9,0.9,1.0,2985,30,0.9554177751115636,0.1977124977705223,0.1902443110386146,0.20562520053355698,30,0.7577052773410413,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,0,0.0,0.1,36,20,0.05146996485815888,0.275,0.125,0.45,20,0.22353003514184114,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,1,0.1,0.2,102,27,0.15974610893352398,0.2902263374485597,0.19485339506172838,0.3950668724279835,27,0.1304802285150357,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,168,30,0.25267623482547713,0.4879834054834056,0.4053501984126984,0.5716756854256854,30,0.23530717065792844,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,534,30,0.35926210747717596,0.42858788180655194,0.37973224451261534,0.4734815587953534,30,0.06932577432937598,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,4,0.4,0.5,722,30,0.44891971569200617,0.4965529942440154,0.45046013237017796,0.5389600373646418,30,0.04763327855200922,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,609,30,0.5545677435608981,0.5110687043812409,0.45507117710303535,0.5670014251905786,30,0.04349903917965725,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,829,30,0.6197493246335567,0.46552200733699167,0.4251650986326646,0.5053025644319571,30,0.15422731729656503,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,0,0.0,0.1,35,20,0.050373561445218866,0.23728205328250435,0.12128375337516192,0.3704763857136684,20,0.18690849183728547,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,1,0.1,0.2,102,27,0.15974610893352398,0.1466327361668129,0.10623524151272622,0.18905726575225307,27,0.013113372766711068,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,168,30,0.25267623482547713,0.27311907763387405,0.2220950182399424,0.31999996527717445,30,0.02044284280839692,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,534,30,0.35926210747717596,0.3049321713273127,0.28141092577569543,0.3285941106480501,30,0.054329936149863256,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,4,0.4,0.5,722,30,0.44891971569200617,0.33542713176961175,0.3125260179526687,0.35890367300542186,30,0.11349258392239442,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,609,30,0.5545677435608981,0.3356546361470278,0.31389879293188294,0.3571902519226404,30,0.21891310741387032,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,mahalanobis_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,828,30,0.6197456486829148,0.38666192426452306,0.36027609011889644,0.4139531378459156,30,0.23308372441839176,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,1,1,0.5941629983894346,0.0,,,1,0.5941629983894346,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,242,30,0.6810524584682843,0.44698893698893705,0.3600011724386724,0.5437507816257816,30,0.23406352147934728,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2757,30,0.7235147048650536,0.49450588094169834,0.45503518243287183,0.533481875116581,30,0.2290088239233553,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,1,1,0.5941629983894346,0.0,,,1,0.5941629983894346,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,242,30,0.6810524584682843,0.2693149386697128,0.22840159575411828,0.3111934792403185,30,0.41173751979857154,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,raw_normalized_s1,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2756,30,0.7235113596578814,0.3290386600688167,0.3134512139296275,0.3430464663036227,30,0.39447269958906467,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,0,0.0,0.1,28,17,0.03859671500179016,0.17647058823529413,0.0,0.35294117647058826,17,0.13787387323350397,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,1,0.1,0.2,15,11,0.15138357946350872,0.5454545454545454,0.2727272727272727,0.8181818181818182,11,0.3940709659910367,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,18,12,0.25675424456094187,0.4583333333333333,0.20833333333333334,0.7093749999999943,12,0.20157908877239145,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,58,21,0.35004339439870574,0.4928571428571428,0.33331349206349203,0.666706349206349,21,0.14281374845843708,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,4,0.4,0.5,73,30,0.459087481420023,0.5072222222222221,0.3744305555555556,0.6366666666666666,30,0.04813474080219915,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,131,30,0.5523739900390221,0.5523015873015873,0.44547420634920637,0.6607202380952382,30,7.240273743480685e-05,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,601,30,0.6643057314901863,0.4455161933510568,0.39556290117111564,0.4931528548500035,30,0.21878953813912955,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,episode_success,evaluation episode success indicator,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2076,30,0.713268953566471,0.5263018271996563,0.4838994560147994,0.5616983144603415,30,0.18696712636681467,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,0,0.0,0.1,28,17,0.03859671500179016,0.29128288863742496,0.1334081930342901,0.4643095968221411,17,0.2526861736356348,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,1,0.1,0.2,15,11,0.15138357946350872,0.28367202890326154,0.15955964867238495,0.4057035427666533,11,0.13228844943975282,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,2,0.2,0.30000000000000004,18,12,0.25675424456094187,0.24665909816113232,0.1376109761583485,0.3867829878565828,12,0.010095146399809546,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,3,0.30000000000000004,0.4,58,21,0.35004339439870574,0.327214471659314,0.23661255198123768,0.43352254195115036,21,0.022828922739391744,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,4,0.4,0.5,73,30,0.459087481420023,0.2514811197947258,0.18450218580868,0.33323949538517944,30,0.20760636162529716,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,5,0.5,0.6000000000000001,131,30,0.5523739900390221,0.26457026817061396,0.21822607380189657,0.31276052394907883,30,0.28780372186840814,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,6,0.6000000000000001,0.7000000000000001,601,30,0.6643057314901863,0.2750715382569471,0.2468985567881018,0.3042171747672817,30,0.38923419323323927,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
independent_transition_dynamics_shift,support-final-transition-dynamics-shift,tolerance_knn_executed,memory_action_correctness_rate,mean correct memory-branch action rate within the episode,evaluation_episode_clustered_by_seed,7,0.7000000000000001,0.8,2076,30,0.713268953566471,0.3514911868133262,0.3364316229035313,0.36489732581167167,30,0.3617777667531448,results/reviewer1_remaining/support_final/execution/independent_transition_dynamics_shift/raw.csv.gz
