environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version
CliffWalking-v1,count_gated_tau_20,110,10000,-13.0,1.0,13.0,34.0009683999815,10000,610,13.198363100003917,20.802605299977586,0.8733604255758497,,1.0,1.0,37.0,10000,-13.0,10000,1.3198363100003916,-318.375,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,111,10000,-13.0,1.0,13.0,39.67384569998831,10000,610,12.795269400055986,26.87857629993232,0.8735142979716501,,1.0,1.0,37.0,10000,-13.0,10000,1.2795269400055986,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,112,10000,-13.0,1.0,13.0,40.08751270000357,10000,610,13.22095690004062,26.86655579996296,0.8714297237726081,,1.0,1.0,37.0,10000,-13.0,10000,1.3220956900040621,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,113,10000,-13.0,1.0,13.0,33.317843099997845,10000,610,12.564100200019311,20.753742899978533,0.8649056890949187,,1.0,1.0,37.0,10000,-13.0,10000,1.256410020001931,-317.375,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,114,10000,-13.0,1.0,13.0,39.731419200019445,10000,610,12.609584600140806,27.12183459987864,0.8687604099208824,,1.0,1.0,37.0,10000,-13.0,10000,1.2609584600140806,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,115,10000,-13.0,1.0,13.0,33.198168299975805,10000,610,12.9490220999578,20.249146200018004,0.867568427820835,,1.0,1.0,37.0,10000,-13.0,10000,1.2949022099957799,-317.375,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,116,10000,-13.0,1.0,13.0,39.88305330002913,10000,610,12.794076300109737,27.0889769999194,0.8642156799708398,,1.0,1.0,37.0,10000,-13.0,10000,1.2794076300109736,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,117,10000,-13.0,1.0,13.0,40.67513500002679,10000,610,12.825337699905504,27.84979730012128,0.8698859357492187,,1.0,1.0,37.0,10000,-13.0,10000,1.2825337699905504,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,118,10000,-13.0,1.0,13.0,40.1147490000003,10000,610,12.910033099993598,27.204715900006704,0.8664195808949956,,1.0,1.0,37.0,10000,-13.0,10000,1.2910033099993599,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,119,10000,-13.0,1.0,13.0,34.139623900002334,10000,610,12.916256099997554,21.22336780000478,0.8679965688700774,,1.0,1.0,37.0,10000,-13.0,10000,1.2916256099997554,-317.375,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,120,10000,-13.0,1.0,13.0,39.94728409999516,10000,610,12.409878099977504,27.53740600001765,0.8712340969279494,,1.0,1.0,37.0,10000,-13.0,10000,1.2409878099977505,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,121,10000,-13.0,1.0,13.0,26.87671699997736,10000,610,12.803579100000206,14.073137899977157,0.8690738570066626,,1.0,1.0,37.0,10000,-13.0,10000,1.2803579100000206,-196.625,0.625,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,122,10000,-13.0,1.0,13.0,33.45459819998359,10000,610,12.740712099999657,20.71388609998393,0.8701965550604167,,1.0,1.0,37.0,10000,-13.0,10000,1.2740712099999656,-317.875,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,123,10000,-13.0,1.0,13.0,40.18642699997872,10000,610,12.961696099955589,27.224730900023133,0.8687187768086946,,1.0,1.0,37.0,10000,-13.0,10000,1.2961696099955589,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,124,10000,-13.0,1.0,13.0,34.08472540002549,10000,610,12.97781080013374,21.106914599891752,0.8703255616868748,,1.0,1.0,37.0,10000,-13.0,10000,1.297781080013374,-317.375,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,125,10000,-13.0,1.0,13.0,41.79270290001296,10000,610,12.656194999930449,29.136507900082503,0.8707658460939462,,1.0,1.0,37.0,10000,-13.0,10000,1.2656194999930448,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,126,10000,-13.0,1.0,13.0,35.01109400001587,10000,610,12.981765400036238,22.029328599979635,0.8705405081132177,,1.0,1.0,37.0,10000,-13.0,10000,1.2981765400036238,-317.875,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,127,10000,-13.0,1.0,13.0,40.47732409997843,10000,610,12.656210099929012,27.82111400004942,0.8724213282142363,,1.0,1.0,37.0,10000,-13.0,10000,1.2656210099929013,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,128,10000,-13.0,1.0,13.0,39.62601349997567,10000,610,12.443067499960309,27.182946000015363,0.8669336442667612,,1.0,1.0,37.0,10000,-13.0,10000,1.244306749996031,-439.125,0.125,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,count_gated_tau_20,129,10000,-13.0,1.0,13.0,33.847912599972915,10000,610,12.488155600090977,21.35975699988193,0.8743006875391823,,1.0,1.0,37.0,10000,-13.0,10000,1.2488155600090978,-317.875,0.375,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,100,10000,-500.0,0.0,500.0,36.45014169998467,10000,610,5.5813184000435285,30.86882329994114,,,,,,10000,-500.0,10000,0.5581318400043529,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,101,10000,-500.0,0.0,500.0,37.38588779995917,10000,610,5.873798099986743,31.51208969997242,,,,,,10000,-500.0,10000,0.5873798099986743,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,102,10000,-500.0,0.0,500.0,37.637625799980015,10000,610,5.911458500078879,31.72616729990113,,,,,,10000,-500.0,10000,0.5911458500078879,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,103,10000,-500.0,0.0,500.0,37.39020389999496,10000,610,5.583195600018371,31.807008299976587,,,,,,10000,-500.0,10000,0.5583195600018371,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,104,10000,-500.0,0.0,500.0,36.98083169996971,10000,610,5.5666617000242695,31.414169999945443,,,,,,10000,-500.0,10000,0.5566661700024269,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,105,10000,-500.0,0.0,500.0,37.652750300010666,10000,610,5.778005100088194,31.874745199922472,,,,,,10000,-500.0,10000,0.5778005100088194,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,106,10000,-500.0,0.0,500.0,37.16675470001064,10000,610,5.751799600024242,31.4149550999864,,,,,,10000,-500.0,10000,0.5751799600024242,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,107,10000,-500.0,0.0,500.0,37.85527759999968,10000,610,5.980408200004604,31.87486939999508,,,,,,10000,-500.0,10000,0.5980408200004603,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,108,10000,-500.0,0.0,500.0,37.13115749997087,10000,610,5.65979420003714,31.471363299933728,,,,,,10000,-500.0,10000,0.565979420003714,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,109,10000,-500.0,0.0,500.0,37.50463800004218,10000,610,5.828462200064678,31.6761757999775,,,,,,10000,-500.0,10000,0.5828462200064678,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,110,10000,-500.0,0.0,500.0,37.49336480000056,10000,610,5.730624700023327,31.76274009997724,,,,,,10000,-500.0,10000,0.5730624700023327,-6687.5,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,111,10000,-500.0,0.0,500.0,36.91324109997368,10000,610,5.386175799940247,31.527065300033428,,,,,,10000,-500.0,10000,0.5386175799940247,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,112,10000,-500.0,0.0,500.0,38.184238000016194,10000,610,5.665630900010001,32.51860710000619,,,,,,10000,-500.0,10000,0.5665630900010001,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,113,10000,-500.0,0.0,500.0,37.18449600000167,10000,610,5.623442000010982,31.56105399999069,,,,,,10000,-500.0,10000,0.5623442000010982,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,114,10000,-500.0,0.0,500.0,36.6471400000155,10000,610,5.610868000017945,31.036271999997552,,,,,,10000,-500.0,10000,0.5610868000017945,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,115,10000,-500.0,0.0,500.0,37.51004220003961,10000,610,5.699861900007818,31.81018030003179,,,,,,10000,-500.0,10000,0.5699861900007818,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,116,10000,-500.0,0.0,500.0,37.11823099997128,10000,610,5.724208599945996,31.39402240002528,,,,,,10000,-500.0,10000,0.5724208599945996,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,117,10000,-500.0,0.0,500.0,36.74851340003079,10000,610,5.829243400017731,30.919270000013057,,,,,,10000,-500.0,10000,0.5829243400017731,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,118,10000,-500.0,0.0,500.0,36.90389830002096,10000,610,5.403293200011831,31.500605100009125,,,,,,10000,-500.0,10000,0.540329320001183,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,119,10000,-500.0,0.0,500.0,37.716936799988616,10000,610,6.066341399971861,31.650595400016755,,,,,,10000,-500.0,10000,0.6066341399971862,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,120,10000,-500.0,0.0,500.0,38.34645080001792,10000,610,5.493775199982338,32.85267560003558,,,,,,10000,-500.0,10000,0.5493775199982338,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,121,10000,-500.0,0.0,500.0,36.811761900025886,10000,610,5.443498500040732,31.36826339998516,,,,,,10000,-500.0,10000,0.5443498500040732,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,122,10000,-500.0,0.0,500.0,36.80537079996429,10000,610,5.737740400014445,31.06763039994985,,,,,,10000,-500.0,10000,0.5737740400014445,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,123,10000,-500.0,0.0,500.0,37.58899040002143,10000,610,5.599451299989596,31.98953910003184,,,,,,10000,-500.0,10000,0.5599451299989596,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,124,10000,-500.0,0.0,500.0,37.22050900000613,10000,610,5.739377600024454,31.48113139998168,,,,,,10000,-500.0,10000,0.5739377600024455,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,125,10000,-500.0,0.0,500.0,36.90851430001203,10000,610,5.681184399989434,31.2273299000226,,,,,,10000,-500.0,10000,0.5681184399989434,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,126,10000,-500.0,0.0,500.0,37.89532920002239,10000,610,5.724042600078974,32.171286599943414,,,,,,10000,-500.0,10000,0.5724042600078973,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,127,10000,-500.0,0.0,500.0,37.26577239995822,10000,610,5.78624989988748,31.479522500070743,,,,,,10000,-500.0,10000,0.578624989988748,-6687.5,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
CliffWalking-v1,dqn,128,10000,-500.0,0.0,500.0,37.34107010002481,10000,610,5.706922399927862,31.634147700096943,,,,,,10000,-500.0,10000,0.5706922399927862,-500.0,0.0,confirmatory_simple_gating,configs/confirmatory.json,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,d0f2751beb1165d2082e649cf6e5966325ad6bf0,1.2.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0
