environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
FourRooms-9-slip-unseen-goals,mean_return,count_gated_tau_20,random,30,-1.1316555555555552,-1.1336666666666662,-1.2519944444444444,-1.0102624999999996,-3.293467150446771,-1.0,2.6379660809919402e-17,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,3.429355905289522e-16,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,count_gated_tau_20,reliability_gated,30,0.1138222222222223,0.02533333333333343,-0.0472241666666667,0.2739375,0.24622053128987811,0.22580645161290322,0.18790210784094974,0.28936620615422726,0.8555355519056321,16,14,0,0.5333333333333333,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,mean_return,count_gated_tau_20,tabular,30,-1.1062111111111106,-1.0704999999999998,-1.2170716666666666,-0.9968941666666661,-3.535914085038044,-1.0,3.918111189164355e-18,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,5.877166783746533e-17,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,dqn,fixed_hybrid,30,-0.04534444444444434,-0.07166666666666632,-0.21004444444444442,0.1170405555555556,-0.09625003925876889,-0.13333333333333333,0.6020764631778368,0.5237110592628955,0.36159460805356514,12,18,0,0.4,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,mean_return,dqn,random,30,-1.193622222222222,-1.2544999999999993,-1.3159569444444443,-1.067884444444444,-3.3668207212015564,-1.0,1.4634234802900414e-17,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,2.048792872406058e-16,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,dqn,reliability_gated,30,0.05185555555555562,0.04583333333333306,-0.1251558333333333,0.2345802777777778,0.10055453290747653,0.0967741935483871,0.5860165609434238,0.6554384250193834,1.0,15,15,0,0.5,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,mean_return,dqn,tabular,30,-1.1681777777777773,-1.0939999999999994,-1.3164786111111104,-1.0250188888888885,-2.7909600612646677,-1.0,2.059051363049531e-15,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,2.059051363049531e-14,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,fixed_hybrid,random,30,-1.1482777777777775,-1.1543333333333332,-1.2911602777777778,-1.0030516666666662,-2.7231576818432375,-1.0,3.886667532077744e-15,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,3.498000778869969e-14,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,fixed_hybrid,reliability_gated,30,0.09719999999999995,0.08716666666666673,-0.07305444444444446,0.2814002777777778,0.18937319438629843,0.15698924731182795,0.3081959665405201,0.46454504504799843,0.8555355519056321,16,14,0,0.5333333333333333,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,mean_return,fixed_hybrid,tabular,30,-1.1228333333333331,-1.1413333333333329,-1.2859113888888885,-0.9643288888888886,-2.422948567693744,-1.0,7.55894605284544e-14,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,6.047156842276352e-13,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,random,reliability_gated,30,1.2454777777777777,1.2553333333333323,1.1069988888888884,1.378867222222222,3.270269676125226,1.0,3.1856337515174696e-17,1.862645149230957e-09,1.862645149230957e-09,30,0,0,1.0,3.8227605018209635e-16,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,mean_return,random,tabular,30,0.02544444444444444,0.0050000000000001155,-0.05790166666666671,0.10803361111111108,0.10634826728461919,0.11397849462365592,0.5647362647430023,0.5857016572266018,0.8555355519056321,16,14,0,0.5333333333333333,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,mean_return,reliability_gated,tabular,30,-1.220033333333333,-1.130833333333333,-1.3689558333333334,-1.0785938888888886,-2.974544666482506,-1.0,3.911705863351827e-16,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,4.302876449687009e-15,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,success_rate,count_gated_tau_20,dqn,30,0.02,0.0,-0.017777777777777785,0.05666666666666667,0.18257418583505539,0.23809523809523808,0.32558198801619365,0.2788075753955763,1.0,14,13,3,0.5185185185185185,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,count_gated_tau_20,fixed_hybrid,30,0.0022222222222222188,0.0,-0.037777777777777785,0.042222222222222223,0.019193600728969234,0.01,0.9169982689174168,0.9657594980879896,0.5412561893463135,10,14,6,0.4166666666666667,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,count_gated_tau_20,random,30,-0.22666666666666666,-0.2666666666666666,-0.26666666666666666,-0.18555555555555558,-1.9894645770718935,-0.9954022988505747,9.081873956801719e-12,2.8054456075707874e-06,1.1175870895385742e-07,1,28,1,0.034482758620689655,9.99006135248189e-11,2.8054456075707873e-05,8.940696716308594e-07
FourRooms-9-slip-unseen-goals,success_rate,count_gated_tau_20,reliability_gated,30,0.035555555555555556,0.016666666666666663,-0.003333333333333331,0.07444444444444444,0.32117610742826214,0.33666666666666667,0.08909975613660404,0.1484588035047083,0.30745625495910645,15,9,6,0.625,0.6236982929562283,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,count_gated_tau_20,tabular,30,-0.21333333333333335,-0.21666666666666667,-0.24999999999999997,-0.17777777777777778,-2.1005907327341844,-0.9956989247311828,2.501265962844304e-12,1.8994464723455613e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,3.0015191554131646e-11,2.5641743432935036e-05,7.506459951400757e-07
FourRooms-9-slip-unseen-goals,success_rate,dqn,fixed_hybrid,30,-0.01777777777777778,-0.016666666666666663,-0.05555555555555556,0.02,-0.16170408394222885,-0.19576719576719576,0.3830702567588965,0.3734220372535231,0.7011080384254456,12,15,3,0.4444444444444444,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,dqn,random,30,-0.24666666666666665,-0.2666666666666666,-0.28666666666666674,-0.20444444444444443,-2.120412575508296,-0.9935483870967742,1.9966093781227695e-12,1.996275699558369e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,2.5955921915596004e-11,2.5641743432935036e-05,7.506459951400757e-07
FourRooms-9-slip-unseen-goals,success_rate,dqn,reliability_gated,30,0.015555555555555555,0.0,-0.02888888888888889,0.06222222222222223,0.11880246054900971,0.06926406926406926,0.5203577981692017,0.7807070589043417,0.6636238098144531,12,9,9,0.5714285714285714,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,dqn,tabular,30,-0.23333333333333334,-0.21666666666666667,-0.2766666666666666,-0.18999999999999997,-1.8943029954006403,-0.9913978494623656,2.8408989781131452e-11,2.095247142910362e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,2.840898978113145e-10,2.5641743432935036e-05,7.506459951400757e-07
FourRooms-9-slip-unseen-goals,success_rate,fixed_hybrid,random,30,-0.22888888888888886,-0.23333333333333334,-0.27444444444444444,-0.18222222222222223,-1.7403320546847096,-0.9591397849462365,1.9347808786114126e-10,4.455360714197958e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,1.7413027907502714e-09,4.009824642778162e-05,7.506459951400757e-07
FourRooms-9-slip-unseen-goals,success_rate,fixed_hybrid,reliability_gated,30,0.03333333333333334,0.033333333333333326,-0.00888888888888889,0.08,0.2596957074445327,0.19658119658119658,0.16557456004387267,0.38021254933497484,0.32693958282470703,16,10,4,0.6153846153846154,0.993447360263236,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,fixed_hybrid,tabular,30,-0.21555555555555553,-0.23333333333333334,-0.2688888888888889,-0.16333333333333336,-1.4416885497453282,-0.9483870967741935,1.041957259332903e-08,5.706047983691377e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,8.335658074663223e-08,4.564838386953102e-05,7.506459951400757e-07
FourRooms-9-slip-unseen-goals,success_rate,random,reliability_gated,30,0.2622222222222222,0.25,0.22333333333333333,0.3022222222222223,2.3627717720009174,1.0,1.4155080997284532e-13,1.7094495621956692e-06,1.862645149230957e-09,30,0,0,1.0,2.12326214959268e-12,2.5641743432935036e-05,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,success_rate,random,tabular,30,0.013333333333333332,0.0,-0.02222222222222223,0.04777777777777778,0.13080192866610516,0.1452991452991453,0.479455071187067,0.515463141092879,0.8450189828872681,14,12,4,0.5384615384615384,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,success_rate,reliability_gated,tabular,30,-0.2488888888888889,-0.23333333333333334,-0.2877777777777778,-0.21111111111111114,-2.27106769512181,-1.0,3.7651829919823477e-13,1.7159286750586906e-06,1.862645149230957e-09,0,30,0,0.0,5.2712561887752864e-12,2.5641743432935036e-05,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,count_gated_tau_20,dqn,30,-0.03318888888888893,-0.0328666666666666,-0.08840788888888892,0.02456149999999984,-0.2046291394444557,-0.2645161290322581,0.2715690097300873,0.21293285302817822,0.20048842206597334,11,19,0,0.36666666666666664,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,count_gated_tau_20,fixed_hybrid,30,-0.005414444444444447,0.0011166666666666547,-0.07086486111111122,0.06065561111111109,-0.028742334378825743,-0.02795698924731183,0.8759983589794605,0.9032264724373817,1.0,15,15,0,0.5,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,count_gated_tau_20,random,30,-1.242667777777778,-1.189216666666666,-1.307508194444444,-1.1809729722222224,-6.930899151830852,-1.0,2.813160200377605e-26,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,3.3757922404531263e-25,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,count_gated_tau_20,reliability_gated,30,-0.01364000000000003,0.023533333333333406,-0.0817895000000001,0.05307269444444433,-0.0707916284528564,-0.02795698924731183,0.701038663351246,0.9032264724373817,0.8555355519056321,16,14,0,0.5333333333333333,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,count_gated_tau_20,tabular,30,-1.246846666666666,-1.251,-1.3088212777777777,-1.186166916666666,-7.21288960081737,-1.0,9.039538266598388e-27,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,1.1751399746577903e-25,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,dqn,fixed_hybrid,30,0.02777444444444448,0.08296666666666686,-0.04530205555555559,0.10067175000000006,0.1315914334802753,0.14838709677419354,0.4768300285384907,0.4898460879921913,0.20048842206597334,19,11,0,0.6333333333333333,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,dqn,random,30,-1.2094788888888885,-1.1876166666666665,-1.26686225,-1.1549236388888884,-7.618198629015278,-1.0,1.9016229973191494e-27,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,2.852434495978724e-26,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,dqn,reliability_gated,30,0.019548888888888897,-0.03156666666666652,-0.040066305555555654,0.08174925000000001,0.11170024829714607,0.07526881720430108,0.5454322111161951,0.7303419969975948,0.8555355519056321,14,16,0,0.4666666666666667,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,dqn,tabular,30,-1.2136577777777773,-1.213416666666666,-1.2720564722222216,-1.1565221666666665,-7.3505881312308015,-1.0,5.2735423090897266e-27,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,7.382959232725617e-26,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,fixed_hybrid,random,30,-1.2372533333333326,-1.2291166666666662,-1.3097897499999995,-1.1717116666666667,-6.23944186893248,-1.0,5.556590370077026e-25,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,5.0009313330693236e-24,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,fixed_hybrid,reliability_gated,30,-0.008225555555555581,-0.0132000000000001,-0.05972100000000008,0.045802999999999976,-0.05428738673816652,-0.1053763440860215,0.7683232922743398,0.6263462882488966,0.8555355519056321,14,16,0,0.4666666666666667,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,fixed_hybrid,tabular,30,-1.2414322222222218,-1.2125666666666666,-1.3121382777777777,-1.1761299166666663,-6.4106997575351015,-1.0,2.579682028051185e-25,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,2.8376502308563038e-24,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,random,reliability_gated,30,1.2290277777777774,1.2711666666666663,1.1583714166666663,1.3026195555555549,5.915958565735127,1.0,2.504604708049159e-24,1.862645149230957e-09,1.862645149230957e-09,30,0,0,1.0,2.0036837664393272e-23,2.7939677238464355e-08,2.7939677238464355e-08
FourRooms-9-slip-unseen-goals,return_auc,random,tabular,30,-0.004178888888888828,-0.01368333333333327,-0.039871416666666666,0.03176594444444445,-0.04067448412371262,-0.04516129032258064,0.8252658627343412,0.8393927440047264,0.8555355519056321,14,16,0,0.4666666666666667,1.0,1.0,1.0
FourRooms-9-slip-unseen-goals,return_auc,reliability_gated,tabular,30,-1.2332066666666663,-1.2621333333333333,-1.302330916666666,-1.1653734999999998,-6.283373887359248,-1.0,4.555108240208554e-25,1.862645149230957e-09,1.862645149230957e-09,0,30,0,0.0,4.555108240208554e-24,2.7939677238464355e-08,2.7939677238464355e-08
FrozenLake-v1,mean_return,count_gated_tau_20,dqn,30,0.4044444444444445,0.3833333333333333,0.32222222222222224,0.48666666666666664,1.723376777592846,1.0,2.4034408735370027e-10,3.762323357455214e-06,7.450580596923828e-09,28,0,2,1.0,2.643784960890703e-09,4.132571995893453e-05,8.195638656616211e-08
FrozenLake-v1,mean_return,count_gated_tau_20,fixed_hybrid,30,0.05333333333333334,0.0,-0.00555555555555556,0.12222222222222223,0.29225309748000006,0.32666666666666666,0.12027430928852495,0.16029226669952035,0.8388197422027588,13,11,6,0.5416666666666666,0.6013715464426248,0.6411690667980814,1.0
FrozenLake-v1,mean_return,count_gated_tau_20,random,30,0.658888888888889,0.6499999999999999,0.6088888888888889,0.7077777777777778,4.698060492983448,1.0,1.6093028375691665e-21,1.7019164327509634e-06,1.862645149230957e-09,30,0,0,1.0,2.41395425635375e-20,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,mean_return,count_gated_tau_20,reliability_gated,30,0.08222222222222222,0.033333333333333326,0.007777777777777772,0.1633333333333333,0.37252633046588846,0.39076923076923076,0.05050736675725985,0.08603646446986436,0.10775214433670044,17,8,5,0.68,0.3030442005435591,0.4301823223493218,0.6465128660202026
FrozenLake-v1,mean_return,count_gated_tau_20,tabular,30,0.011111111111111112,0.0,-0.04888888888888889,0.07666666666666666,0.062207414965162994,-0.028985507246376812,0.7357674367722191,0.9030120774809226,0.6776394844055176,10,13,7,0.43478260869565216,1.0,0.9131574400519726,1.0
FrozenLake-v1,mean_return,dqn,fixed_hybrid,30,-0.3511111111111111,-0.43333333333333335,-0.44555555555555554,-0.2544444444444444,-1.2981019017606825,-0.9225806451612903,7.999500008149351e-08,1.0196728149666886e-05,8.67992639541626e-07,2,28,0,0.06666666666666667,7.199550007334416e-07,8.157382519733509e-05,7.811933755874634e-06
FrozenLake-v1,mean_return,dqn,random,30,0.2544444444444445,0.21666666666666667,0.1844444444444444,0.3266666666666666,1.2343945068377158,0.9802955665024631,2.0220805027491902e-07,5.723143748787952e-06,3.032386302947998e-06,26,2,2,0.9285714285714286,1.6176644021993522e-06,5.1508293739091565e-05,2.4259090423583984e-05
FrozenLake-v1,mean_return,dqn,reliability_gated,30,-0.32222222222222224,-0.3333333333333333,-0.43888888888888883,-0.2,-0.9541367859723527,-0.7885057471264367,1.3533754548290473e-05,0.00020743238205026725,0.00010371580719947815,4,25,1,0.13793103448275862,9.473628183803331e-05,0.0014520266743518707,0.000726010650396347
FrozenLake-v1,mean_return,dqn,tabular,30,-0.39333333333333337,-0.38333333333333336,-0.4788888888888889,-0.30777777777777776,-1.622015914469326,-1.0,9.000335251161465e-10,3.756883632630412e-06,7.450580596923828e-09,0,28,2,0.0,9.000335251161465e-09,4.132571995893453e-05,8.195638656616211e-08
FrozenLake-v1,mean_return,fixed_hybrid,random,30,0.6055555555555555,0.6333333333333333,0.55,0.6566666666666667,3.9933585982937116,1.0,1.4322852309082916e-19,1.6752383396794872e-06,1.862645149230957e-09,30,0,0,1.0,1.861970800180779e-18,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,mean_return,fixed_hybrid,reliability_gated,30,0.028888888888888874,0.016666666666666663,-0.06333333333333334,0.12111111111111109,0.11008310469334691,0.17333333333333334,0.5512286066712657,0.4565787200259863,0.30745625495910645,15,9,6,0.625,1.0,0.9131574400519726,0.9223687648773193
FrozenLake-v1,mean_return,fixed_hybrid,tabular,30,-0.042222222222222223,-0.016666666666666663,-0.09999999999999999,0.018888888888888882,-0.25318205132745225,-0.48221343873517786,0.17609085534533536,0.046999837984177485,0.13380050659179688,7,15,8,0.3181818181818182,0.6037532034367471,0.2819990279050649,0.6465128660202026
FrozenLake-v1,mean_return,random,reliability_gated,30,-0.5766666666666665,-0.6,-0.6522222222222224,-0.4955555555555556,-2.579623679946122,-1.0,1.5547969830533398e-14,2.511735793117334e-06,3.725290298461914e-09,0,29,1,0.0,1.8657563796640077e-13,3.014082951740801e-05,4.470348358154297e-08
FrozenLake-v1,mean_return,random,tabular,30,-0.6477777777777778,-0.6666666666666666,-0.6944444444444445,-0.5966666666666666,-4.636935324969378,-1.0,2.316298249797745e-21,1.6912029309011076e-06,1.862645149230957e-09,0,30,0,0.0,3.242817549716843e-20,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,mean_return,reliability_gated,tabular,30,-0.0711111111111111,-0.033333333333333326,-0.16444444444444442,0.018888888888888906,-0.2693305800613758,-0.291005291005291,0.15093830085918677,0.18585173155075196,0.12207812070846558,9,18,3,0.3333333333333333,0.6037532034367471,0.6411690667980814,0.6465128660202026
FrozenLake-v1,success_rate,count_gated_tau_20,dqn,30,0.4044444444444445,0.3833333333333333,0.32222222222222224,0.48666666666666664,1.723376777592846,1.0,2.4034408735370027e-10,3.762323357455214e-06,7.450580596923828e-09,28,0,2,1.0,2.643784960890703e-09,4.132571995893453e-05,8.195638656616211e-08
FrozenLake-v1,success_rate,count_gated_tau_20,fixed_hybrid,30,0.05333333333333334,0.0,-0.00555555555555556,0.12222222222222223,0.29225309748000006,0.32666666666666666,0.12027430928852495,0.16029226669952035,0.8388197422027588,13,11,6,0.5416666666666666,0.6013715464426248,0.6411690667980814,1.0
FrozenLake-v1,success_rate,count_gated_tau_20,random,30,0.658888888888889,0.6499999999999999,0.6088888888888889,0.7077777777777778,4.698060492983448,1.0,1.6093028375691665e-21,1.7019164327509634e-06,1.862645149230957e-09,30,0,0,1.0,2.41395425635375e-20,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,success_rate,count_gated_tau_20,reliability_gated,30,0.08222222222222222,0.033333333333333326,0.007777777777777772,0.1633333333333333,0.37252633046588846,0.39076923076923076,0.05050736675725985,0.08603646446986436,0.10775214433670044,17,8,5,0.68,0.3030442005435591,0.4301823223493218,0.6465128660202026
FrozenLake-v1,success_rate,count_gated_tau_20,tabular,30,0.011111111111111112,0.0,-0.04888888888888889,0.07666666666666666,0.062207414965162994,-0.028985507246376812,0.7357674367722191,0.9030120774809226,0.6776394844055176,10,13,7,0.43478260869565216,1.0,0.9131574400519726,1.0
FrozenLake-v1,success_rate,dqn,fixed_hybrid,30,-0.3511111111111111,-0.43333333333333335,-0.44555555555555554,-0.2544444444444444,-1.2981019017606825,-0.9225806451612903,7.999500008149351e-08,1.0196728149666886e-05,8.67992639541626e-07,2,28,0,0.06666666666666667,7.199550007334416e-07,8.157382519733509e-05,7.811933755874634e-06
FrozenLake-v1,success_rate,dqn,random,30,0.2544444444444445,0.21666666666666667,0.1844444444444444,0.3266666666666666,1.2343945068377158,0.9802955665024631,2.0220805027491902e-07,5.723143748787952e-06,3.032386302947998e-06,26,2,2,0.9285714285714286,1.6176644021993522e-06,5.1508293739091565e-05,2.4259090423583984e-05
FrozenLake-v1,success_rate,dqn,reliability_gated,30,-0.32222222222222224,-0.3333333333333333,-0.43888888888888883,-0.2,-0.9541367859723527,-0.7885057471264367,1.3533754548290473e-05,0.00020743238205026725,0.00010371580719947815,4,25,1,0.13793103448275862,9.473628183803331e-05,0.0014520266743518707,0.000726010650396347
FrozenLake-v1,success_rate,dqn,tabular,30,-0.39333333333333337,-0.38333333333333336,-0.4788888888888889,-0.30777777777777776,-1.622015914469326,-1.0,9.000335251161465e-10,3.756883632630412e-06,7.450580596923828e-09,0,28,2,0.0,9.000335251161465e-09,4.132571995893453e-05,8.195638656616211e-08
FrozenLake-v1,success_rate,fixed_hybrid,random,30,0.6055555555555555,0.6333333333333333,0.55,0.6566666666666667,3.9933585982937116,1.0,1.4322852309082916e-19,1.6752383396794872e-06,1.862645149230957e-09,30,0,0,1.0,1.861970800180779e-18,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,success_rate,fixed_hybrid,reliability_gated,30,0.028888888888888874,0.016666666666666663,-0.06333333333333334,0.12111111111111109,0.11008310469334691,0.17333333333333334,0.5512286066712657,0.4565787200259863,0.30745625495910645,15,9,6,0.625,1.0,0.9131574400519726,0.9223687648773193
FrozenLake-v1,success_rate,fixed_hybrid,tabular,30,-0.042222222222222223,-0.016666666666666663,-0.09999999999999999,0.018888888888888882,-0.25318205132745225,-0.48221343873517786,0.17609085534533536,0.046999837984177485,0.13380050659179688,7,15,8,0.3181818181818182,0.6037532034367471,0.2819990279050649,0.6465128660202026
FrozenLake-v1,success_rate,random,reliability_gated,30,-0.5766666666666665,-0.6,-0.6522222222222224,-0.4955555555555556,-2.579623679946122,-1.0,1.5547969830533398e-14,2.511735793117334e-06,3.725290298461914e-09,0,29,1,0.0,1.8657563796640077e-13,3.014082951740801e-05,4.470348358154297e-08
FrozenLake-v1,success_rate,random,tabular,30,-0.6477777777777778,-0.6666666666666666,-0.6944444444444445,-0.5966666666666666,-4.636935324969378,-1.0,2.316298249797745e-21,1.6912029309011076e-06,1.862645149230957e-09,0,30,0,0.0,3.242817549716843e-20,2.5128575095192307e-05,2.7939677238464355e-08
FrozenLake-v1,success_rate,reliability_gated,tabular,30,-0.0711111111111111,-0.033333333333333326,-0.16444444444444442,0.018888888888888906,-0.2693305800613758,-0.291005291005291,0.15093830085918677,0.18585173155075196,0.12207812070846558,9,18,3,0.3333333333333333,0.6037532034367471,0.6411690667980814,0.6465128660202026
FrozenLake-v1,return_auc,count_gated_tau_20,dqn,30,0.3070833333333333,0.3062500000000001,0.2648611111111111,0.3506944444444444,2.5234756425317486,1.0,2.7173261362992076e-14,1.733306644199106e-06,1.862645149230957e-09,30,0,0,1.0,2.9890587499291285e-13,2.0773516739036742e-05,2.7939677238464355e-08
FrozenLake-v1,return_auc,count_gated_tau_20,fixed_hybrid,30,0.026805555555555572,0.010416666666666713,-0.019305555555555517,0.07402777777777776,0.2001426974792876,0.19770114942528735,0.2819998381102175,0.352447719781107,0.711071103811264,16,13,1,0.5517241379310345,0.8459995143306525,0.8824780442837257,1.0
FrozenLake-v1,return_auc,count_gated_tau_20,random,30,0.4938888888888888,0.5041666666666667,0.4644444444444444,0.5211145833333334,6.079124058260827,1.0,1.1608068115114098e-24,1.862645149230957e-09,1.862645149230957e-09,30,0,0,1.0,1.7412102172671147e-23,2.7939677238464355e-08,2.7939677238464355e-08
FrozenLake-v1,return_auc,count_gated_tau_20,reliability_gated,30,0.12833333333333333,0.13749999999999996,0.08222222222222225,0.1747222222222222,0.9766321260734115,0.8408602150537634,9.61174241869985e-06,1.0609626770019531e-05,8.430331945419312e-06,27,3,0,0.9,5.76704545121991e-05,6.365776062011719e-05,5.058199167251587e-05
FrozenLake-v1,return_auc,count_gated_tau_20,tabular,30,0.013472222222222227,-0.020833333333333315,-0.0275,0.05722222222222221,0.11058130908453817,0.059770114942528735,0.5494394786519325,0.8209963306586536,0.5846647117286922,13,17,0,0.43333333333333335,1.0,0.8824780442837257,1.0
FrozenLake-v1,return_auc,dqn,fixed_hybrid,30,-0.28027777777777774,-0.29374999999999996,-0.32513888888888887,-0.2326354166666667,-2.1055652353031586,-0.9870967741935484,2.363428006875818e-12,9.313225746154785e-09,8.67992639541626e-07,2,28,0,0.06666666666666667,2.363428006875818e-11,1.210719347000122e-07,6.943941116333008e-06
FrozenLake-v1,return_auc,dqn,random,30,0.18680555555555556,0.175,0.14805555555555555,0.2275,1.640321716013505,1.0,7.069563147717612e-10,1.7322162331441136e-06,1.862645149230957e-09,30,0,0,1.0,5.655650518174089e-09,2.0773516739036742e-05,2.7939677238464355e-08
FrozenLake-v1,return_auc,dqn,reliability_gated,30,-0.17875,-0.19999999999999998,-0.22486111111111112,-0.13041666666666665,-1.345283298505612,-0.946236559139785,4.060937628241631e-08,6.03173161282016e-06,8.67992639541626e-07,2,28,0,0.06666666666666667,2.842656339769142e-07,4.222212128974112e-05,6.943941116333008e-06
FrozenLake-v1,return_auc,dqn,tabular,30,-0.2936111111111111,-0.3041666666666667,-0.3433368055555556,-0.24305555555555555,-2.066655744536942,-0.9956989247311828,3.690772293064153e-12,1.919722783767457e-06,5.774199962615967e-08,1,29,0,0.03333333333333333,3.321695063757738e-11,2.0773516739036742e-05,5.19677996635437e-07
FrozenLake-v1,return_auc,fixed_hybrid,random,30,0.4670833333333333,0.47916666666666663,0.43111111111111106,0.5004166666666666,4.781954206610777,1.0,9.831524808791717e-22,1.862645149230957e-09,1.862645149230957e-09,30,0,0,1.0,1.3764134732308403e-20,2.7939677238464355e-08,2.7939677238464355e-08
FrozenLake-v1,return_auc,fixed_hybrid,reliability_gated,30,0.10152777777777776,0.11666666666666667,0.04944444444444444,0.15027777777777773,0.7077403855896175,0.6666666666666666,0.0005589457642382068,0.001429642940721747,0.0014309063553810122,24,6,0,0.8,0.0022357830569528273,0.005718571762886988,0.007154531776905061
FrozenLake-v1,return_auc,fixed_hybrid,tabular,30,-0.013333333333333343,-0.027083333333333376,-0.05666666666666668,0.030281249999999916,-0.10835539067466429,-0.21149425287356322,0.5574563573803142,0.2941593480945752,0.09873714670538905,10,20,0,0.3333333333333333,1.0,0.8824780442837257,0.2962114401161672
FrozenLake-v1,return_auc,random,reliability_gated,30,-0.3655555555555555,-0.3770833333333333,-0.4048611111111111,-0.32499999999999996,-3.1880784809979406,-1.0,6.272592996917017e-17,1.7322162331441136e-06,1.862645149230957e-09,0,30,0,0.0,7.527111596300421e-16,2.0773516739036742e-05,2.7939677238464355e-08
FrozenLake-v1,return_auc,random,tabular,30,-0.48041666666666666,-0.5270833333333333,-0.5141666666666667,-0.4444444444444445,-4.766885663579826,-1.0,1.0735084783832245e-21,1.7311263949197286e-06,1.862645149230957e-09,0,30,0,0.0,1.395561021898192e-20,2.0773516739036742e-05,2.7939677238464355e-08
FrozenLake-v1,return_auc,reliability_gated,tabular,30,-0.11486111111111111,-0.12291666666666665,-0.16486111111111107,-0.06569097222222224,-0.8072359942175897,-0.7290322580645161,0.00012613766574794144,0.00023163668811321259,0.005222879350185395,7,23,0,0.23333333333333334,0.0006306883287397072,0.001158183440566063,0.02089151740074158
