environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12090,4000,0.5365853658536586,0.7682926829268293,1.0,16.902210600004764,4000,243,0.2265409243756851,0.539757490158081,0,16,16,13.614963100029854,3.28724749997491,0.7916422287390238,0.0,0.2485626,0.1522126669967348,41.0,0.23170731707317074,0.0,0.0,0.0,0.7682926829268293,,0.0,0.0,,0.0,0.7414634146341463,0.25853658536585367,0.0,0.7414634146341463,0.0,0.9920436690179071,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1158.2841463414634,944.1500000000001,41.0,82.0,820.0,4000,0.5365853658536586,4000,3.4037407750074635,0.6739837398373986,0.836991869918699,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12091,4000,0.6585365853658537,0.8292682926829268,1.0,16.002244200004498,4000,243,0.2136106247488608,0.5092365741729736,0,16,16,13.00509790002252,2.997146299981978,0.8135214827295931,0.0,0.29954946,0.2743981377906535,41.0,0.17073170731707318,0.0,0.0,0.0,0.8292682926829268,,0.0,0.0,,0.0,0.8621951219512195,0.13780487804878047,0.0,0.8621951219512195,0.0,0.9919064731707303,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,950.9402439024391,863.7,41.0,82.0,820.0,4000,0.6585365853658537,4000,3.25127447500563,0.7406504065040651,0.8703252032520327,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12092,4000,0.7073170731707317,0.8536585365853658,1.0,16.3980564000085,4000,243,0.2030048968247425,0.5133584141731262,0,16,16,13.34306040001684,3.054995999991661,0.7820101351351549,0.0,0.48304054,0.2139908255557967,41.0,0.14634146341463414,0.0,0.0,0.0,0.8536585365853658,,0.0,0.0,,0.0,0.6865853658536585,0.31341463414634146,0.0,0.6865853658536585,0.0,0.9914998460513369,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1003.370731707317,850.55,41.0,82.0,820.0,4000,0.7073170731707317,4000,3.33576510000421,0.5943089430894309,0.7971544715447155,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12093,4000,0.6829268292682927,0.8414634146341463,1.0,16.11022820000653,4000,243,0.2424167057215676,0.5807852745056152,0,16,16,13.06968880011118,3.0405393998953514,0.8669311064718423,0.0,0.41497275,0.2221578972589855,41.0,0.15853658536585366,0.0,0.0,0.0,0.8414634146341463,,0.0,0.0,,0.0,0.7634146341463414,0.23658536585365852,0.0,0.7634146341463414,0.0,0.9915255394664849,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,870.730487804878,759.25,41.0,82.0,820.0,4000,0.6829268292682927,4000,3.267422200027795,0.6479674796747967,0.8239837398373983,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12094,4000,0.8292682926829268,0.9146341463414634,1.0,16.911902899999404,4000,243,0.2047978367027922,0.4792596101760864,0,16,16,13.995152100076666,2.9167507999227382,0.7853430353430557,0.0,0.3979254,0.242794990733548,41.0,0.08536585365853659,0.0,0.0,0.0,0.9146341463414634,,0.0,0.0,,0.0,0.7524390243902439,0.2475609756097561,0.0,0.7524390243902439,0.0,0.9915718988909495,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1008.6365853658536,975.2,41.0,82.0,820.0,4000,0.8292682926829268,4000,3.4987880250191665,0.7284552845528456,0.8642276422764228,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12095,4000,0.6341463414634146,0.8170731707317073,1.0,16.527261199982604,4000,243,0.268728951045883,0.5595870018005371,0,16,16,13.103255499969237,3.4240057000133675,0.8771392617449926,0.0,0.45357868,0.1712548125454875,41.0,0.18292682926829268,0.0,0.0,0.0,0.8170731707317073,,0.0,0.0,,0.0,0.9390243902439024,0.06097560975609756,0.0,0.9390243902439024,0.0,0.9915819507935308,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1303.7585365853658,1038.95,41.0,82.0,820.0,4000,0.6341463414634146,4000,3.275813874992309,0.6048780487804878,0.8024390243902438,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12096,4000,0.5609756097560976,0.7804878048780488,1.0,15.862471400003416,4000,243,0.2224214536601624,0.5073724985122681,0,16,16,12.67371270005242,3.188758699950995,0.7871282922684998,0.0,0.2090322,0.1714567973704425,41.0,0.21951219512195122,0.0,0.0,0.0,0.7804878048780488,,0.0,0.0,,0.0,0.7304878048780488,0.2695121951219512,0.0,0.7304878048780488,0.0,0.9916788591020226,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,906.3231707317074,884.05,41.0,82.0,820.0,4000,0.5609756097560976,4000,3.168428175013105,0.6861788617886179,0.8430894308943089,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12097,4000,0.926829268292683,0.9634146341463414,1.0,16.49968749997788,4000,243,0.2130446080348373,0.5211687088012695,0,16,16,13.510556599969275,2.989130900008604,0.7552709568162743,0.0,0.38215292,0.1339009824300937,41.0,0.036585365853658534,0.0,0.0,0.0,0.9634146341463414,,0.0,0.0,,0.0,0.6317073170731707,0.36829268292682926,0.0,0.6317073170731707,0.0,0.9909280993448976,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1187.15,1074.95,41.0,82.0,820.0,4000,0.926829268292683,4000,3.377639149992319,0.632520325203252,0.816260162601626,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12098,4000,0.5853658536585366,0.7926829268292683,1.0,16.770462599990424,4000,243,0.2575649121170671,0.5337966084480286,0,16,16,13.65045669997926,3.120005900011165,0.8481418918919184,0.0,0.24044226,0.1702884429718261,41.0,0.2073170731707317,0.0,0.0,0.0,0.7926829268292683,,0.0,0.0,,0.0,0.8292682926829268,0.17073170731707318,0.0,0.8292682926829268,0.0,0.9917498591477149,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1407.9865853658537,1349.6999999999998,41.0,82.0,820.0,4000,0.5853658536585366,4000,3.412614174994815,0.5479674796747968,0.7739837398373984,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-020-independent-calibration,same_input_crisp,12099,4000,0.7317073170731707,0.8658536585365854,1.0,16.08109159997548,4000,243,0.2328144758786439,0.525857150554657,0,16,16,12.880081800016342,3.201009799959138,0.8225586353944799,0.0,0.36861348,0.2453717574871183,41.0,0.13414634146341464,0.0,0.0,0.0,0.8658536585365854,,0.0,0.0,,0.0,0.8402439024390242,0.1597560975609756,0.0,0.8402439024390242,0.0,0.9916865742403591,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1286.8548780487806,1247.7,41.0,82.0,820.0,4000,0.7317073170731707,4000,3.2200204500040854,0.5869918699186992,0.7934959349593497,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-030-independent-calibration,relative_reliability_fuzzy,12090,4000,0.9512195121951219,0.975609756097561,1.0,17.438646299997345,4000,243,0.2122084594833752,0.539757490158081,0,16,16,13.825569300010102,3.6130769999872423,0.4585334772699537,0.0,0.24233016,0.1533061947498799,41.0,0.024390243902439025,0.0,0.0,0.0,0.975609756097561,,0.0,0.0,,0.0,0.4507766033017565,0.5492233966982435,0.0,0.4507766033017565,0.0,0.9920436690179071,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1132.0256097560975,1026.5,41.0,82.0,820.0,4000,0.9512195121951219,4000,3.4563923250025255,0.8243902439024389,0.9121951219512194,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-030-independent-calibration,relative_reliability_fuzzy,12091,4000,1.0,1.0,1.0,17.51803330000257,4000,243,0.2001969473965374,0.5092365741729736,0,16,16,13.587893999938387,3.930139300064184,0.4549409102361073,0.0,0.20956798,0.1354773713067902,41.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.4758643044631324,0.5241356955368676,0.0,0.4758643044631324,0.0,0.9919064731707303,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1366.0768292682926,1130.8,41.0,82.0,820.0,4000,1.0,4000,3.396973499984597,0.8853658536585365,0.9426829268292684,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-030-independent-calibration,relative_reliability_fuzzy,12092,4000,1.0,1.0,1.0,17.304301199998008,4000,243,0.192795206865472,0.5133584141731262,0,16,16,13.709048800024902,3.5952523999731056,0.4447380500893236,0.0,0.2934669,0.1512101093275907,41.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.4125104431614812,0.5874895568385188,0.0,0.4125104431614812,0.0,0.9914998460513369,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1583.3268292682926,1123.6999999999998,41.0,82.0,820.0,4000,1.0,4000,3.4272622000062256,0.8252032520325204,0.91260162601626,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-030-independent-calibration,relative_reliability_fuzzy,12093,4000,1.0,1.0,1.0,17.27354959998047,4000,243,0.2330388964111667,0.5807852745056152,0,16,16,13.732327400066424,3.5412221999140456,0.4769846904761383,0.0,0.2951772,0.2087061951439768,41.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.4459146636379779,0.5540853363620221,0.0,0.4459146636379779,0.0,0.9915255394664849,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1131.318292682927,1056.85,41.0,82.0,820.0,4000,1.0,4000,3.433081850016606,0.8422764227642278,0.9211382113821137,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ReliabilityShift-boundary-030-independent-calibration,relative_reliability_fuzzy,12094,4000,0.975609756097561,0.9878048780487805,1.0,16.717235399992205,4000,243,0.1937014695425583,0.4792596101760864,0,16,16,12.926116000016918,3.791119399975287,0.4471037937664066,0.0,0.21506068,0.1254946491250127,41.0,0.012195121951219513,0.0,0.0,0.0,0.9878048780487805,,0.0,0.0,,0.0,0.4533867049284217,0.5466132950715783,0.0,0.4533867049284217,0.0,0.9915718988909495,0.3678794411714423,1.0,1.0,1.0,0.0,0.0,0.0,1236.3951219512194,1099.6,41.0,82.0,820.0,4000,0.975609756097561,4000,3.2315290000042296,0.8845528455284555,0.9422764227642277,reviewer1_reliability_calibration_independent_focal,configs/reviewer1_remaining/reliability_calibration/independent_focal.yaml,ReliabilityShiftBandit-v0,ReliabilityShiftBandit-v0,native_gymnasium_observation,34f920b30b2a77c39da8cdc935784a80e78db6b8,1.8.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
