report_family,evidence_class,primary_confirmatory,environment_or_severity,contrast_name,left,right,metric,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,wins,losses,ties,raw_paired_t_p,report_holm_paired_t_p,global_holm_paired_t_p,raw_wilcoxon_p,report_holm_wilcoxon_p,global_holm_wilcoxon_p,source_file,source_row
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,gaussian_density_s3_vs_exact_count_gate,gaussian_density_s3,exact_count_gate,normalized_return_auc,30,-2.413475555555555,-1.6567999999999994,-3.3656322777777765,-1.5103826666666669,-0.903747698512782,-0.8623655913978494,4,26,0,2.914596579416694e-05,0.0001165838631766,,5.144625902175903e-06,3.086775541305542e-05,,results/reviewer1_remaining/support_final/planned_contrasts.csv,5
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,gaussian_density_s3_vs_raw_normalized_s1,gaussian_density_s3,raw_normalized_s1,normalized_return_auc,30,-4.617887222222222,-3.473458333333333,-5.622613527777778,-3.671375347222223,-1.6399740762348671,-1.0,0,30,0,7.101967719943002e-10,4.971377403960101e-09,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,6
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,mahalanobis_s1_vs_exact_count_gate,mahalanobis_s1,exact_count_gate,normalized_return_auc,30,1.236783888888889,1.1823749999999995,0.7255017916666666,1.766053430555555,0.8438862311315294,0.7634408602150538,24,6,0,7.241433143832347e-05,0.0002172429943149,,9.90256667137146e-05,0.0002970770001411,,results/reviewer1_remaining/support_final/planned_contrasts.csv,7
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,mahalanobis_s1_vs_raw_normalized_s1,mahalanobis_s1,raw_normalized_s1,normalized_return_auc,30,-0.967627777777778,-0.7716749999999996,-1.4005606944444442,-0.5275948055555556,-0.7795652431011866,-0.6860215053763441,8,22,0,0.0001914267029528,0.0003828534059057,,0.0006084088236093,0.0009202137589454,,results/reviewer1_remaining/support_final/planned_contrasts.csv,8
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,raw_normalized_s1_vs_dqn,raw_normalized_s1,dqn,normalized_return_auc,30,2.2044116666666667,2.005675,1.908730861111111,2.529459,2.5170603731857053,1.0,30,0,0,2.8980217320133095e-14,3.477626078415971e-13,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,9
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,raw_normalized_s1_vs_exact_count_gate,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,2.2044116666666667,2.005675,1.908730861111111,2.529459,2.5170603731857053,1.0,30,0,0,2.8980217320133095e-14,3.477626078415971e-13,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,10
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,raw_normalized_s1_vs_gaussian_affinity_executed,raw_normalized_s1,gaussian_affinity_executed,normalized_return_auc,30,0.5761188888888886,0.5873166666666663,0.3618904166666664,0.7955275833333332,0.9407415854668458,0.8494623655913979,25,5,0,1.659463637495003e-05,8.297318187475016e-05,,7.994472980499268e-06,3.997236490249634e-05,,results/reviewer1_remaining/support_final/planned_contrasts.csv,11
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,raw_normalized_s1_vs_tabular,raw_normalized_s1,tabular,normalized_return_auc,30,-1.3298372222222277,-1.341883333333339,-1.565879125000006,-1.0818231944444503,-1.91279223484658,-0.9913978494623656,1,29,0,2.270221716225944e-11,2.0431995446033491e-10,,5.587935447692871e-09,4.4703483581542975e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,12
reviewer1_comment8_support_final.support-final-application-goal-shift,replication,False,support-final-application-goal-shift,tolerance_knn_executed_vs_exact_count_gate,tolerance_knn_executed,exact_count_gate,normalized_return_auc,30,1.080901666666667,1.196808333333334,0.6850301805555561,1.465200680555555,0.9697203915234632,0.8150537634408602,26,4,0,1.0677006199538834e-05,6.4062037197233e-05,,2.366676926612854e-05,9.466707706451416e-05,,results/reviewer1_remaining/support_final/planned_contrasts.csv,13
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,frozen_embedding_s1_vs_exact_count_gate,frozen_embedding_s1,exact_count_gate,normalized_return_auc,30,0.4709354166666669,0.5042187499999999,0.3852066145833335,0.5548064583333335,1.941317524889833,1.0,30,0,0,1.610345450028044e-11,1.1272418150196308e-10,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,14
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,frozen_embedding_s1_vs_raw_normalized_s1,frozen_embedding_s1,raw_normalized_s1,normalized_return_auc,30,-0.0149916666666666,0.0235625000000003,-0.0933713541666664,0.06022734375,-0.0690364267281783,-0.0365591397849462,16,14,0,0.7080892590635474,0.7080892590635474,,0.871207794174552,0.871207794174552,,results/reviewer1_remaining/support_final/planned_contrasts.csv,15
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,gaussian_affinity_executed_vs_exact_count_gate,gaussian_affinity_executed,exact_count_gate,normalized_return_auc,30,0.388975,0.3623437499999998,0.2969871875000001,0.48400109375,1.4794757196143258,0.9655913978494624,28,2,0,6.1719853341283794e-09,3.085992667064189e-08,,4.6566128730773926e-08,2.3283064365386966e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,16
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,gaussian_density_s3_vs_exact_count_gate,gaussian_density_s3,exact_count_gate,normalized_return_auc,30,0.094616666666667,0.1214687500000002,0.0151245312500002,0.1696776562500004,0.4274186139613468,0.4924731182795699,20,10,0,0.0263122024186379,0.0789366072559139,,0.0174536686390638,0.0698146745562553,,results/reviewer1_remaining/support_final/planned_contrasts.csv,17
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,gaussian_density_s3_vs_raw_normalized_s1,gaussian_density_s3,raw_normalized_s1,normalized_return_auc,30,-0.3913104166666665,-0.3780624999999995,-0.4755783333333331,-0.3094392708333334,-1.6560433897820208,-0.9870967741935484,2,28,0,5.751610358025497e-10,3.450966214815299e-09,,9.313225746154784e-09,5.587935447692872e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,18
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,mahalanobis_s1_vs_exact_count_gate,mahalanobis_s1,exact_count_gate,normalized_return_auc,30,0.4243541666666666,0.4035937500000005,0.3539419270833334,0.4981509895833333,2.052849962681112,1.0,30,0,0,4.328802525798879e-12,3.4630420206391034e-11,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,19
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,mahalanobis_s1_vs_raw_normalized_s1,mahalanobis_s1,raw_normalized_s1,normalized_return_auc,30,-0.0615729166666666,-0.0564374999999995,-0.1365299999999999,0.0103588020833332,-0.2961375860657812,-0.2688172043010752,13,17,0,0.1156239792378386,0.2312479584756772,,0.2054096926003694,0.4108193852007389,,results/reviewer1_remaining/support_final/planned_contrasts.csv,20
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,raw_normalized_s1_vs_dqn,raw_normalized_s1,dqn,normalized_return_auc,30,0.4859270833333334,0.4909999999999996,0.4113160937500001,0.5618460416666667,2.2556745191564684,0.9956989247311828,29,1,0,4.4491627859481997e-13,4.894079064543021e-12,,3.725290298461914e-09,3.3527612686157227e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,21
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,raw_normalized_s1_vs_exact_count_gate,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,0.4859270833333334,0.4909999999999996,0.4113160937500001,0.5618460416666667,2.2556745191564684,0.9956989247311828,29,1,0,4.4491627859481997e-13,4.894079064543021e-12,,3.725290298461914e-09,3.3527612686157227e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,22
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,raw_normalized_s1_vs_gaussian_affinity_executed,raw_normalized_s1,gaussian_affinity_executed,normalized_return_auc,30,0.0969520833333334,0.0792812500000001,0.0278214062500001,0.1669310937500001,0.4875816857489097,0.4666666666666667,18,12,0,0.0122819677800833,0.0491278711203332,,0.0247860513627529,0.0743581540882587,,results/reviewer1_remaining/support_final/planned_contrasts.csv,23
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,raw_normalized_s1_vs_tabular,raw_normalized_s1,tabular,normalized_return_auc,30,-0.6039687499999997,-0.5889062499999997,-0.6718374999999996,-0.5389190624999997,-3.2107179244022834,-1.0,0,30,0,5.1971984831246817e-17,6.236638179749619e-16,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,24
reviewer1_comment8_support_final.support-final-observation-shift,replication,False,support-final-observation-shift,tolerance_knn_executed_vs_exact_count_gate,tolerance_knn_executed,exact_count_gate,normalized_return_auc,30,0.44650625,0.4154062500000005,0.3699150000000002,0.5241088020833334,2.071379493715868,0.9913978494623656,29,1,0,3.495353638744902e-12,3.145818274870412e-11,,5.587935447692871e-09,3.91155481338501e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,25
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,frozen_embedding_s1_vs_exact_count_gate,frozen_embedding_s1,exact_count_gate,normalized_return_auc,30,0.3830749999999998,0.3524687499999998,0.2912708854166665,0.4758044270833331,1.4528945900374988,0.9870967741935484,28,2,0,8.915751842766519e-09,8.024176658489868e-08,,9.313225746154784e-09,1.0244548320770265e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,26
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,frozen_embedding_s1_vs_raw_normalized_s1,frozen_embedding_s1,raw_normalized_s1,normalized_return_auc,30,-0.0308229166666666,-0.0094999999999997,-0.136791875,0.0728610416666667,-0.1031892753539399,-0.1182795698924731,14,16,0,0.5762906839412869,1.0,,0.583757072687149,1.0,,results/reviewer1_remaining/support_final/planned_contrasts.csv,27
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,gaussian_affinity_executed_vs_exact_count_gate,gaussian_affinity_executed,exact_count_gate,normalized_return_auc,30,0.4245729166666664,0.3965937499999999,0.3340253124999999,0.512246145833333,1.6897880350756125,0.9870967741935484,28,2,0,3.705961103914653e-10,4.076557214306118e-09,,9.313225746154784e-09,1.0244548320770265e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,28
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,gaussian_density_s3_vs_exact_count_gate,gaussian_density_s3,exact_count_gate,normalized_return_auc,30,-0.0374645833333333,-0.0512812499999999,-0.1197266145833333,0.0356546874999999,-0.1718000751215299,-0.1526881720430107,14,16,0,0.3544839980173335,1.0,,0.4771064817905426,1.0,,results/reviewer1_remaining/support_final/planned_contrasts.csv,29
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,gaussian_density_s3_vs_raw_normalized_s1,gaussian_density_s3,raw_normalized_s1,normalized_return_auc,30,-0.4513624999999998,-0.4178749999999999,-0.5642922395833333,-0.3426129687499997,-1.4263053166551023,-0.9827956989247312,1,29,0,1.2915525524411364e-08,1.033242041952909e-07,,1.30385160446167e-08,1.1734664440155029e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,30
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,mahalanobis_s1_vs_exact_count_gate,mahalanobis_s1,exact_count_gate,normalized_return_auc,30,0.3420479166666666,0.3666875,0.2580084374999999,0.4233071874999998,1.460880743310775,0.9483870967741936,27,3,0,7.980743061582168e-09,7.980743061582169e-08,,1.30385160446167e-07,7.82310962677002e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,31
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,mahalanobis_s1_vs_raw_normalized_s1,mahalanobis_s1,raw_normalized_s1,normalized_return_auc,30,-0.0718499999999999,-0.109375,-0.1820064062499999,0.0415154166666667,-0.2242704825364282,-0.2989247311827957,10,20,0,0.2291804868454319,0.9167219473817276,,0.1579476743936538,0.6317906975746155,,results/reviewer1_remaining/support_final/planned_contrasts.csv,32
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,raw_normalized_s1_vs_dqn,raw_normalized_s1,dqn,normalized_return_auc,30,0.4138979166666665,0.3940312499999998,0.3090998437499997,0.5226917187499996,1.3658324313529668,0.9612903225806452,27,3,0,3.03010096881168e-08,2.121070678168176e-07,,6.146728992462158e-08,4.917383193969727e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,33
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,raw_normalized_s1_vs_exact_count_gate,raw_normalized_s1,exact_count_gate,normalized_return_auc,30,0.4138979166666665,0.3940312499999998,0.3090998437499997,0.5226917187499996,1.3658324313529668,0.9612903225806452,27,3,0,3.03010096881168e-08,2.121070678168176e-07,,6.146728992462158e-08,4.917383193969727e-07,,results/reviewer1_remaining/support_final/planned_contrasts.csv,34
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,raw_normalized_s1_vs_gaussian_affinity_executed,raw_normalized_s1,gaussian_affinity_executed,normalized_return_auc,30,-0.010675,0.0410937499999999,-0.1250019270833333,0.1015462499999998,-0.033344460109959,-0.0064516129032258,16,14,0,0.8563551087689292,1.0,,0.9838335812091829,1.0,,results/reviewer1_remaining/support_final/planned_contrasts.csv,35
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,raw_normalized_s1_vs_tabular,raw_normalized_s1,tabular,normalized_return_auc,30,0.1448250000000005,0.1390000000000004,0.0394373437500004,0.2463834895833339,0.4930404499856382,0.5440860215053763,23,7,0,0.011436534249126,0.0571826712456303,,0.0081429798156023,0.0407148990780115,,results/reviewer1_remaining/support_final/planned_contrasts.csv,36
reviewer1_comment8_support_final.support-final-transition-dynamics-shift,replication,False,support-final-transition-dynamics-shift,tolerance_knn_executed_vs_exact_count_gate,tolerance_knn_executed,exact_count_gate,normalized_return_auc,30,0.4538062499999998,0.4375624999999998,0.3765414583333331,0.532771770833333,2.062261904810867,1.0,30,0,0,3.882617507828298e-12,4.6591410093939584e-11,,1.862645149230957e-09,2.2351741790771484e-08,,results/reviewer1_remaining/support_final/planned_contrasts.csv,37
reviewer1_comment9_sensorized_final_eight_rows,replication,False,combined_executed_condition,fuzzy_relative_reliability_vs_feed_forward_dqn,fuzzy_relative_reliability,feed_forward_dqn,normalized_return_auc,30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,1.0,1.0,,1.0,1.0,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,3
reviewer1_comment9_sensorized_final_eight_rows,replication,False,combined_executed_condition,selected_approximate_support_vs_feed_forward_dqn,selected_approximate_support,feed_forward_dqn,normalized_return_auc,30,0.0162994961850284,-0.0052059952348644,-0.0096766202922406,0.0444847062211743,0.2093517352354352,0.0881720430107526,13,17,0,0.2608926467839703,1.0,,0.685047073289752,1.0,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,4
reviewer1_comment9_sensorized_final_eight_rows,replication,False,combined_executed_condition,selected_temporal_drqn_vs_feed_forward_dqn,selected_temporal_drqn,feed_forward_dqn,normalized_return_auc,30,0.0398292114445515,0.0258726255629151,-0.0084703608813615,0.0885398033467989,0.2942839774485141,0.3032258064516129,20,10,0,0.1178241548375166,0.7069449290251001,,0.1518869195133447,0.9113215170800686,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,2
reviewer1_comment9_sensorized_final_eight_rows,replication,False,combined_executed_condition,sensorized_controller_vs_feed_forward_dqn,sensorized_controller,feed_forward_dqn,normalized_return_auc,30,0.3851962440680546,0.3644348401161913,0.3431980342877098,0.428944859349311,3.187768710417921,1.0,30,0,0,6.288803645349651e-17,4.4021625517447564e-16,,1.862645149230957e-09,1.4901161193847656e-08,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,5
reviewer1_comment9_sensorized_final_eight_rows,replication,False,latency_only,fuzzy_relative_reliability_vs_feed_forward_dqn,fuzzy_relative_reliability,feed_forward_dqn,normalized_return_auc,30,0.0082599731702357,0.0013799375755479,-0.0190856463523367,0.0354695843391633,0.1054822483476437,0.238095238095238,17,10,3,0.5678921482227098,1.0,,0.2796415340373015,1.0,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,7
reviewer1_comment9_sensorized_final_eight_rows,replication,False,latency_only,selected_approximate_support_vs_feed_forward_dqn,selected_approximate_support,feed_forward_dqn,normalized_return_auc,30,-0.0019990325604194,0.0008832918424738,-0.0301472661618578,0.0277753136483603,-0.0241625055996829,-0.0494623655913978,16,14,0,0.895626602650397,1.0,,0.8235769439488649,1.0,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,8
reviewer1_comment9_sensorized_final_eight_rows,replication,False,latency_only,selected_temporal_drqn_vs_feed_forward_dqn,selected_temporal_drqn,feed_forward_dqn,normalized_return_auc,30,0.0214951687400335,0.0368613745047696,-0.0237136361255487,0.0648445894790355,0.1745941944111456,0.2086021505376344,17,13,0,0.3468293992148969,1.0,,0.3284698575735092,1.0,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,6
reviewer1_comment9_sensorized_final_eight_rows,replication,False,latency_only,sensorized_controller_vs_feed_forward_dqn,sensorized_controller,feed_forward_dqn,normalized_return_auc,30,0.3469967284522051,0.3448845232374153,0.311291071719719,0.3834683903748154,3.3609617991944907,1.0,30,0,0,1.5333278865649498e-17,1.2266623092519598e-16,,1.862645149230957e-09,1.4901161193847656e-08,,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,9
support_abstention_replication.planned,replication,False,FourRooms-11-slip-unseen-goals,count_vs_dqn,count_gated_tau_20,validated_dqn,return_auc,30,0.0066753968253966,0.047035714285714,-0.0514310317460321,0.0641363492063491,0.0402926837657104,0.0580645161290322,17,13,0,0.8268785804126191,1.0,,0.7921590935438871,1.0,,results/support_abstention_replication/planned_contrasts.csv,10
support_abstention_replication.planned,replication,False,FourRooms-11-slip-unseen-goals,count_vs_tabular,count_gated_tau_20,tabular,return_auc,30,-1.6211095238095254,-1.633857142857145,-1.6680437698412711,-1.5743918055555572,-12.061590746547008,-1.0,0,30,0,3.5679463345583876e-33,7.135892669116777e-32,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,14
support_abstention_replication.planned,replication,False,FourRooms-11-slip-unseen-goals,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,30,1.6254992063492075,1.640785714285716,1.5595311309523825,1.6888107539682555,8.843560721545817,1.0,30,0,0,2.6696824485924346e-29,4.538460162607139e-28,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,2
support_abstention_replication.planned,replication,False,FourRooms-11-slip-unseen-goals,support_abstain_vs_dqn,support_abstain_tau_20,validated_dqn,return_auc,30,1.6321746031746047,1.6153214285714297,1.5646734523809536,1.700154662698414,8.398372447294568,1.0,30,0,0,1.1719158203674172e-28,1.640682148514384e-27,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,6
support_abstention_replication.planned,replication,False,FourRooms-11-slip-unseen-goals,support_abstain_vs_tabular,support_abstain_tau_20,tabular,return_auc,30,0.0043896825396825,-0.011797619047619,-0.0337921626984125,0.0413137896825395,0.0408833603093539,0.0838709677419354,15,15,0,0.8243839014187931,1.0,,0.7000329215079546,1.0,,results/support_abstention_replication/planned_contrasts.csv,18
support_abstention_replication.planned,replication,False,FourRooms-7-unseen-goals,count_vs_dqn,count_gated_tau_20,validated_dqn,return_auc,30,0.0045814814814814,0.0282777777777777,-0.0265985185185185,0.0350577314814814,0.0521521975345078,0.0408602150537634,17,13,0,0.7771771418942055,1.0,,0.8552717231214046,1.0,,results/support_abstention_replication/planned_contrasts.csv,11
support_abstention_replication.planned,replication,False,FourRooms-7-unseen-goals,count_vs_tabular,count_gated_tau_20,tabular,return_auc,30,-1.1338240740740746,-1.1152777777777785,-1.175507731481482,-1.0919220370370375,-9.444702530318256,-1.0,0,30,0,4.049153537599995e-30,7.69339172143999e-29,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,15
support_abstention_replication.planned,replication,False,FourRooms-7-unseen-goals,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,30,1.163668518518519,1.1759722222222226,1.117466296296297,1.2112743055555564,8.736242542218994,1.0,30,0,0,3.78784767299897e-29,6.060556276798352e-28,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,3
support_abstention_replication.planned,replication,False,FourRooms-7-unseen-goals,support_abstain_vs_dqn,support_abstain_tau_20,validated_dqn,return_auc,30,1.1682500000000002,1.1814166666666672,1.123321666666667,1.2156366203703708,9.061454841371798,1.0,30,0,0,1.328751330041424e-29,2.391752394074563e-28,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,7
support_abstention_replication.planned,replication,False,FourRooms-7-unseen-goals,support_abstain_vs_tabular,support_abstain_tau_20,tabular,return_auc,30,0.0298444444444444,0.0049444444444444,0.0032571759259259,0.0578134259259259,0.3834036859061027,0.4064516129032258,20,10,0,0.0445430487292916,0.4008874385636244,,0.0522633474320173,0.4703701268881559,,results/support_abstention_replication/planned_contrasts.csv,19
support_abstention_replication.planned,replication,False,FourRooms-9-slip-unseen-goals,count_vs_dqn,count_gated_tau_20,validated_dqn,return_auc,30,-0.0171466666666666,-0.0138666666666662,-0.0882655833333332,0.0523207777777778,-0.0867006999267036,-0.0709677419354838,14,16,0,0.6384299454919946,1.0,,0.7456546742469072,1.0,,results/support_abstention_replication/planned_contrasts.csv,12
support_abstention_replication.planned,replication,False,FourRooms-9-slip-unseen-goals,count_vs_tabular,count_gated_tau_20,tabular,return_auc,30,-1.2014366666666665,-1.2244833333333327,-1.258662805555555,-1.144172416666666,-7.32875367589084,-1.0,0,30,0,5.740242086313319e-27,6.888290503575983e-26,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,16
support_abstention_replication.planned,replication,False,FourRooms-9-slip-unseen-goals,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,30,1.1903711111111108,1.2078166666666663,1.1417998611111106,1.2380454444444442,8.633215757753664,1.0,30,0,0,5.320754612183215e-29,7.981131918274824e-28,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,4
support_abstention_replication.planned,replication,False,FourRooms-9-slip-unseen-goals,support_abstain_vs_dqn,support_abstain_tau_20,validated_dqn,return_auc,30,1.173224444444444,1.18325,1.1172904166666664,1.2281033055555557,7.3910349630221,1.0,30,0,0,4.5098267005597325e-27,5.862774710727652e-26,,1.862645149230957e-09,3.725290298461914e-08,,results/support_abstention_replication/planned_contrasts.csv,8
support_abstention_replication.planned,replication,False,FourRooms-9-slip-unseen-goals,support_abstain_vs_tabular,support_abstain_tau_20,tabular,return_auc,30,-0.0110655555555555,-0.0084833333333333,-0.04567175,0.0246565833333333,-0.1100385397941958,-0.1483870967741935,14,16,0,0.5513887928152642,1.0,,0.4898460879921913,1.0,,results/support_abstention_replication/planned_contrasts.csv,20
support_abstention_replication.planned,replication,False,MiniGrid-Empty-5x5-replication,count_vs_dqn,count_gated_tau_20,validated_dqn,return_auc,30,0.2499796296296296,0.2109722222222222,0.1974240740740741,0.307642824074074,1.6012554120457645,1.0,29,0,1,1.1854502535855018e-09,1.1854502535855018e-08,,2.484701472863992e-06,2.7331716201503915e-05,,results/support_abstention_replication/planned_contrasts.csv,13
support_abstention_replication.planned,replication,False,MiniGrid-Empty-5x5-replication,count_vs_tabular,count_gated_tau_20,tabular,return_auc,30,-0.0120396296296296,-0.0250277777777778,-0.1049877777777777,0.0776483148148148,-0.0460507173816088,-0.0365591397849462,14,16,0,0.8026422901628221,1.0,,0.8611943539301093,1.0,,results/support_abstention_replication/planned_contrasts.csv,17
support_abstention_replication.planned,replication,False,MiniGrid-Empty-5x5-replication,support_abstain_vs_count,support_abstain_tau_20,count_gated_tau_20,return_auc,30,0.0190703703703703,0.0,-0.0337918981481481,0.0700907407407407,0.12873302439591,0.2424242424242424,7,4,19,0.4863732379824301,1.0,,0.4766886932616416,1.0,,results/support_abstention_replication/planned_contrasts.csv,5
support_abstention_replication.planned,replication,False,MiniGrid-Empty-5x5-replication,support_abstain_vs_dqn,support_abstain_tau_20,validated_dqn,return_auc,30,0.2690499999999999,0.2119722222222222,0.2182625462962963,0.3236744907407408,1.7799472444487123,1.0,29,0,1,1.1706945114449446e-10,1.287763962589439e-09,,2.515132181592318e-06,2.7331716201503915e-05,,results/support_abstention_replication/planned_contrasts.csv,9
support_abstention_replication.planned,replication,False,MiniGrid-Empty-5x5-replication,support_abstain_vs_tabular,support_abstain_tau_20,tabular,return_auc,30,0.0070307407407407,0.0242777777777777,-0.0835628333333333,0.0952910833333333,0.0273446913539885,0.0896551724137931,17,12,1,0.8819804774469953,1.0,,0.6732697408056854,1.0,,results/support_abstention_replication/planned_contrasts.csv,21
