result_family,environment,agent,seed_n_finite_returns,seed_minimum_return,seed_return_quantile_0_05,seed_worst_decile_mean_return,seed_cvar_0_10_return,seed_cvar_0_05_return,episode_n_finite_returns,episode_minimum_return,episode_return_quantile_0_05,episode_worst_decile_mean_return,episode_cvar_0_10_return,episode_cvar_0_05_return,worst_checkpoint,worst_checkpoint_return,maximum_learning_curve_drawdown,seed_failure_probability,seed_collision_rate,seed_risk_zone_rate,seed_motor_saturation_rate,seed_source_file,episode_source_file,checkpoint_source_file
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h128,5,-200,-200,-200,-200,,100,-200,-200,-200,-200,-200,2500,-200,0,,,,,results/dqn_tuning_development/seed_metrics.csv,results/dqn_tuning_development/raw.csv.gz,results/dqn_tuning_development/raw.csv.gz
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_h64,5,-200,-200,-200,-200,,100,-200,-200,-200,-200,-200,2500,-200,0,,,,,results/dqn_tuning_development/seed_metrics.csv,results/dqn_tuning_development/raw.csv.gz,results/dqn_tuning_development/raw.csv.gz
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_lr3e4_h128,5,-200,-200,-200,-200,,100,-200,-200,-200,-200,-200,2500,-559.64,0,,,,,results/dqn_tuning_development/seed_metrics.csv,results/dqn_tuning_development/raw.csv.gz,results/dqn_tuning_development/raw.csv.gz
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target1000,5,-200,-200,-200,-200,,100,-200,-200,-200,-200,-200,2500,-559.91,0,,,,,results/dqn_tuning_development/seed_metrics.csv,results/dqn_tuning_development/raw.csv.gz,results/dqn_tuning_development/raw.csv.gz
dqn_tuning_development,Taxi-v3-compatible,vanilla_dqn_target250,5,-200,-200,-200,-200,,100,-200,-200,-200,-200,-200,2500,-919.82,0,,,,,results/dqn_tuning_development/seed_metrics.csv,results/dqn_tuning_development/raw.csv.gz,results/dqn_tuning_development/raw.csv.gz
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,crisp_threshold_gate,30,-13.0286666667,-12.4678166667,-12.643,-12.643,-12.8276666667,900,-29.54,-28.62,-28.6841111111,-28.6841111111,-28.9831111111,12000,-6.72428888889,4.56822222222,0.383333333333,0.321018775463,0.0129633727384,,results/fuzzy_ablation/seed_metrics.csv,results/fuzzy_ablation/raw.csv.gz,results/fuzzy_ablation/raw.csv.gz
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_confidence,30,-12.471,-11.5066166667,-11.8268888889,-11.8268888889,-11.9968333333,900,-29.77,-28.62,-28.6211111111,-28.6211111111,-28.9064444444,12000,-5.43805555556,3.20681111111,0.373333333333,0.276825975918,0.0128265524442,,results/fuzzy_ablation/seed_metrics.csv,results/fuzzy_ablation/raw.csv.gz,results/fuzzy_ablation/raw.csv.gz
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_count,30,-9.43133333333,-8.29435,-8.667,-8.667,-8.90566666667,900,-29.77,-27.93,-27.8567777778,-27.8567777778,-28.6291111111,2000,-4.48846666667,1.48422222222,0.71,0.116811379779,0.0227234002616,,results/fuzzy_ablation/seed_metrics.csv,results/fuzzy_ablation/raw.csv.gz,results/fuzzy_ablation/raw.csv.gz
fuzzy_ablation,ApplicationNavigation-deployment-goal-shift,fuzzy_no_td_residual,30,-14.8126666667,-12.28705,-13.0585555556,-13.0585555556,-14.0248333333,900,-29.77,-28.39,-28.4771111111,-28.4771111111,-28.8688888889,12000,-4.632,2.08605555556,0.498888888889,0.21095308124,0.0159590286949,,results/fuzzy_ablation/seed_metrics.csv,results/fuzzy_ablation/raw.csv.gz,results/fuzzy_ablation/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,count_gate_tau_20,30,-13,-13,-13,-13,-13,900,-13,-13,-13,-13,-13,2000,-750.8,0,0,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,crisp_relative_gate,30,-500,-500,-500,-500,-500,900,-500,-500,-500,-500,-500,2000,-500,16.1666666667,0.633333333333,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_reliability,30,-500,-13,-175.333333333,-175.333333333,-256.5,900,-500,-13,-175.333333333,-175.333333333,-337.666666667,2000,-500,0,0.0333333333333,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_no_support,30,-500,-500,-500,-500,-500,900,-500,-500,-500,-500,-500,2000,-602.3,0,0.133333333333,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,fuzzy_reliability_full,30,-13,-13,-13,-13,-13,900,-13,-13,-13,-13,-13,2000,-500,0,0,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,CliffWalking-confirmatory,original_fuzzy,30,-13,-13,-13,-13,-13,900,-13,-13,-13,-13,-13,2000,-500,0,0,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,count_gate_tau_20,30,-2.874,-2.75796666667,-2.79088888889,-2.79088888889,-2.85483333333,900,-3.15,-3.1,-3.10155555556,-3.10155555556,-3.11644444444,2000,-2.39806666667,0.0893666666667,0.797777777778,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,crisp_relative_gate,30,-2.909,-2.81541666667,-2.84177777778,-2.84177777778,-2.89483333333,900,-3.16,-3.1,-3.10155555556,-3.10155555556,-3.11755555556,2000,-2.40858888889,0.103177777778,0.836666666667,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_reliability,30,-2.54833333333,-2.50045,-2.51555555556,-2.51555555556,-2.53016666667,900,-3.18,-3.09,-3.09722222222,-3.09722222222,-3.11377777778,2000,-2.37778888889,0,0.777777777778,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_no_support,30,-2.65133333333,-2.62145,-2.63055555556,-2.63055555556,-2.64216666667,900,-3.16,-3.09,-3.09533333333,-3.09533333333,-3.11155555556,2000,-2.38675555556,0.0610111111111,0.782222222222,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,fuzzy_reliability_full,30,-2.888,-2.66386666667,-2.73222222222,-2.73222222222,-2.81883333333,900,-3.16,-3.09,-3.09633333333,-3.09633333333,-3.112,4000,-2.38637777778,0.00858888888889,0.797777777778,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FourRooms-9-support-shift-confirmatory,original_fuzzy,30,-2.92766666667,-2.78585,-2.83222222222,-2.83222222222,-2.86283333333,900,-3.16,-3.1,-3.10011111111,-3.10011111111,-3.11488888889,2000,-2.40481111111,0.110588888889,0.812222222222,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,count_gate_tau_20,30,0.4,0.415,0.411111111111,0.411111111111,0.4,900,0,0,0,0,0,2000,0.205555555556,0,0.342222222222,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,crisp_relative_gate,30,0,0,0,0,0,900,0,0,0,0,0,2000,0.106666666667,0.0355555555556,0.584444444444,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_reliability,30,0.166666666667,0.29,0.255555555556,0.255555555556,0.183333333333,900,0,0,0,0,0,2000,0.211111111111,0,0.352222222222,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_no_support,30,0.333333333333,0.366666666667,0.355555555556,0.355555555556,0.35,900,0,0,0,0,0,2000,0.15,0.0188888888889,0.361111111111,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,fuzzy_reliability_full,30,0.533333333333,0.581666666667,0.566666666667,0.566666666667,0.55,900,0,0,0,0,0,2000,0.183333333333,0,0.291111111111,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_confirmatory,FrozenLake-4x4-slippery-confirmatory,original_fuzzy,30,0,0.381666666667,0.255555555556,0.255555555556,0.183333333333,900,0,0,0,0,0,2000,0.207777777778,0.0155555555556,0.348888888889,0,0,,results/fuzzy_reliability_confirmatory/seed_metrics.csv,results/fuzzy_reliability_confirmatory/raw.csv.gz,results/fuzzy_reliability_confirmatory/raw.csv.gz
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,count_gate,30,0.43,0.4545,0.446666666667,0.446666666667,0.44,6000,-1,-1,-1,-1,-1,4000,0.405333333333,0.0126666666667,0.208666666667,0,0,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_crisp,30,0.94,0.989,0.973333333333,0.973333333333,0.96,6000,-1,1,0.973333333333,0.973333333333,0.946666666667,1000,0.405,0.00866666666667,0.00133333333333,0,0,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_full,30,1,1,1,1,1,6000,1,1,1,1,1,4000,0.405333333333,0.0126666666667,0,0,0,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz
fuzzy_reliability_shift_confirmatory,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_no_reliability,30,0.95,0.9945,0.98,0.98,0.97,6000,-1,1,0.98,0.98,0.96,4000,0.405333333333,0.0126666666667,0.001,0,0,,results/fuzzy_reliability_shift_confirmatory/seed_metrics.csv,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz,results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-020-confirmatory__original_fuzzy.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__count_gate.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_crisp.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_full.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_reliability.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__fuzzy_shift_no_support.csv.gz;results/fuzzy_reliability_shift_confirmatory/raw_parts/ReliabilityShift-boundary-030-confirmatory__original_fuzzy.csv.gz
