environment,agent,seed,phase,correctness_target,inferential_status,support_bin_low,support_bin_high,eligible_decision_count,mean_support,correctness_rate,status,reason_if_unavailable
combined_executed_condition,selected_temporal_drqn,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,selected_temporal_drqn,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16000,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16001,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16002,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16003,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16004,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16005,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
combined_executed_condition,sensorized_controller,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16000,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16001,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16002,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16003,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16004,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16005,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,feed_forward_dqn,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16000,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16001,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16002,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16003,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16004,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16005,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16006,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16007,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16008,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16009,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16010,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16011,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16012,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16013,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16014,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16015,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16016,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16017,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16018,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16019,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16020,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16021,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16022,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16023,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16024,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16025,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16026,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16027,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16028,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,fuzzy_relative_reliability,16029,eval,unavailable,not_available,,,0,,,not_available,support/correctness pair unavailable
latency_only,selected_approximate_support,16000,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,8,0.1535528816446399,0.0,available,
latency_only,selected_approximate_support,16000,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,22,0.3201620350209478,0.0,available,
latency_only,selected_approximate_support,16000,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,45,0.511439867949351,0.0,available,
latency_only,selected_approximate_support,16000,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,165,0.7068229428643831,0.0,available,
latency_only,selected_approximate_support,16001,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,63,0.10465907294181487,0.0,available,
latency_only,selected_approximate_support,16001,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,10,0.31511283136766954,0.0,available,
latency_only,selected_approximate_support,16001,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,33,0.5026970877070694,0.0,available,
latency_only,selected_approximate_support,16001,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,134,0.7156229076450588,0.0,available,
latency_only,selected_approximate_support,16002,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,30,0.10312601140978289,0.0,available,
latency_only,selected_approximate_support,16002,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,14,0.32341192713382255,0.0,available,
latency_only,selected_approximate_support,16002,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,28,0.506388825679114,0.0,available,
latency_only,selected_approximate_support,16002,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,168,0.7108598174585473,0.0,available,
latency_only,selected_approximate_support,16003,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,90,0.007067573301382704,0.0,available,
latency_only,selected_approximate_support,16003,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,14,0.5478260192989798,0.0,available,
latency_only,selected_approximate_support,16003,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,136,0.7151254912011372,0.0,available,
latency_only,selected_approximate_support,16004,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,30,0.0820674405040649,0.0,available,
latency_only,selected_approximate_support,16004,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,3,0.38044821439011156,0.0,available,
latency_only,selected_approximate_support,16004,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,28,0.5297923270869404,0.0,available,
latency_only,selected_approximate_support,16004,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,179,0.7108906115226308,0.0,available,
latency_only,selected_approximate_support,16005,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,5,0.1290747624261474,0.0,available,
latency_only,selected_approximate_support,16005,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,13,0.3465448726922361,0.0,available,
latency_only,selected_approximate_support,16005,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,50,0.5063005722278414,0.0,available,
latency_only,selected_approximate_support,16005,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,172,0.703879307829555,0.0,available,
latency_only,selected_approximate_support,16006,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,35,0.13679032371096836,0.14285714285714285,available,
latency_only,selected_approximate_support,16006,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,8,0.30222237807779523,1.0,available,
latency_only,selected_approximate_support,16006,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,24,0.5453189706773904,0.041666666666666664,available,
latency_only,selected_approximate_support,16006,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,173,0.7071476361340677,0.0,available,
latency_only,selected_approximate_support,16007,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,32,0.08241052829184109,0.0,available,
latency_only,selected_approximate_support,16007,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,33,0.2587890354667205,0.0,available,
latency_only,selected_approximate_support,16007,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,40,0.5119902385835862,0.25,available,
latency_only,selected_approximate_support,16007,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,135,0.69662815256585,0.05185185185185185,available,
latency_only,selected_approximate_support,16008,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,122,0.11320778451810129,0.0,available,
latency_only,selected_approximate_support,16008,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,5,0.2852710314871169,0.0,available,
latency_only,selected_approximate_support,16008,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,10,0.5354398404188317,0.0,available,
latency_only,selected_approximate_support,16008,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,103,0.7065081451280214,0.0,available,
latency_only,selected_approximate_support,16009,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,32,0.09006336563780026,0.0,available,
latency_only,selected_approximate_support,16009,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,4,0.2797952272120646,0.0,available,
latency_only,selected_approximate_support,16009,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,25,0.5335363230210105,0.0,available,
latency_only,selected_approximate_support,16009,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,179,0.7136811189538206,0.0,available,
latency_only,selected_approximate_support,16010,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,30,0.07930479156696431,0.0,available,
latency_only,selected_approximate_support,16010,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,4,0.33078802152454495,0.0,available,
latency_only,selected_approximate_support,16010,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,25,0.5268215140724305,0.0,available,
latency_only,selected_approximate_support,16010,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,181,0.6896072704256505,0.0,available,
latency_only,selected_approximate_support,16011,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,30,0.12543888926100125,0.0,available,
latency_only,selected_approximate_support,16011,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,3,0.3760222639578849,0.0,available,
latency_only,selected_approximate_support,16011,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,28,0.5219231092205125,0.0,available,
latency_only,selected_approximate_support,16011,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,179,0.7017180507512966,0.0,available,
latency_only,selected_approximate_support,16012,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,120,0.1313604296029064,0.0,available,
latency_only,selected_approximate_support,16012,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,11,0.5079611776342688,0.0,available,
latency_only,selected_approximate_support,16012,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,109,0.7045133353012089,0.0,available,
latency_only,selected_approximate_support,16013,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,31,0.10523674895828979,0.03225806451612903,available,
latency_only,selected_approximate_support,16013,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,7,0.3419550608809402,0.42857142857142855,available,
latency_only,selected_approximate_support,16013,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,21,0.5044785552271758,0.14285714285714285,available,
latency_only,selected_approximate_support,16013,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,181,0.704741179188216,0.0,available,
latency_only,selected_approximate_support,16014,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,150,0.05726169237511904,0.08,available,
latency_only,selected_approximate_support,16014,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,4,0.3278759607130819,0.0,available,
latency_only,selected_approximate_support,16014,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,12,0.5296208949330236,0.0,available,
latency_only,selected_approximate_support,16014,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,74,0.7188843383569076,0.0,available,
latency_only,selected_approximate_support,16015,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,93,0.10400691381575865,0.0,available,
latency_only,selected_approximate_support,16015,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,10,0.3354229131330608,0.0,available,
latency_only,selected_approximate_support,16015,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,10,0.5190132949806536,0.0,available,
latency_only,selected_approximate_support,16015,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,127,0.7148678940712526,0.023622047244094488,available,
latency_only,selected_approximate_support,16016,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,35,0.032588133244297685,0.0,available,
latency_only,selected_approximate_support,16016,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,13,0.31330862389978525,0.0,available,
latency_only,selected_approximate_support,16016,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,42,0.5143793569304596,0.0,available,
latency_only,selected_approximate_support,16016,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,150,0.708501899975634,0.0,available,
latency_only,selected_approximate_support,16017,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,90,0.1275581438192814,0.0,available,
latency_only,selected_approximate_support,16017,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,10,0.308226028398172,0.0,available,
latency_only,selected_approximate_support,16017,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,13,0.5093215568161995,0.0,available,
latency_only,selected_approximate_support,16017,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,127,0.704308108387338,0.0,available,
latency_only,selected_approximate_support,16018,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,30,0.13789556209482,0.0,available,
latency_only,selected_approximate_support,16018,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,12,0.5587735956622527,0.0,available,
latency_only,selected_approximate_support,16018,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,198,0.7297547961957287,0.0707070707070707,available,
latency_only,selected_approximate_support,16019,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,4,0.17600826304652203,0.0,available,
latency_only,selected_approximate_support,16019,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,7,0.2930228024528373,0.0,available,
latency_only,selected_approximate_support,16019,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,18,0.5099782775426189,0.0,available,
latency_only,selected_approximate_support,16019,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,211,0.7091356978465134,0.0,available,
latency_only,selected_approximate_support,16020,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,60,0.012986849973891665,0.0,available,
latency_only,selected_approximate_support,16020,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,7,0.348171603210731,0.0,available,
latency_only,selected_approximate_support,16020,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,37,0.5073440529618733,0.0,available,
latency_only,selected_approximate_support,16020,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,136,0.7021282822020581,0.0,available,
latency_only,selected_approximate_support,16021,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,31,0.08843120958286604,0.0,available,
latency_only,selected_approximate_support,16021,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,8,0.2856476496243281,0.0,available,
latency_only,selected_approximate_support,16021,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,31,0.5113600199618676,0.0,available,
latency_only,selected_approximate_support,16021,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,170,0.7111820088484273,0.029411764705882353,available,
latency_only,selected_approximate_support,16022,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,3,0.19295102381295193,1.0,available,
latency_only,selected_approximate_support,16022,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,15,0.3047141909745294,0.6,available,
latency_only,selected_approximate_support,16022,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,24,0.5318555214923475,0.4166666666666667,available,
latency_only,selected_approximate_support,16022,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,198,0.7090162610177392,0.010101010101010102,available,
latency_only,selected_approximate_support,16023,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,39,0.08503642271017563,0.10256410256410256,available,
latency_only,selected_approximate_support,16023,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,7,0.29416472734572263,0.2857142857142857,available,
latency_only,selected_approximate_support,16023,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,35,0.5320400170533954,0.0,available,
latency_only,selected_approximate_support,16023,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,159,0.704290680481008,0.0,available,
latency_only,selected_approximate_support,16024,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.0,0.2,6,0.16214254801556435,0.0,available,
latency_only,selected_approximate_support,16024,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.2,0.4,15,0.33381689709674334,0.0,available,
latency_only,selected_approximate_support,16024,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.4,0.6000000000000001,30,0.5089398616724884,0.0,available,
latency_only,selected_approximate_support,16024,eval,nominal_free_space_reference_action,reference_agreement_proxy_not_optimality,0.6000000000000001,0.8,189,0.6993015805806735,0.0,available,
