environment,agent,seed,phase,checkpoint,episode,trace_steps,initial_trajectory_error,trajectory_error_mean,trajectory_error_min,trajectory_error_max,trajectory_error_final,recovery_event_count,recovery_event_occurred,constraint_steps,constraint_duration_seconds,saturation_steps,saturation_duration_seconds,target_visibility_fraction,target_visible_any,target_visible_all,episode_success,failure_stage,source_file
combined_executed_condition,selected_temporal_drqn,16021,eval,240,2,30,0.8066380689843029,0.7936985154946645,0.7590709924697876,0.8068728446960449,0.7590709924697876,0,0,10,0.16666666666666666,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16021,eval,240,3,30,0.8296836535238468,0.8374295135339102,0.8291336894035339,0.8650926351547241,0.8650926351547241,0,0,0,0.0,0,0.0,0.8666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16021,eval,240,4,30,0.8140225008430526,0.7970095197359721,0.7520544528961182,0.8141120076179504,0.7520544528961182,1,1,23,0.3833333333333333,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,120,1,30,0.858743270498475,0.8622743348280589,0.8587630391120911,0.8693498969078064,0.8693498969078064,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,120,2,30,0.8471618901988152,0.84266823331515,0.8233365416526794,0.8481249809265137,0.8233365416526794,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,120,3,30,0.8152568543753446,0.8143955667813619,0.8064749240875244,0.817054808139801,0.8064749240875244,0,0,30,0.5,0,0.0,0.43333333333333335,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,120,4,30,0.850746780570322,0.8588631629943848,0.8507652282714844,0.8757656812667847,0.8757656812667847,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,240,1,30,0.801498139167576,0.8016745825608571,0.798628568649292,0.8029947876930237,0.798628568649292,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,240,2,30,0.8762723495467684,0.848048593600591,0.7863685488700867,0.8762399554252625,0.7863685488700867,1,1,15,0.25,0,0.0,0.9666666666666667,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,240,3,30,0.7959474711940053,0.7893096625804901,0.7804295420646667,0.7963659763336182,0.7806894779205322,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16022,eval,240,4,30,0.8418785578160771,0.8436942458152771,0.8418689370155334,0.8456952571868896,0.8456952571868896,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,120,1,30,0.8710711066523021,0.8598755439122517,0.8369919657707214,0.8710444569587708,0.8369919657707214,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,120,2,30,0.8503828262023578,0.8745403150717418,0.8499540090560913,0.9425569176673888,0.9425569176673888,0,0,14,0.23333333333333334,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,120,3,30,0.8183317329209727,0.8325608213742574,0.8177620768547058,0.8722929358482361,0.8722929358482361,0,0,21,0.35,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,120,4,30,0.8580612950849917,0.8672265609105428,0.8572524189949036,0.904221773147583,0.904221773147583,0,0,18,0.3,0,0.0,0.9,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,240,1,30,0.8481326186668369,0.8435519933700562,0.8311470150947571,0.8480852246284485,0.8311470150947571,1,1,25,0.4166666666666667,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,240,2,30,0.8087719050916157,0.819606484969457,0.808672308921814,0.8522738218307495,0.8522738218307495,0,0,30,0.5,0,0.0,0.36666666666666664,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,240,3,30,0.8753597479617489,0.841902756690979,0.7651464343070984,0.875334620475769,0.7651464343070984,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16023,eval,240,4,30,0.8488894245697257,0.8108394980430603,0.7227769494056702,0.8488695025444031,0.7227769494056702,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,120,1,30,0.8455220971848048,0.8576600313186645,0.8454105257987976,0.885000467300415,0.885000467300415,0,0,24,0.4,0,0.0,0.5333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,120,2,30,0.8322443162497497,0.8357091267903646,0.8318683505058289,0.8410181403160095,0.8410181403160095,0,0,4,0.06666666666666667,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,120,3,30,0.8501102407397604,0.8528078258037567,0.8501532673835754,0.854625403881073,0.8517710566520691,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,120,4,30,0.8057586392590422,0.7684019267559051,0.6800416111946106,0.8057213425636292,0.6800416111946106,1,1,21,0.35,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,240,1,30,0.8088761338896296,0.7962197701136271,0.7694817185401917,0.8088782429695129,0.7694817185401917,1,1,14,0.23333333333333334,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,240,2,30,0.8365568322911611,0.8335173428058624,0.8298313021659851,0.8365179300308228,0.8355451822280884,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,240,3,30,0.8331027367515005,0.8501868883768717,0.8329072594642639,0.8930593132972717,0.8930593132972717,0,0,29,0.48333333333333334,0,0.0,0.5,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16024,eval,240,4,30,0.8397273370568166,0.8380867103735606,0.8349523544311523,0.8470219969749451,0.8470219969749451,0,0,28,0.4666666666666667,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,120,1,30,0.8558555536013129,0.8758885403474171,0.8558111786842346,0.9347216486930848,0.9347216486930848,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,120,2,30,0.8248558736719402,0.8192665100097656,0.8082796931266785,0.8251946568489075,0.8082796931266785,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,120,3,30,0.8236700915005096,0.8398965875307719,0.8233552575111389,0.8859233856201172,0.8859233856201172,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,120,4,30,0.8464866763143793,0.8486116747061412,0.8456679582595825,0.8518393039703369,0.8510653376579285,0,0,9,0.15,0,0.0,0.06666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,240,1,30,0.8493156991400576,0.836333590745926,0.8008495569229126,0.8493253588676453,0.8008495569229126,0,0,18,0.3,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,240,2,30,0.8375569878100899,0.8485096911589305,0.8375930190086365,0.8738759756088257,0.8738759756088257,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,240,3,30,0.8687783443840726,0.8807994365692139,0.8687875270843506,0.8976308107376099,0.8976308107376099,0,0,24,0.4,0,0.0,0.9333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16025,eval,240,4,30,0.8087170271541768,0.7808338701725006,0.7101536393165588,0.8086747527122498,0.7101536393165588,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,120,1,30,0.8242809027197474,0.8383485694726308,0.8242999911308289,0.8637714385986328,0.8637714385986328,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,120,2,30,0.8514260368907973,0.8604702075322469,0.8514643907546997,0.8829087018966675,0.8829087018966675,0,0,30,0.5,0,0.0,0.9666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,120,3,30,0.8195094968270169,0.8245951811472575,0.8192433714866638,0.8402194380760193,0.8402194380760193,0,0,30,0.5,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,120,4,30,0.8228317142621222,0.8366033593813579,0.8229045271873474,0.859703540802002,0.859703540802002,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,240,1,30,0.875638431795365,0.8759813229242961,0.8743679523468018,0.8811640739440918,0.8811640739440918,0,0,23,0.3833333333333333,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,240,2,30,0.8260994920676463,0.8049701690673828,0.7526726126670837,0.8261095285415649,0.7526726126670837,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,240,3,30,0.876579848438441,0.8612838367621104,0.8319404125213623,0.876568078994751,0.8319404125213623,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16026,eval,240,4,30,0.8243741457830537,0.8388701756795247,0.8243993520736694,0.8732389807701111,0.8732389807701111,0,0,23,0.3833333333333333,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,120,1,30,0.8306134229158083,0.8310574889183044,0.8302514553070068,0.8340640068054199,0.8340640068054199,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,120,2,30,0.8624891834768479,0.8505483369032542,0.8110995292663574,0.8631510138511658,0.8110995292663574,1,1,18,0.3,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,120,3,30,0.8855407449136338,0.8823282380898794,0.8786019086837769,0.8858187794685364,0.8793197870254517,0,0,0,0.0,0,0.0,0.4,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,120,4,30,0.85207937894684,0.836794916788737,0.7940427660942078,0.852149486541748,0.7940427660942078,1,1,24,0.4,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,240,1,30,0.8395091799668782,0.8584797382354736,0.8386083245277405,0.915521800518036,0.915521800518036,0,0,12,0.2,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,240,2,30,0.8748284085785157,0.8671476622422536,0.8584578633308411,0.8750073313713074,0.8588335514068604,0,0,28,0.4666666666666667,0,0.0,0.9666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,240,3,30,0.8760668554181206,0.8833686292171479,0.8760818243026733,0.90390545129776,0.90390545129776,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16027,eval,240,4,30,0.8125698361311849,0.7980674544970194,0.7650852799415588,0.8133894801139832,0.7650852799415588,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,120,1,30,0.8518117363898617,0.8503918985525767,0.8441586494445801,0.8522977828979492,0.8441586494445801,0,0,9,0.15,0,0.0,0.4,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,120,2,30,0.8318955174596326,0.8546691457430522,0.8319193124771118,0.9094333052635192,0.9094333052635192,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,120,3,30,0.822091787668465,0.8130284746487936,0.7930655479431152,0.8220682740211487,0.7930655479431152,0,0,30,0.5,0,0.0,0.3,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,120,4,30,0.8190681688773076,0.8431807080904643,0.8190776109695435,0.8959152102470398,0.8959152102470398,0,0,27,0.45,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,240,1,30,0.8303383904959455,0.8210017303625743,0.7920253276824951,0.8307496905326843,0.7920253276824951,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,240,2,30,0.8365039061211337,0.8259901106357574,0.8039855360984802,0.8365031480789185,0.8039855360984802,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,240,3,30,0.8255294380883337,0.7973167618115743,0.7285871505737305,0.8254844546318054,0.7285871505737305,0,0,30,0.5,0,0.0,0.13333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16028,eval,240,4,30,0.8478165733217683,0.8368502219518026,0.8022752404212952,0.8492403626441956,0.8022752404212952,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,120,1,30,0.8155221634904545,0.8273118058840434,0.8155460953712463,0.8552606701850891,0.8552606701850891,0,0,29,0.48333333333333334,0,0.0,0.6,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,120,2,30,0.8450102391857391,0.8337655941645304,0.8050065636634827,0.8449922800064087,0.8050065636634827,0,0,27,0.45,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,120,3,30,0.8680625289040298,0.8806375741958619,0.8681278228759766,0.9040241241455078,0.9040241241455078,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,120,4,30,0.8146151654199101,0.8223777373631795,0.8146394491195679,0.836921751499176,0.836921751499176,0,0,27,0.45,0,0.0,0.9666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,240,1,30,0.833336295180258,0.8270253678162892,0.819548487663269,0.833265483379364,0.819548487663269,0,0,30,0.5,0,0.0,0.6,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,240,2,30,0.8558932004620883,0.8268332660198212,0.7520470023155212,0.8558831214904785,0.7520470023155212,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,240,3,30,0.8641162566937586,0.8403013646602631,0.7962217926979065,0.8640545606613159,0.7962217926979065,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,selected_temporal_drqn,16029,eval,240,4,30,0.8288836480090477,0.7992518663406372,0.7332102060317993,0.8288953900337219,0.7332102060317993,0,0,30,0.5,0,0.0,0.9333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,120,1,30,0.8589377239308676,0.8238205174605052,0.7560972571372986,0.8589160442352295,0.7560972571372986,1,1,10,0.16666666666666666,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,120,2,30,0.8513835352285637,0.8287317454814911,0.7732084393501282,0.8514078259468079,0.7732084393501282,0,0,17,0.2833333333333333,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,120,3,30,0.8264007555054899,0.787320884068807,0.708989143371582,0.8263756632804871,0.708989143371582,0,0,30,0.5,0,0.0,0.4,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,120,4,30,0.852405607147915,0.8220169325669606,0.7633535265922546,0.8523608446121216,0.7633535265922546,1,1,8,0.13333333333333333,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,240,1,30,0.8701375410111829,0.8454160173734029,0.7942429184913635,0.8701360821723938,0.7942429184913635,1,1,21,0.35,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,240,2,30,0.8475026018341384,0.8134247322877248,0.7477416396141052,0.8474618196487427,0.7477416396141052,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,240,3,30,0.8323223358693782,0.8013704578081767,0.737483561038971,0.832414448261261,0.737483561038971,0,0,30,0.5,0,0.0,0.23333333333333334,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16000,eval,240,4,30,0.8486256704573445,0.8133290906747183,0.7417787909507751,0.848601758480072,0.7417787909507751,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,120,1,30,0.8507804516334911,0.8204235514005025,0.7575090527534485,0.8507627248764038,0.7575090527534485,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,120,2,30,0.8743333873319988,0.8413186450799306,0.7713706493377686,0.8743317723274231,0.7713706493377686,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,120,3,30,0.8909455184425451,0.8559574047724406,0.7836666703224182,0.8909050822257996,0.7836666703224182,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,120,4,30,0.8569166629011509,0.819057434797287,0.7456875443458557,0.8568992614746094,0.7456875443458557,1,1,11,0.18333333333333332,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,240,1,30,0.8634840590911572,0.8347580413023631,0.7775770425796509,0.8634660840034485,0.7775770425796509,0,0,0,0.0,0,0.0,1.0,1,1,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,240,2,30,0.8521144984091641,0.8152320921421051,0.7469068765640259,0.8521276712417603,0.7469068765640259,0,0,21,0.35,0,0.0,0.3333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,240,3,30,0.8350247175501143,0.8002534488836924,0.7270824313163757,0.8350138068199158,0.7270824313163757,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16001,eval,240,4,30,0.8733362753626445,0.8400411764780681,0.7690777778625488,0.8732903599739075,0.7690777778625488,0,0,30,0.5,0,0.0,0.9666666666666667,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,120,1,30,0.8405293516934332,0.8044415771961212,0.734491229057312,0.8404878377914429,0.734491229057312,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,120,2,30,0.8120266276883582,0.782961654663086,0.7147291898727417,0.8120697736740112,0.7147291898727417,1,1,26,0.43333333333333335,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,120,3,30,0.8444289461007821,0.8058398425579071,0.728857159614563,0.8444092869758606,0.728857159614563,0,0,25,0.4166666666666667,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,120,4,30,0.8608842147302725,0.8316295365492503,0.7742987275123596,0.8608168363571167,0.7742987275123596,1,1,8,0.13333333333333333,0,0.0,0.9666666666666667,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,240,1,30,0.8483652482692555,0.8152047554651897,0.7429510354995728,0.8483400940895081,0.7429510354995728,1,1,8,0.13333333333333333,0,0.0,0.9666666666666667,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,240,2,30,0.8682354116085205,0.8418069998423259,0.7844536900520325,0.8682317733764648,0.7844536900520325,0,0,30,0.5,0,0.0,0.43333333333333335,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,240,3,30,0.8587394414453308,0.8272060970465342,0.7570434212684631,0.8587101101875305,0.7570434212684631,1,1,14,0.23333333333333334,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16002,eval,240,4,30,0.8174722885406335,0.784304279088974,0.7145912051200867,0.8174700736999512,0.7145912051200867,1,1,24,0.4,0,0.0,0.9333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16003,eval,120,1,30,0.8630568934883031,0.8300504982471466,0.759651243686676,0.8630008697509766,0.759651243686676,1,1,13,0.21666666666666667,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16003,eval,120,2,30,0.8191200669516637,0.7902403235435486,0.7267456650733948,0.8192076086997986,0.7267456650733948,0,0,30,0.5,0,0.0,0.9333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,sensorized_controller,16003,eval,120,3,30,0.8317546067951388,0.7969349046548208,0.7226208448410034,0.8316932916641235,0.7226208448410034,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
