environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
ApplicationNavigation-deployment-goal-shift,double_dqn,620,12000,-1.8376666666666674,0.16666666666666666,106.96666666666667,16.92005330000393,12000,719,7.277157400007127,9.642895899996802,,,,,,0.8333333333333334,0.007807017543859634,0.03478070175438596,0.9159761356252585,0.06726203556028118,0.3333333333333333,0.0,1.0,0.0,,,0.0,,362.7371266908855,350.82500000000005,0.0,0.0,0.0,12000,-1.8376666666666674,12000,0.6064297833339273,-4.779133333333333,0.04666666666666667,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,621,12000,-1.3100000000000003,0.2,96.66666666666667,17.20184679999511,12000,719,7.412081899994519,9.789764900000591,,,,,,0.8,0.007222222222222207,0.018888888888888886,0.7672222222222224,0.11605555555555558,0.3333333333333333,0.0,1.0,0.0,,,0.0,,410.3832222222222,356.9,0.0,0.0,0.0,12000,-1.3100000000000003,12000,0.6176734916662099,-2.5034,0.09333333333333335,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,622,12000,-2.744333333333332,0.06666666666666667,115.03333333333333,17.39280680000229,12000,719,7.268229900008009,10.12457689999428,,,,,,0.9333333333333333,0.004722222222222207,0.06749999999999999,0.9542063492063492,-0.03347619047619044,0.4666666666666667,0.0,1.0,0.0,,,0.0,,396.1898293650794,351.475,0.0,0.0,0.0,12000,-2.744333333333332,12000,0.6056858250006675,-2.9402,0.03333333333333334,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,623,12000,-2.4890000000000017,0.03333333333333333,118.93333333333334,17.7754935999983,12000,719,7.348748199998226,10.426745400000073,,,,,,0.9666666666666667,0.006489898989898977,0.012070707070707065,0.9566666666666667,-0.0688232323232323,0.3,0.0,1.0,0.0,,,0.0,,392.72775505050504,357.75,0.0,0.0,0.0,12000,-2.4890000000000017,12000,0.6123956833331855,-3.0398000000000005,0.056666666666666664,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,624,12000,-3.360333333333334,0.1,114.76666666666667,17.732876000001852,12000,719,7.816980899995542,9.91589510000631,,,,,,0.9,0.04757309941520466,0.03508793750545518,0.9115438798732056,-0.038727487402525226,0.4,0.0,1.0,0.0,,,0.0,,365.29929835684646,350.6,0.0,0.0,0.0,12000,-3.360333333333334,12000,0.6514150749996285,-5.813766666666665,0.06333333333333334,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,625,12000,-2.8209999999999997,0.03333333333333333,118.06666666666666,18.50096749999648,12000,719,8.122479299992847,10.37848820000363,,,,,,0.9666666666666667,0.010833333333333304,0.034166666666666665,0.9094354838709678,-0.06844354838709675,0.23333333333333334,0.0,1.0,0.0,,,0.0,,410.6272392473118,361.575,0.0,0.0,0.0,12000,-2.8209999999999997,12000,0.6768732749994039,-2.801233333333334,0.05,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,626,12000,-2.8546666666666667,0.06666666666666667,116.8,18.44753959999798,12000,719,8.084422099986114,10.363117500011867,,,,,,0.9333333333333333,0.004967813480471693,0.08128205128205128,0.9593486963107216,-0.03423601644487717,0.23333333333333334,0.0,1.0,0.0,,,0.0,,414.7308810992102,365.275,0.0,0.0,0.0,12000,-2.8546666666666667,12000,0.6737018416655095,-4.4439666666666655,0.06333333333333334,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,627,12000,-2.700000000000002,0.0,120.0,18.722749900000053,12000,719,8.158472999995865,10.564276900004188,,,,,,1.0,0.00999999999999997,0.0025,0.9577777777777778,-0.10577777777777775,0.5,0.0,1.0,0.0,,,0.0,,407.99991666666665,368.2,0.0,0.0,0.0,12000,-2.700000000000002,12000,0.6798727499996554,-2.8011333333333344,0.03,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,628,12000,-4.351333333333331,0.1,108.2,18.35303049999493,12000,719,8.015095800008567,10.337934699986365,,,,,,0.9,0.061111111111111095,0.10444444444444442,0.7958333333333333,-0.04069444444444443,0.43333333333333335,0.0,1.0,0.0,,,0.0,,419.74905555555557,376.025,0.0,0.0,0.0,12000,-4.351333333333331,12000,0.6679246500007139,-3.0911999999999997,0.06333333333333335,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
ApplicationNavigation-deployment-goal-shift,double_dqn,629,12000,-2.7363333333333335,0.06666666666666667,117.56666666666666,18.655379199997697,12000,719,8.073544100006984,10.581835099990712,,,,,,0.9333333333333333,0.009361525704809276,0.05549999999999999,0.9592595356550581,-0.038620812603648406,0.5059701492537313,0.0,1.0,0.0,,,0.0,,413.63948905472637,361.95000000000005,0.0,0.0,0.0,12000,-2.7363333333333335,12000,0.6727953416672486,-3.9115000000000006,0.030000000000000006,asoc_double_dqn_30seed,configs/strong_baselines/double_dqn_30seed.yaml,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,a654625acfbaab6f0875c6312e90326207cf3149,1.5.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
